fips5,areasymbol,mukey,muacres,cokey,comppct_r,majcompflag,slope_r,drainagecl,taxorder,hydgrp,hzdept_r,hzdepb_r,claytotal_r,sandtotal_r,silttotal_r,om_r,awc_r,ph1to1h2o_r,dbthirdbar_r,ksat_r,cec7_r
18001,IN001,163427,675,27017602,90,Yes,0.5,Well drained,Mollisols,B,112,200,26,28,46,1.75,0.17,7,1.47,9.17,21.5
18001,IN001,163427,675,27017602,90,Yes,0.5,Well drained,Mollisols,B,0,28,31,10,59,3.25,0.23,7,1.36,9.17,25.8
18001,IN001,163427,675,27017602,90,Yes,0.5,Well drained,Mollisols,B,28,51,31,12,57,3.25,0.23,7.2,1.34,9.17,25.8
18001,IN001,163427,675,27017602,90,Yes,0.5,Well drained,Mollisols,B,51,112,30,13,57,1.75,0.17,7.2,1.31,9.17,22.7
18001,IN001,163427,675,27017603,3,No ,0.5,Somewhat poorly drained,Mollisols,B/D,0,18,33,12,55,3,0.21,7.6,1.39,9.17,25.7
18001,IN001,163427,675,27017603,3,No ,0.5,Somewhat poorly drained,Mollisols,B/D,130,200,22,55,23,1.25,0.16,7.5,1.48,23.29,16.7
18001,IN001,163427,675,27017603,3,No ,0.5,Somewhat poorly drained,Mollisols,B/D,18,30,28,18,54,3.5,0.24,7,1.29,9.17,23.6
18001,IN001,163427,675,27017603,3,No ,0.5,Somewhat poorly drained,Mollisols,B/D,30,130,28,15,57,2,0.18,6.7,1.36,9.17,23.1
18001,IN001,163427,675,27017604,3,No ,0.5,Very poorly drained,Mollisols,B/D,36,106,32,18,50,2.5,0.18,7,1.39,9.17,26.3
18001,IN001,163427,675,27017604,3,No ,0.5,Very poorly drained,Mollisols,B/D,106,200,18,40,42,0.75,0.15,7.4,1.45,2.82,14.9
18001,IN001,163427,675,27017604,3,No ,0.5,Very poorly drained,Mollisols,B/D,0,36,30,18,52,4,0.23,7,1.35,9.17,25.2
18001,IN001,163427,675,27017605,4,No ,0.5,Very poorly drained,Mollisols,C/D,28,112,46,10,44,2.55,0.14,7,1.33,2.82,24.7
18001,IN001,163427,675,27017605,4,No ,0.5,Very poorly drained,Mollisols,C/D,112,200,41,15,44,1.25,0.16,7,1.38,2.82,21.9
18001,IN001,163427,675,27017605,4,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,51,6,43,4.5,0.15,7,1.32,2.82,27.6
18001,IN001,2676630,44369,27017516,9,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,35,15,50,5,0.22,6.4,1.45,9.17,18
18001,IN001,2676630,44369,27017516,9,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1.25,0.12,7,1.55,2.82,21
18001,IN001,2676630,44369,27017516,9,No ,0.5,Very poorly drained,Mollisols,C/D,28,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2676630,44369,27017516,9,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2676630,44369,27017517,85,Yes,1,Somewhat poorly drained,Alfisols,D,99,200,33,22,45,0.25,0.03,8,1.9,0.74,18
18001,IN001,2676630,44369,27017517,85,Yes,1,Somewhat poorly drained,Alfisols,D,25,83,42,16,42,0.5,0.15,6.5,1.55,0.92,24
18001,IN001,2676630,44369,27017517,85,Yes,1,Somewhat poorly drained,Alfisols,D,0,25,22,22,56,2.5,0.21,6.4,1.45,9.17,18
18001,IN001,2676630,44369,27017517,85,Yes,1,Somewhat poorly drained,Alfisols,D,83,99,35,25,40,0.25,0.12,7.6,1.8,0.92,18
18001,IN001,2676630,44369,27017518,6,No ,3,Moderately well drained,Alfisols,D,0,23,24,22,54,1.5,0.21,6.2,1.38,2.82,18
18001,IN001,2676630,44369,27017518,6,No ,3,Moderately well drained,Alfisols,D,74,91,36,24,40,0.5,0.09,7.3,1.8,0.92,18
18001,IN001,2676630,44369,27017518,6,No ,3,Moderately well drained,Alfisols,D,23,74,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,2676630,44369,27017518,6,No ,3,Moderately well drained,Alfisols,D,91,200,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2676631,27631,27017513,9,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,35,15,50,5,0.22,6.4,1.45,9.17,18
18001,IN001,2676631,27631,27017513,9,No ,0.5,Very poorly drained,Mollisols,C/D,28,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2676631,27631,27017513,9,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2676631,27631,27017513,9,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1.25,0.12,7,1.55,2.82,21
18001,IN001,2676631,27631,27017514,85,Yes,3,Somewhat poorly drained,Alfisols,D,94,200,33,22,45,0.25,0.03,8,1.9,0.74,18
18001,IN001,2676631,27631,27017514,85,Yes,3,Somewhat poorly drained,Alfisols,D,23,81,42,16,42,0.5,0.15,6.5,1.55,0.92,24
18001,IN001,2676631,27631,27017514,85,Yes,3,Somewhat poorly drained,Alfisols,D,0,23,24,22,54,2,0.21,6.4,1.45,9.17,18
18001,IN001,2676631,27631,27017514,85,Yes,3,Somewhat poorly drained,Alfisols,D,81,94,35,25,40,0.25,0.06,7.6,1.8,0.92,18
18001,IN001,2676631,27631,27017515,6,No ,4,Moderately well drained,Alfisols,D,74,91,36,24,40,0.5,0.09,7.3,1.8,0.92,18
18001,IN001,2676631,27631,27017515,6,No ,4,Moderately well drained,Alfisols,D,91,200,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2676631,27631,27017515,6,No ,4,Moderately well drained,Alfisols,D,0,23,24,22,54,1.5,0.21,6.2,1.38,2.82,18
18001,IN001,2676631,27631,27017515,6,No ,4,Moderately well drained,Alfisols,D,23,74,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,2764965,8350,27017507,6,No ,0.5,Very poorly drained,Mollisols,C/D,0,30,35,15,50,5,0.22,6.4,1.45,9.17,18
18001,IN001,2764965,8350,27017507,6,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1.25,0.12,7,1.55,2.82,21
18001,IN001,2764965,8350,27017507,6,No ,0.5,Very poorly drained,Mollisols,C/D,30,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2764965,8350,27017507,6,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2764965,8350,27017508,85,Yes,1,Somewhat poorly drained,Alfisols,D,0,25,22,22,56,2.5,0.21,6.4,1.45,9.17,18
18001,IN001,2764965,8350,27017508,85,Yes,1,Somewhat poorly drained,Alfisols,D,99,200,35,21,44,0.25,0.03,8,1.9,0.74,18
18001,IN001,2764965,8350,27017508,85,Yes,1,Somewhat poorly drained,Alfisols,D,83,99,35,25,40,0.25,0.12,7.6,1.8,0.92,18
18001,IN001,2764965,8350,27017508,85,Yes,1,Somewhat poorly drained,Alfisols,D,25,83,42,16,42,0.5,0.15,6.5,1.55,0.92,24
18001,IN001,2764965,8350,27017509,9,No ,3,Moderately well drained,Alfisols,D,0,23,24,22,54,1.5,0.21,6.2,1.38,2.82,18
18001,IN001,2764965,8350,27017509,9,No ,3,Moderately well drained,Alfisols,D,74,91,36,24,40,0.5,0.09,7.3,1.8,0.92,18
18001,IN001,2764965,8350,27017509,9,No ,3,Moderately well drained,Alfisols,D,23,74,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,2764965,8350,27017509,9,No ,3,Moderately well drained,Alfisols,D,91,200,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2764989,12566,27017510,6,No ,0.5,Very poorly drained,Mollisols,C/D,0,30,35,15,50,5,0.22,6.4,1.45,9.17,18
18001,IN001,2764989,12566,27017510,6,No ,0.5,Very poorly drained,Mollisols,C/D,30,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2764989,12566,27017510,6,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2764989,12566,27017510,6,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1.25,0.12,7,1.55,2.82,21
18001,IN001,2764989,12566,27017511,85,Yes,3,Somewhat poorly drained,Alfisols,D,94,200,35,21,44,0.25,0.03,8,1.9,0.74,18
18001,IN001,2764989,12566,27017511,85,Yes,3,Somewhat poorly drained,Alfisols,D,23,81,42,16,42,0.5,0.15,6.5,1.55,0.92,24
18001,IN001,2764989,12566,27017511,85,Yes,3,Somewhat poorly drained,Alfisols,D,0,23,24,22,54,2,0.21,6.4,1.45,9.17,18
18001,IN001,2764989,12566,27017511,85,Yes,3,Somewhat poorly drained,Alfisols,D,81,94,35,25,40,0.25,0.06,7.6,1.8,0.92,18
18001,IN001,2764989,12566,27017512,9,No ,4,Moderately well drained,Alfisols,D,74,91,36,24,40,0.5,0.09,7.3,1.8,0.92,18
18001,IN001,2764989,12566,27017512,9,No ,4,Moderately well drained,Alfisols,D,91,200,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2764989,12566,27017512,9,No ,4,Moderately well drained,Alfisols,D,0,23,24,22,54,1.5,0.21,6.2,1.38,2.82,18
18001,IN001,2764989,12566,27017512,9,No ,4,Moderately well drained,Alfisols,D,23,74,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,163430,468,27017606,90,Yes,0.5,Well drained,Inceptisols,B,0,25,23,30,47,2,0.21,6.5,1.4,9.17,12.4
18001,IN001,163430,468,27017606,90,Yes,0.5,Well drained,Inceptisols,B,25,114,24,45,31,2,0.18,6.5,1.34,9.17,13
18001,IN001,163430,468,27017606,90,Yes,0.5,Well drained,Inceptisols,B,114,200,8,71,21,1.25,0.18,6.5,1.58,23.29,4.4
18001,IN001,163430,468,27017607,5,No ,0.5,Very poorly drained,Mollisols,B/D,30,106,32,18,50,2.5,0.18,7,1.39,9.17,26.3
18001,IN001,163430,468,27017607,5,No ,0.5,Very poorly drained,Mollisols,B/D,106,200,18,40,42,0.75,0.15,7.4,1.48,2.82,14.9
18001,IN001,163430,468,27017607,5,No ,0.5,Very poorly drained,Mollisols,B/D,0,30,28,18,54,4,0.24,7,1.38,9.17,23.7
18001,IN001,163430,468,27017608,5,No ,0.5,Somewhat poorly drained,Inceptisols,B/D,0,20,24,22,54,3,0.21,7,1.43,9.17,20.4
18001,IN001,163430,468,27017608,5,No ,0.5,Somewhat poorly drained,Inceptisols,B/D,20,91,23,25,52,1.25,0.18,7,1.41,9.17,19
18001,IN001,163430,468,27017608,5,No ,0.5,Somewhat poorly drained,Inceptisols,B/D,91,200,22,38,40,0.75,0.15,7.2,1.43,9.17,17.9
18001,IN001,2567839,917,27017495,8,No ,1,Somewhat poorly drained,Alfisols,D,23,76,42,16,42,0.5,0.15,5.9,1.55,0.92,22
18001,IN001,2567839,917,27017495,8,No ,1,Somewhat poorly drained,Alfisols,D,76,91,36,24,40,0.25,0.12,7.3,1.8,0.92,18.5
18001,IN001,2567839,917,27017495,8,No ,1,Somewhat poorly drained,Alfisols,D,0,23,25,24,51,2,0.21,6.2,1.4,9.17,18
18001,IN001,2567839,917,27017495,8,No ,1,Somewhat poorly drained,Alfisols,D,91,203,34,26,40,0.25,0.03,7.9,1.9,0.74,18
18001,IN001,2567839,917,27017496,7,No ,9,Moderately well drained,Alfisols,C,20,64,42,21,37,0.75,0.15,5.9,1.55,2.82,21.5
18001,IN001,2567839,917,27017496,7,No ,9,Moderately well drained,Alfisols,C,0,20,17,24,59,1.5,0.21,6.2,1.45,9.17,16
18001,IN001,2567839,917,27017496,7,No ,9,Moderately well drained,Alfisols,C,64,74,36,24,40,0.75,0.15,7.4,1.6,2.82,20
18001,IN001,2567839,917,27017496,7,No ,9,Moderately well drained,Alfisols,C,74,203,32,22,46,0.25,0.09,8.2,1.9,0.4,15.5
18001,IN001,2567839,917,27017497,85,Yes,9,Moderately well drained,Alfisols,D,0,18,30,25,45,1.5,0.18,6.2,1.45,2.82,15
18001,IN001,2567839,917,27017497,85,Yes,9,Moderately well drained,Alfisols,D,18,61,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,2567839,917,27017497,85,Yes,9,Moderately well drained,Alfisols,D,74,203,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2567839,917,27017497,85,Yes,9,Moderately well drained,Alfisols,D,61,74,36,24,40,0.5,0.09,7.5,1.8,0.92,18
18001,IN001,2567840,827,27017498,8,No ,1,Somewhat poorly drained,Alfisols,D,23,76,42,16,42,0.5,0.15,5.9,1.55,0.92,22
18001,IN001,2567840,827,27017498,8,No ,1,Somewhat poorly drained,Alfisols,D,0,23,25,24,51,2,0.21,6.2,1.4,9.17,18
18001,IN001,2567840,827,27017498,8,No ,1,Somewhat poorly drained,Alfisols,D,76,91,36,24,40,0.25,0.12,7.3,1.8,0.92,18.5
18001,IN001,2567840,827,27017498,8,No ,1,Somewhat poorly drained,Alfisols,D,91,203,34,26,40,0.25,0.03,7.9,1.9,0.74,18
18001,IN001,2567840,827,27017499,7,No ,0.5,Very poorly drained,Mollisols,C/D,0,25,35,15,50,5,0.22,6.7,1.45,9.17,18
18001,IN001,2567840,827,27017499,7,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42.5,20,37.5,1.25,0.12,7,1.55,2.82,22
18001,IN001,2567840,827,27017499,7,No ,0.5,Very poorly drained,Mollisols,C/D,145,203,33,23,44,0.5,0.12,7.9,1.65,2.82,15
18001,IN001,2567840,827,27017499,7,No ,0.5,Very poorly drained,Mollisols,C/D,25,86,42.5,16,41.5,1.25,0.15,6.5,1.55,2.82,22
18001,IN001,2567840,827,27017500,85,Yes,9,Moderately well drained,Alfisols,D,0,18,30,25,45,1.5,0.18,6.2,1.45,2.82,15
18001,IN001,2567840,827,27017500,85,Yes,9,Moderately well drained,Alfisols,D,18,61,42,22,36,0.75,0.15,6.2,1.58,0.92,24
18001,IN001,2567840,827,27017500,85,Yes,9,Moderately well drained,Alfisols,D,74,203,36,25,39,0.25,0.06,7.9,1.9,0.74,18
18001,IN001,2567840,827,27017500,85,Yes,9,Moderately well drained,Alfisols,D,61,74,36,24,40,0.5,0.09,7.5,1.8,0.92,18
18001,IN001,2856648,4864,27017529,6,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2856648,4864,27017529,6,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1,0.12,7,1.55,2.82,21
18001,IN001,2856648,4864,27017529,6,No ,0.5,Very poorly drained,Mollisols,C/D,28,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2856648,4864,27017529,6,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,35,15,50,5,0.21,6.4,1.45,9.17,18
18001,IN001,2856648,4864,27017530,9,No ,3,Somewhat poorly drained,Alfisols,D,94,200,33,22,45,0.25,0.03,8,1.85,0.74,18
18001,IN001,2856648,4864,27017530,9,No ,3,Somewhat poorly drained,Alfisols,D,81,94,35,25,40,0.25,0.06,7.6,1.7,0.92,18
18001,IN001,2856648,4864,27017530,9,No ,3,Somewhat poorly drained,Alfisols,D,0,23,24,22,54,2.5,0.21,6.4,1.5,9.17,18
18001,IN001,2856648,4864,27017530,9,No ,3,Somewhat poorly drained,Alfisols,D,23,81,42,16,42,1,0.15,6.2,1.55,0.92,24
18001,IN001,2856648,4864,27017531,85,Yes,4,Moderately well drained,Alfisols,D,86,200,36,25,39,0.25,0.03,7.9,1.85,0.74,18
18001,IN001,2856648,4864,27017531,85,Yes,4,Moderately well drained,Alfisols,D,0,20,24,22,54,2,0.21,6.4,1.5,2.82,18
18001,IN001,2856648,4864,27017531,85,Yes,4,Moderately well drained,Alfisols,D,20,74,42,22,36,1,0.15,6.2,1.58,0.92,24
18001,IN001,2856648,4864,27017531,85,Yes,4,Moderately well drained,Alfisols,D,74,86,36,24,40,0.5,0.06,7.3,1.7,0.92,18
18001,IN001,2856649,5914,27017526,6,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15
18001,IN001,2856649,5914,27017526,6,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1,0.12,7,1.55,2.82,21
18001,IN001,2856649,5914,27017526,6,No ,0.5,Very poorly drained,Mollisols,C/D,28,86,42,16,42,1.25,0.15,6.4,1.55,2.82,21
18001,IN001,2856649,5914,27017526,6,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,35,15,50,5,0.21,6.4,1.45,9.17,18
18001,IN001,2856649,5914,27017527,9,No ,3,Somewhat poorly drained,Alfisols,D,23,81,42,16,42,1,0.15,6.5,1.55,0.92,24
18001,IN001,2856649,5914,27017527,9,No ,3,Somewhat poorly drained,Alfisols,D,94,200,33,22,45,0.25,0.03,8,1.85,0.74,18
18001,IN001,2856649,5914,27017527,9,No ,3,Somewhat poorly drained,Alfisols,D,81,94,35,25,40,0.25,0.06,7.6,1.7,0.92,18
18001,IN001,2856649,5914,27017527,9,No ,3,Somewhat poorly drained,Alfisols,D,0,23,24,22,54,2.5,0.21,6.4,1.5,9.17,18
18001,IN001,2856649,5914,27017528,85,Yes,4,Moderately well drained,Alfisols,D,23,74,42,22,36,1,0.15,6.2,1.58,0.92,24
18001,IN001,2856649,5914,27017528,85,Yes,4,Moderately well drained,Alfisols,D,74,86,36,24,40,0.5,0.06,7.3,1.7,0.92,18
18001,IN001,2856649,5914,27017528,85,Yes,4,Moderately well drained,Alfisols,D,86,200,36,25,39,0.25,0.03,7.9,1.85,0.74,18
18001,IN001,2856649,5914,27017528,85,Yes,4,Moderately well drained,Alfisols,D,0,23,24,22,54,2,0.21,6.4,1.5,2.82,18
18001,IN001,163433,1273,27017592,4,No ,4,Moderately well drained,Alfisols,C,0,25,18,42,40,2.5,0.16,6.2,1.46,9.17,9.8
18001,IN001,163433,1273,27017592,4,No ,4,Moderately well drained,Alfisols,C,25,89,25,45,30,0.75,0.15,6.2,1.53,9.17,13.3
18001,IN001,163433,1273,27017592,4,No ,4,Moderately well drained,Alfisols,C,89,102,38,19,43,0.25,0.12,7.5,1.47,2.82,19.8
18001,IN001,163433,1273,27017592,4,No ,4,Moderately well drained,Alfisols,C,102,200,32,22,46,0.25,0.03,7.9,1.7,0.74,15.2
18001,IN001,163433,1273,27017593,82,Yes,1,Somewhat poorly drained,Alfisols,C/D,0,25,16,44,40,2.5,0.18,6.5,1.4,9.17,8.7
18001,IN001,163433,1273,27017593,82,Yes,1,Somewhat poorly drained,Alfisols,C/D,25,91,28,45,27,0.75,0.15,6.2,1.6,7.76,14.9
18001,IN001,163433,1273,27017593,82,Yes,1,Somewhat poorly drained,Alfisols,C/D,91,132,35,25,40,0.25,0.04,7,1.8,0.92,17.7
18001,IN001,163433,1273,27017593,82,Yes,1,Somewhat poorly drained,Alfisols,C/D,132,200,33,28,39,0.25,0.03,7.8,1.8,0.74,15.7
18001,IN001,163433,1273,27017594,6,No ,2,Somewhat poorly drained,Alfisols,D,0,23,23,32,45,2.5,0.21,6.4,1.45,9.2,15.5
18001,IN001,163433,1273,27017594,6,No ,2,Somewhat poorly drained,Alfisols,D,23,76,42,16,42,1,0.15,6.5,1.55,0.92,19.9
18001,IN001,163433,1273,27017594,6,No ,2,Somewhat poorly drained,Alfisols,D,94,200,33,22,45,0.25,0.03,8,1.85,0.74,11.2
18001,IN001,163433,1273,27017594,6,No ,2,Somewhat poorly drained,Alfisols,D,76,94,35,25,40,0.5,0.04,7.6,1.8,0.92,13.7
18001,IN001,163433,1273,27017595,8,No ,0.5,Very poorly drained,Mollisols,C/D,0,28,35,15,50,5,0.22,6.4,1.28,9.17,19.1
18001,IN001,163433,1273,27017595,8,No ,0.5,Very poorly drained,Mollisols,C/D,86,145,42,20,38,1.25,0.12,7,1.55,2.82,22.4
18001,IN001,163433,1273,27017595,8,No ,0.5,Very poorly drained,Mollisols,C/D,145,200,33,23,44,0.5,0.09,7.9,1.65,2.82,15.8
18001,IN001,163433,1273,27017595,8,No ,0.5,Very poorly drained,Mollisols,C/D,28,86,42,16,42,1.25,0.14,6.4,1.55,2.82,22.4
18001,IN001,163434,1169,27017461,7,No ,1,Very poorly drained,Histosols,A/D,0,23,0,0,0,75,0.4,7,0.45,21.875,185
18001,IN001,163434,1169,27017461,7,No ,1,Very poorly drained,Histosols,A/D,23,86,0,0,0,75,0.4,6.5,0.2,21.875,185
18001,IN001,163434,1169,27017461,7,No ,1,Very poorly drained,Histosols,A/D,86,203,5,89,6,0.3,0.06,,1.58,91.74,2
18001,IN001,163434,1169,27017462,6,No ,1,Very poorly drained,Histosols,C/D,0,23,0,0,0,75,0.4,7,0.45,21.875,185
18001,IN001,163434,1169,27017462,6,No ,1,Very poorly drained,Histosols,C/D,23,69,0,0,0,75,0.4,6.5,0.2,21.875,185
18001,IN001,163434,1169,27017462,6,No ,1,Very poorly drained,Histosols,C/D,69,203,0,0,0,35,0.21,7,1,0.92,84
18001,IN001,163434,1169,27017463,7,No ,0.5,Very poorly drained,Histosols,C/D,0,23,0,0,0,75,0.4,7,0.45,21.875,185
18001,IN001,163434,1169,27017463,7,No ,0.5,Very poorly drained,Histosols,C/D,23,61,0,0,0,75,0.4,6.5,0.2,21.875,185
18001,IN001,163434,1169,27017463,7,No ,0.5,Very poorly drained,Histosols,C/D,61,203,18,17,65,10,0,8.1,1,0.92,8
18001,IN001,163434,1169,27017464,5,No ,1,Very poorly drained,Histosols,B/D,0,89,0,0,0,75,0.4,6.5,0.2,21.875,185
18001,IN001,163434,1169,27017464,5,No ,1,Very poorly drained,Histosols,B/D,89,203,21,41,38,1.5,0.18,,1.6,7.76,8.5
18001,IN001,163434,1169,27017465,75,Yes,1,Very poorly drained,Histosols,A/D,0,23,0,0,0,75,0.4,,0.45,21.875,185
18001,IN001,163434,1169,27017465,75,Yes,1,Very poorly drained,Histosols,A/D,23,203,0,0,0,75,0.4,,0.2,21.875,185
18001,IN001,163435,434,27017466,5,No ,1,Somewhat poorly drained,Alfisols,B/D,0,30,16,9,75,2,0.2,6.5,1.4,9.17,14.5
18001,IN001,163435,434,27017466,5,No ,1,Somewhat poorly drained,Alfisols,B/D,30,51,28,44,28,0.75,0.15,6.2,1.58,9.17,13.5
18001,IN001,163435,434,27017466,5,No ,1,Somewhat poorly drained,Alfisols,B/D,79,104,25,52.5,22.5,0.25,0.12,7.4,1.5,9.17,13.5
18001,IN001,163435,434,27017466,5,No ,1,Somewhat poorly drained,Alfisols,B/D,104,203,9,70,21,0.25,0.07,7.9,1.6,91.74,6.5
18001,IN001,163435,434,27017466,5,No ,1,Somewhat poorly drained,Alfisols,B/D,51,79,26.5,51,22.5,0.25,0.12,7,1.5,9.17,13.5
18001,IN001,163435,434,27017467,5,No ,1,Moderately well drained,Alfisols,B/D,20,38,16,31,53,1.5,0.2,6.5,1.4,9.17,13
18001,IN001,163435,434,27017467,5,No ,1,Moderately well drained,Alfisols,B/D,38,91,28,44,28,0.75,0.13,6.2,1.5,9.17,14
18001,IN001,163435,434,27017467,5,No ,1,Moderately well drained,Alfisols,B/D,91,114,25,45,30,0.25,0.12,7.4,1.5,9.17,14
18001,IN001,163435,434,27017467,5,No ,1,Moderately well drained,Alfisols,B/D,114,203,9,70,21,0.25,0.07,7.9,1.6,91.74,6.5
18001,IN001,163435,434,27017467,5,No ,1,Moderately well drained,Alfisols,B/D,0,20,16,23,61,2,0.2,6.5,1.4,9.17,13
18001,IN001,163435,434,27017468,5,No ,1,Moderately well drained,Alfisols,C/D,0,23,19,24,57,1.5,0.22,6.2,1.45,9.17,10.5
18001,IN001,163435,434,27017468,5,No ,1,Moderately well drained,Alfisols,C/D,23,84,30,35,35,0.75,0.16,6.2,1.55,9.17,15
18001,IN001,163435,434,27017468,5,No ,1,Moderately well drained,Alfisols,C/D,84,94,20,45,35,0.25,0.08,7.5,1.7,2.82,11
18001,IN001,163435,434,27017468,5,No ,1,Moderately well drained,Alfisols,C/D,94,203,15,45,40,0.25,0.03,7.9,1.85,0.216,5.5
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,0,23,19,19,62,2,0.22,6.2,1.45,9.17,10.5
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,23,89,32,30,38,0.5,0.18,7,1.55,9.17,15.5
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,89,99,22,40,38,0.25,0.13,7.9,1.6,2.82,12
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,99,213,19,40,41,0.25,0.1,7.9,1.85,2.82,6.5
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,213,244,15,70,15,0.25,0.05,7.9,1.55,91.74,12
18001,IN001,163435,434,27017469,5,No ,1,Well drained,Alfisols,C,244,251,3.5,90,6.5,0.25,0.03,8.2,1.9,282,2
18001,IN001,163435,434,27017470,80,Yes,1,Well drained,Alfisols,B,20,43,24,49,27,0.5,0.18,6.2,1.5,9.17,11.5
18001,IN001,163435,434,27017470,80,Yes,1,Well drained,Alfisols,B,43,109,26,52,22,0.25,0.17,6.2,1.5,9.17,12.5
18001,IN001,163435,434,27017470,80,Yes,1,Well drained,Alfisols,B,109,135,18,55,27,0.25,0.15,6.7,1.53,9.17,7
18001,IN001,163435,434,27017470,80,Yes,1,Well drained,Alfisols,B,135,203,10,48,42,0.25,0.13,7.9,1.6,9.17,5.5
18001,IN001,163435,434,27017470,80,Yes,1,Well drained,Alfisols,B,0,20,13,45,42,1.5,0.21,6.2,1.45,9.17,10.5
18001,IN001,163436,654,27017471,80,Yes,4,Well drained,Alfisols,B,0,20,13,45,42,1.5,0.21,6.2,1.45,9.17,10.5
18001,IN001,163436,654,27017471,80,Yes,4,Well drained,Alfisols,B,20,43,24,49,27,0.5,0.18,6.2,1.5,9.17,11.5
18001,IN001,163436,654,27017471,80,Yes,4,Well drained,Alfisols,B,43,109,26,52,22,0.25,0.17,6.2,1.5,9.17,12.5
18001,IN001,163436,654,27017471,80,Yes,4,Well drained,Alfisols,B,109,135,18,55,27,0.25,0.15,6.7,1.53,9.17,7
18001,IN001,163436,654,27017471,80,Yes,4,Well drained,Alfisols,B,135,203,10,48,42,0.25,0.13,7.9,1.6,9.17,5.5
18001,IN001,163436,654,27017472,5,No ,1,Somewhat poorly drained,Alfisols,B/D,0,30,16,9,75,2,0.2,6.5,1.4,9.17,14.5
18001,IN001,163436,654,27017472,5,No ,1,Somewhat poorly drained,Alfisols,B/D,30,51,28,44,28,0.75,0.15,6.2,1.58,9.17,13.5
18001,IN001,163436,654,27017472,5,No ,1,Somewhat poorly drained,Alfisols,B/D,79,104,25,52.5,22.5,0.25,0.12,7.4,1.5,9.17,13.5
18001,IN001,163436,654,27017472,5,No ,1,Somewhat poorly drained,Alfisols,B/D,104,203,9,70,21,0.25,0.07,7.9,1.6,91.74,6.5
18001,IN001,163436,654,27017472,5,No ,1,Somewhat poorly drained,Alfisols,B/D,51,79,26.5,51,22.5,0.25,0.12,7,1.5,9.17,13.5
18001,IN001,163436,654,27017473,5,No ,1,Moderately well drained,Alfisols,B/D,20,38,16,31,53,1.5,0.2,6.5,1.4,9.17,13
18001,IN001,163436,654,27017473,5,No ,1,Moderately well drained,Alfisols,B/D,38,91,28,44,28,0.75,0.13,6.2,1.5,9.17,14
18001,IN001,163436,654,27017473,5,No ,1,Moderately well drained,Alfisols,B/D,91,114,25,45,30,0.25,0.12,7.4,1.5,9.17,14
