state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,acres_harvested,acres_planted,production_bu,yield_bu_ac,is_county_estimate
INDIANA,18,ADAMS,001,NORTHEAST,30,1980,70700.0,70800.0,2730900.0,38.6,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1981,67700.0,68500.0,2044500.0,30.2,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1982,69300.0,69900.0,2849600.0,41.1,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1983,63800.0,64400.0,1975100.0,31.0,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1984,70000.0,70600.0,2669100.0,38.1,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1985,72200.0,72600.0,2975600.0,41.2,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1986,67700.0,68400.0,2753300.0,40.7,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1987,75300.0,76000.0,3040800.0,40.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1988,73200.0,75500.0,1826300.0,24.9,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1989,82600.0,84200.0,2724600.0,33.0,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1990,72900.0,73400.0,3102900.0,42.6,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1991,75700.0,76500.0,3069300.0,40.5,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1992,77200.0,78000.0,3095200.0,40.1,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1993,80000.0,81300.0,3434500.0,42.9,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1994,74100.0,74300.0,3368700.0,45.5,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1995,77600.0,78000.0,2891500.0,37.3,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1996,81500.0,81900.0,2729400.0,33.5,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1997,87200.0,88000.0,4000900.0,45.9,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1998,85600.0,87400.0,3398100.0,39.7,1
INDIANA,18,ADAMS,001,NORTHEAST,30,1999,81100.0,81800.0,2872000.0,35.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2000,81600.0,82200.0,3440900.0,42.2,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2001,84300.0,84400.0,4125400.0,48.9,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2002,89100.0,89300.0,3638500.0,40.8,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2003,79500.0,81000.0,2839800.0,35.7,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2004,84500.0,84900.0,4524900.0,53.5,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2005,83500.0,83800.0,3446600.0,41.3,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2006,89000.0,89300.0,4394800.0,49.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2007,77500.0,77700.0,3905900.0,50.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2008,83600.0,83800.0,3247200.0,39.0,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2009,83900.0,84000.0,4189200.0,50.0,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2010,80600.0,80700.0,3625000.0,45.0,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2011,79600.0,79800.0,3857000.0,48.5,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2012,74500.0,74600.0,4384000.0,58.8,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2013,73900.0,74000.0,3801000.0,51.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2014,74700.0,74800.0,4430000.0,59.3,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2015,76900.0,77900.0,3142000.0,40.9,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2016,81300.0,81600.0,4775000.0,58.7,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2017,87900.0,88000.0,4491000.0,51.1,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2018,85600.0,86000.0,5162000.0,60.3,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2019,78800.0,79000.0,4000000.0,50.8,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2020,83000.0,83300.0,4781000.0,57.6,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2022,82600.0,82900.0,4560000.0,55.2,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2023,78000.0,78300.0,4555000.0,58.4,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2024,79600.0,79800.0,4784000.0,60.1,1
INDIANA,18,ADAMS,001,NORTHEAST,30,2025,76800.0,77000.0,4293000.0,55.9,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1980,107200.0,107500.0,4258800.0,39.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1981,108100.0,109800.0,3361500.0,31.1,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1982,109100.0,110000.0,4582300.0,42.0,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1983,94600.0,95400.0,2928600.0,31.0,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1984,103100.0,104100.0,3414000.0,33.1,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1985,107600.0,108200.0,4434600.0,41.2,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1986,98500.0,99700.0,3910600.0,39.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1987,107000.0,108200.0,4104900.0,38.4,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1988,102900.0,106400.0,2764800.0,26.9,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1989,110200.0,111700.0,3528100.0,32.0,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1990,89700.0,90000.0,3906800.0,43.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1991,85100.0,86000.0,3452000.0,40.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1992,88700.0,89300.0,3706300.0,41.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1993,96000.0,97000.0,4087600.0,42.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1994,84900.0,85100.0,3845300.0,45.3,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1995,86400.0,86700.0,3592000.0,41.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1996,112100.0,112700.0,4169300.0,37.2,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1997,105100.0,106100.0,4765900.0,45.3,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1998,99100.0,100100.0,4325700.0,43.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,1999,104100.0,104800.0,3662000.0,35.2,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2000,104700.0,105800.0,3943200.0,37.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2001,108400.0,108600.0,4988900.0,46.0,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2002,117600.0,117900.0,4793400.0,40.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2003,100000.0,101000.0,3782300.0,37.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2004,105100.0,105700.0,5234400.0,49.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2005,104800.0,105100.0,4648000.0,44.4,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2006,101600.0,101900.0,5244300.0,51.6,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2007,94900.0,95000.0,4792600.0,50.5,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2008,102200.0,102500.0,4011900.0,39.5,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2009,103300.0,103500.0,5528500.0,53.5,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2010,108700.0,109000.0,4761000.0,43.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2011,99600.0,99700.0,4366000.0,43.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2012,98900.0,99500.0,5231000.0,52.9,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2013,95300.0,95400.0,4894000.0,51.4,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2014,104900.0,105000.0,5633000.0,53.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2015,99700.0,100000.0,4260000.0,42.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2016,103300.0,103500.0,5666000.0,54.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2017,110900.0,111000.0,5538000.0,49.9,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2018,106300.0,107000.0,6189000.0,58.2,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2019,96500.0,96800.0,5050000.0,52.3,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2020,102600.0,103000.0,5520000.0,53.8,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2021,101000.0,101000.0,6010000.0,59.5,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2022,103200.0,103500.0,5645000.0,54.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2023,95900.0,96200.0,5399000.0,56.3,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2024,96800.0,97000.0,5101000.0,52.7,1
INDIANA,18,ALLEN,003,NORTHEAST,30,2025,95200.0,95600.0,5131000.0,53.9,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1980,40900.0,41000.0,1432500.0,35.0,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1981,45400.0,45600.0,1538500.0,33.9,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1982,42900.0,43200.0,1680100.0,39.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1983,31900.0,32300.0,1051300.0,33.0,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1984,36200.0,36500.0,1453000.0,40.1,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1985,37300.0,37900.0,1649700.0,44.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1986,37700.0,38200.0,1533300.0,40.7,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1987,40500.0,40900.0,1553700.0,38.4,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1988,40300.0,41300.0,1160200.0,28.8,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1989,45100.0,45500.0,1706400.0,37.8,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1990,39800.0,39900.0,1615300.0,40.6,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1991,44500.0,45000.0,1980600.0,44.5,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1992,48000.0,48300.0,2218100.0,46.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1993,51900.0,52800.0,2496100.0,48.1,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1994,52700.0,52900.0,2338000.0,44.4,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1995,61100.0,61300.0,2444000.0,40.0,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1996,74500.0,74700.0,2948100.0,39.6,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1997,64100.0,64600.0,2797800.0,43.6,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1998,70900.0,73000.0,2862900.0,40.4,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,1999,66700.0,67100.0,2484600.0,37.3,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2000,71000.0,71200.0,3649100.0,51.4,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2001,70600.0,70700.0,3720400.0,52.7,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2002,74900.0,75100.0,2908000.0,38.8,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2003,67100.0,67200.0,2881100.0,42.9,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2004,68400.0,68700.0,3500600.0,51.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2005,68900.0,69100.0,3660600.0,53.1,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2006,71800.0,72000.0,3563100.0,49.6,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2007,61200.0,61400.0,2205100.0,36.0,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2008,71500.0,71700.0,3074400.0,43.0,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2009,67400.0,67500.0,3478000.0,51.5,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2010,64100.0,64100.0,2530000.0,39.5,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2011,60800.0,60800.0,2446000.0,40.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2012,61700.0,62100.0,2326000.0,37.7,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2013,62500.0,62600.0,3138000.0,50.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2014,68000.0,68100.0,3969000.0,58.4,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2015,67600.0,68900.0,3547000.0,52.5,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2016,73000.0,73200.0,4000000.0,54.8,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2017,76000.0,76100.0,4120000.0,54.2,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2018,72500.0,73000.0,4027000.0,55.5,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2020,71000.0,71200.0,4253000.0,59.9,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2022,71000.0,71200.0,4068000.0,57.3,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2023,66500.0,66700.0,4103000.0,61.7,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2024,73500.0,73800.0,4748000.0,64.6,1
INDIANA,18,BARTHOLOMEW,005,CENTRAL,50,2025,69400.0,69700.0,4435000.0,63.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1980,109900.0,110200.0,4245100.0,38.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,1981,122200.0,122800.0,4750000.0,38.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1982,110300.0,112100.0,4967500.0,45.0,1
INDIANA,18,BENTON,007,NORTHWEST,10,1983,104400.0,106400.0,3544700.0,33.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1984,111100.0,112200.0,3790500.0,34.1,1
INDIANA,18,BENTON,007,NORTHWEST,10,1985,115000.0,115600.0,5548700.0,48.2,1
INDIANA,18,BENTON,007,NORTHWEST,10,1986,110600.0,111800.0,3855500.0,34.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1987,109700.0,110800.0,4762300.0,43.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,1988,107400.0,109200.0,2885700.0,26.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1989,113700.0,114500.0,4853600.0,42.7,1
INDIANA,18,BENTON,007,NORTHWEST,10,1990,104600.0,105000.0,4659300.0,44.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,1991,111500.0,112500.0,3971800.0,35.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,1992,111500.0,112000.0,4941000.0,44.3,1
INDIANA,18,BENTON,007,NORTHWEST,10,1993,121200.0,122000.0,5680800.0,46.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,1994,111300.0,111700.0,5931600.0,53.3,1
INDIANA,18,BENTON,007,NORTHWEST,10,1995,120900.0,121200.0,4957800.0,41.0,1
INDIANA,18,BENTON,007,NORTHWEST,10,1996,113800.0,114000.0,4823900.0,42.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,1997,122700.0,123600.0,5816700.0,47.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,1998,119600.0,120800.0,5218600.0,43.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,1999,119700.0,120400.0,5260400.0,43.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,2000,111200.0,111400.0,4825100.0,43.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,2001,113100.0,113200.0,5656300.0,50.0,1
INDIANA,18,BENTON,007,NORTHWEST,10,2002,113400.0,113800.0,5748600.0,50.7,1
INDIANA,18,BENTON,007,NORTHWEST,10,2003,111100.0,112000.0,3801300.0,34.2,1
INDIANA,18,BENTON,007,NORTHWEST,10,2004,108400.0,109000.0,5691400.0,52.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2005,107200.0,107600.0,5633400.0,52.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,2006,108000.0,108200.0,5911700.0,54.7,1
INDIANA,18,BENTON,007,NORTHWEST,10,2007,92800.0,92900.0,5007300.0,54.0,1
INDIANA,18,BENTON,007,NORTHWEST,10,2008,102400.0,102500.0,5493700.0,53.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2009,100500.0,100500.0,5289300.0,52.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2010,106400.0,106500.0,5679000.0,53.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,2011,98800.0,98900.0,4904000.0,49.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,2012,100200.0,100500.0,4738000.0,47.3,1
INDIANA,18,BENTON,007,NORTHWEST,10,2013,98700.0,98800.0,5050000.0,51.2,1
INDIANA,18,BENTON,007,NORTHWEST,10,2014,101900.0,102000.0,6297000.0,61.8,1
INDIANA,18,BENTON,007,NORTHWEST,10,2015,102900.0,103000.0,5859000.0,56.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,2016,104900.0,105000.0,6496000.0,61.9,1
INDIANA,18,BENTON,007,NORTHWEST,10,2017,105800.0,106000.0,6311000.0,59.7,1
INDIANA,18,BENTON,007,NORTHWEST,10,2018,114200.0,114500.0,7594000.0,66.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2019,104600.0,105000.0,5700000.0,54.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2020,112100.0,112500.0,7186000.0,64.1,1
INDIANA,18,BENTON,007,NORTHWEST,10,2021,102900.0,103000.0,6225000.0,60.5,1
INDIANA,18,BENTON,007,NORTHWEST,10,2022,108000.0,108500.0,6631000.0,61.4,1
INDIANA,18,BENTON,007,NORTHWEST,10,2023,100700.0,101000.0,6707000.0,66.6,1
INDIANA,18,BENTON,007,NORTHWEST,10,2024,111800.0,112000.0,8051000.0,72.0,1
INDIANA,18,BENTON,007,NORTHWEST,10,2025,102600.0,103000.0,7153000.0,69.7,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1980,32100.0,32200.0,1108300.0,34.5,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1981,38600.0,39800.0,938700.0,24.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1982,32900.0,33100.0,1282000.0,39.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1983,29000.0,29300.0,897800.0,31.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1984,31500.0,31800.0,1106300.0,35.1,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1985,32700.0,32900.0,1281900.0,39.2,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1986,29700.0,30000.0,1064100.0,35.8,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1987,32700.0,33100.0,1320500.0,40.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1988,31900.0,32500.0,734700.0,23.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1989,35800.0,36000.0,1111400.0,31.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1990,33800.0,34000.0,1304800.0,38.6,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1991,35400.0,35900.0,1543200.0,43.6,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1992,38900.0,39600.0,1611000.0,41.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1993,39500.0,40300.0,1872200.0,47.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1994,35200.0,35400.0,1768400.0,50.2,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1995,39600.0,39800.0,1430100.0,36.1,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1996,49900.0,50100.0,1859900.0,37.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1997,42000.0,42300.0,1796900.0,42.8,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1998,34300.0,35600.0,1406100.0,41.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,1999,35000.0,35200.0,1330700.0,38.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2000,29600.0,29900.0,1212900.0,41.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2001,31700.0,31800.0,1612200.0,50.9,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2002,36500.0,36600.0,1586900.0,43.5,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2003,29700.0,30400.0,1018000.0,34.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2004,32100.0,32200.0,1712600.0,53.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2005,31200.0,31300.0,1453500.0,46.6,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2006,34400.0,34500.0,1755400.0,51.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2007,31900.0,31900.0,1557600.0,48.8,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2008,32000.0,32000.0,1326600.0,41.5,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2009,36200.0,36200.0,1758600.0,48.5,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2010,42400.0,42400.0,2018000.0,47.6,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2011,47600.0,47700.0,2301000.0,48.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2012,41400.0,41400.0,2345000.0,56.6,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2013,43800.0,43900.0,2321000.0,53.0,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2014,44100.0,44200.0,2042000.0,46.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2015,40700.0,40800.0,1835000.0,45.1,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2016,45200.0,45300.0,2871000.0,63.5,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2017,48000.0,48000.0,2624000.0,54.7,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2018,46900.0,47200.0,2690000.0,57.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2019,47400.0,47500.0,2550000.0,53.8,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2021,45800.0,45800.0,2858000.0,62.4,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2022,46600.0,46700.0,2614000.0,56.1,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2023,45500.0,45700.0,2789000.0,61.3,1
INDIANA,18,BLACKFORD,009,EAST CENTRAL,60,2025,45500.0,45600.0,2580000.0,56.7,1
INDIANA,18,BOONE,011,CENTRAL,50,1980,83200.0,83400.0,3213700.0,38.6,1
INDIANA,18,BOONE,011,CENTRAL,50,1981,85000.0,86300.0,3058400.0,36.0,1
INDIANA,18,BOONE,011,CENTRAL,50,1982,84400.0,85000.0,3544900.0,42.0,1
INDIANA,18,BOONE,011,CENTRAL,50,1983,78000.0,78600.0,3193600.0,40.9,1
INDIANA,18,BOONE,011,CENTRAL,50,1984,86400.0,87200.0,3728000.0,43.2,1
INDIANA,18,BOONE,011,CENTRAL,50,1985,88900.0,89400.0,4110700.0,46.2,1
INDIANA,18,BOONE,011,CENTRAL,50,1986,81800.0,82600.0,3326800.0,40.7,1
INDIANA,18,BOONE,011,CENTRAL,50,1987,84400.0,85200.0,3578700.0,42.4,1
INDIANA,18,BOONE,011,CENTRAL,50,1988,82500.0,84200.0,2295900.0,27.8,1
INDIANA,18,BOONE,011,CENTRAL,50,1989,87200.0,87900.0,3214700.0,36.9,1
INDIANA,18,BOONE,011,CENTRAL,50,1990,82800.0,83000.0,3606300.0,43.6,1
INDIANA,18,BOONE,011,CENTRAL,50,1991,89800.0,90700.0,3463700.0,38.6,1
INDIANA,18,BOONE,011,CENTRAL,50,1992,92400.0,92800.0,4509700.0,48.8,1
INDIANA,18,BOONE,011,CENTRAL,50,1993,103400.0,104000.0,5247100.0,50.7,1
INDIANA,18,BOONE,011,CENTRAL,50,1994,94700.0,94900.0,5018500.0,53.0,1
INDIANA,18,BOONE,011,CENTRAL,50,1995,102300.0,102600.0,4181500.0,40.9,1
INDIANA,18,BOONE,011,CENTRAL,50,1996,103200.0,103400.0,3867000.0,37.5,1
INDIANA,18,BOONE,011,CENTRAL,50,1997,108100.0,108900.0,4667400.0,43.2,1
INDIANA,18,BOONE,011,CENTRAL,50,1998,105600.0,106700.0,4532900.0,42.9,1
INDIANA,18,BOONE,011,CENTRAL,50,1999,100400.0,101300.0,4028500.0,40.1,1
INDIANA,18,BOONE,011,CENTRAL,50,2000,99700.0,100000.0,4904200.0,49.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2001,100300.0,100400.0,5040000.0,50.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2002,111700.0,112000.0,5825800.0,52.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2003,108600.0,109000.0,4329200.0,39.9,1
INDIANA,18,BOONE,011,CENTRAL,50,2004,113600.0,113700.0,6202300.0,54.6,1
INDIANA,18,BOONE,011,CENTRAL,50,2005,110600.0,111100.0,5700500.0,51.5,1
INDIANA,18,BOONE,011,CENTRAL,50,2006,114600.0,114800.0,5909600.0,51.6,1
INDIANA,18,BOONE,011,CENTRAL,50,2007,110300.0,110300.0,5570800.0,50.5,1
INDIANA,18,BOONE,011,CENTRAL,50,2008,120100.0,120500.0,6241800.0,52.0,1
INDIANA,18,BOONE,011,CENTRAL,50,2009,96800.0,96800.0,5233500.0,54.0,1
INDIANA,18,BOONE,011,CENTRAL,50,2010,94400.0,94400.0,5129000.0,54.3,1
INDIANA,18,BOONE,011,CENTRAL,50,2011,94800.0,94900.0,4920000.0,51.9,1
INDIANA,18,BOONE,011,CENTRAL,50,2012,93300.0,93400.0,3738000.0,40.1,1
INDIANA,18,BOONE,011,CENTRAL,50,2013,95900.0,96000.0,5373000.0,56.0,1
INDIANA,18,BOONE,011,CENTRAL,50,2014,95400.0,95400.0,5746000.0,60.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2015,101400.0,102000.0,5059000.0,49.9,1
INDIANA,18,BOONE,011,CENTRAL,50,2016,99300.0,99500.0,6172000.0,62.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2017,113900.0,114000.0,6211000.0,54.5,1
INDIANA,18,BOONE,011,CENTRAL,50,2018,99800.0,100000.0,6106000.0,61.2,1
INDIANA,18,BOONE,011,CENTRAL,50,2019,95400.0,95700.0,5000000.0,52.4,1
INDIANA,18,BOONE,011,CENTRAL,50,2020,95800.0,96100.0,6227000.0,65.0,1
INDIANA,18,BOONE,011,CENTRAL,50,2021,98600.0,98600.0,6182000.0,62.7,1
INDIANA,18,BOONE,011,CENTRAL,50,2022,96200.0,96500.0,6003000.0,62.4,1
INDIANA,18,BOONE,011,CENTRAL,50,2023,95100.0,95400.0,6124000.0,64.4,1
