county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
023,1964,4.55,3.25,40.7,51.5,50.9,33.5,84.6,83.2,83.63333333333333,-1.29,-1.03,-1.81,-1.376666666666667,-1.54,0.36,-2.65,-0.6733333333333333
023,1965,8.969999999999999,4.55,40.2,54.9,55.4,40.5,82.4,80.2,81.16666666666667,0.54,0.53,0.95,0.6733333333333333,0.62,0.16,1.42,0.5033333333333333
023,1966,4.95,4.2,37.0,43.0,48.6,36.8,89.4,82.4,85.06666666666668,-1.57,-2.16,-2.63,-2.12,-1.1,-2.28,-2.06,-2.02
023,1967,9.4,10.86,40.2,45.2,48.0,41.5,82.9,80.1,82.06666666666668,-0.72,-1.46,-2.17,-1.45,0.09,-2.44,-2.6,-2.4
023,1968,11.19,9.45,39.1,45.6,52.5,40.7,84.1,82.9,82.93333333333332,-0.04,-0.33,-0.12,-0.16333333333333333,0.59,-0.89,0.55,-0.15333333333333332
023,1969,8.19,8.26,38.9,49.0,52.5,40.2,84.8,83.6,82.16666666666666,-1.24,-0.91,-1.19,-1.1133333333333333,-1.32,0.63,-1.13,-0.22666666666666666
023,1970,2.73,4.38,40.0,51.6,54.8,43.0,83.9,82.4,82.4,-0.99,1.02,0.57,0.19999999999999998,-0.17,3.05,-1.01,-0.15666666666666665
023,1971,5.35,3.35,34.5,44.5,56.5,48.4,81.2,80.9,82.46666666666667,0.41,0.87,0.63,0.6366666666666667,0.57,1.51,-0.43,0.25333333333333335
023,1972,7.27,6.67,37.0,50.1,55.5,39.6,82.3,81.3,80.06666666666666,0.88,1.1,0.93,0.9700000000000001,0.56,0.93,-0.17,0.63
023,1973,6.539999999999999,8.01,39.6,46.2,55.4,45.2,84.9,82.5,83.3,2.82,3.14,3.42,3.1266666666666665,2.22,1.84,1.82,2.0500000000000003
023,1974,10.780000000000001,9.31,40.3,48.5,48.9,38.9,86.7,82.4,81.73333333333333,4.43,3.05,2.78,3.42,3.91,-2.78,0.12,0.036666666666666736
023,1975,9.100000000000001,5.03,33.9,51.7,49.5,41.7,84.0,83.4,82.8,1.34,0.98,2.16,1.4933333333333334,1.27,-0.66,3.85,1.2566666666666666
023,1976,8.46,6.050000000000001,38.8,45.6,48.0,35.8,83.6,81.0,82.10000000000001,-0.55,-0.71,-1.16,-0.8066666666666666,-1.53,-0.64,-1.56,0.0866666666666666
023,1977,4.5,1.21,42.3,55.3,56.1,39.6,88.5,80.7,82.93333333333334,-3.05,-3.36,1.76,-1.55,-2.77,-1.86,5.27,0.5733333333333333
023,1978,6.42,5.48,37.8,47.8,55.6,38.5,83.1,81.2,81.89999999999999,2.09,2.55,3.08,2.5733333333333333,1.63,2.03,2.36,2.0933333333333333
023,1979,7.45,6.83,36.3,46.1,50.2,41.9,81.4,79.9,81.03333333333333,0.56,2.38,2.81,1.9166666666666667,1.07,5.63,2.03,2.15
023,1980,4.94,6.0,36.9,50.0,54.0,38.0,88.6,85.9,84.53333333333333,1.8,1.54,2.3,1.88,0.88,-0.24,2.77,1.86
023,1981,4.49,2.19,41.8,45.7,52.1,39.0,83.4,80.6,82.13333333333334,0.82,1.09,2.4,1.4366666666666668,1.52,1.07,4.26,1.2333333333333334
023,1982,9.670000000000002,4.24,33.6,53.8,52.2,41.4,83.7,80.4,80.00000000000001,2.96,2.82,2.81,2.8633333333333333,3.01,0.48,0.86,0.7033333333333333
023,1983,7.0600000000000005,9.96,37.2,45.6,50.9,43.8,89.2,87.7,86.5,1.07,-0.47,-0.92,-0.10666666666666665,1.04,-1.4,-1.51,-0.8333333333333334
023,1984,6.970000000000001,8.26,38.3,46.6,51.2,47.9,81.8,83.6,83.36666666666666,-0.4,-0.51,0.06,-0.2833333333333334,-0.04,-0.46,0.19,-0.45
023,1985,8.870000000000001,6.9799999999999995,42.8,50.5,54.0,45.7,84.5,79.7,81.16666666666667,-1.42,-1.82,1.18,-0.6866666666666669,-1.2,-1.63,3.55,0.29000000000000004
023,1986,5.6,12.68,39.9,51.9,56.7,44.6,85.9,79.9,82.53333333333333,0.26,0.33,-0.5,0.030000000000000027,0.26,0.29,-1.49,-0.38000000000000006
023,1987,4.3,3.27,38.7,53.7,54.2,35.2,84.6,82.6,83.49999999999999,-2.18,-1.97,-1.4,-1.8500000000000003,-2.64,-0.03,1.09,0.54
023,1988,7.32,6.79,37.2,48.1,52.4,35.3,88.6,86.9,87.43333333333332,-3.53,-3.38,-4.0,-3.6366666666666667,-2.28,-0.64,-2.91,-2.6666666666666665
023,1989,4.92,7.109999999999999,37.8,46.8,50.9,41.1,84.0,80.5,81.60000000000001,0.73,0.98,2.0,1.2366666666666666,1.21,0.99,3.36,1.0866666666666667
023,1990,8.46,3.3099999999999996,38.8,48.4,54.6,40.0,81.8,80.2,80.73333333333333,2.77,2.69,3.1,2.8533333333333335,2.65,0.63,2.05,1.2866666666666666
023,1991,10.2,10.95,43.3,56.9,51.9,45.4,86.6,84.1,85.23333333333333,-1.52,-2.52,-2.86,-2.3000000000000003,-0.33,-3.47,-1.8,-2.973333333333333
023,1992,5.1,5.57,39.0,47.1,51.4,40.4,79.9,77.3,78.5,-2.17,3.31,3.24,1.4600000000000002,-1.84,9.92,0.82,3.0500000000000003
023,1993,7.76,9.969999999999999,38.4,49.4,49.9,38.5,83.7,83.0,81.63333333333334,3.95,4.56,4.15,4.22,3.71,3.04,0.2,1.7033333333333334
023,1994,5.0,7.4399999999999995,39.9,45.7,52.1,42.6,82.4,78.6,81.53333333333333,2.4,2.49,3.03,2.64,2.57,0.99,2.41,1.2300000000000002
023,1995,4.1,5.32,37.3,48.6,49.3,42.9,85.3,88.4,85.3,-0.01,-0.68,-1.43,-0.7066666666666667,0.42,-2.0,-2.48,-1.5033333333333332
023,1996,5.180000000000001,3.61,35.0,49.4,51.6,41.8,81.1,82.4,81.2,1.01,1.84,0.87,1.24,1.07,2.81,-2.36,0.19666666666666677
023,1997,10.1,7.38,33.3,44.5,52.0,41.0,83.4,78.8,80.06666666666666,1.97,-0.23,-0.48,0.42,1.62,-0.69,-0.81,0.01666666666666668
023,1998,5.6,3.71,41.4,55.0,55.8,43.6,82.6,82.9,81.73333333333333,3.03,3.37,3.18,3.1933333333333334,1.08,1.95,0.47,2.8733333333333335
023,1999,9.24,3.88,42.3,51.0,49.3,41.1,87.7,81.5,83.46666666666667,-0.99,-1.42,-1.74,-1.3833333333333335,-0.74,-1.59,-1.4,-1.3233333333333335
023,2000,6.54,3.08,37.4,53.1,51.4,45.0,80.9,82.2,80.7,1.01,0.72,0.58,0.77,0.31,-0.55,-0.19,0.48666666666666675
023,2001,6.27,4.8,43.4,51.8,50.5,42.5,83.6,83.3,81.8,-1.3,1.07,1.44,0.4033333333333333,-1.42,3.21,1.45,1.5366666666666668
023,2002,7.579999999999999,5.13,41.5,46.8,54.7,40.8,86.8,83.1,84.3,-0.16,-0.41,0.56,-0.0033333333333332993,3.59,-0.8,1.68,0.12999999999999998
023,2003,5.950000000000001,4.58,40.6,49.0,50.9,40.1,82.6,83.5,81.33333333333333,0.25,2.61,2.86,1.9066666666666665,0.71,7.18,1.55,2.523333333333333
023,2004,6.779999999999999,6.529999999999999,41.1,55.3,53.5,42.3,80.8,77.8,79.13333333333333,2.83,2.99,3.3,3.0400000000000005,1.91,1.34,1.85,2.18
023,2005,13.000000000000002,6.93,41.2,46.4,55.8,44.6,84.2,83.4,83.76666666666667,1.56,2.11,1.64,1.7699999999999998,1.76,2.13,-0.76,0.44
023,2006,6.999999999999999,5.29,42.2,49.0,51.8,39.9,84.5,81.7,81.96666666666665,1.23,1.59,2.05,1.6233333333333333,1.19,1.46,1.89,1.2766666666666666
023,2007,11.39,8.600000000000001,37.4,53.1,55.0,48.5,81.7,86.7,83.63333333333333,-1.15,-1.37,-1.16,-1.2266666666666666,-1.04,-1.02,0.22,-0.48333333333333334
023,2008,11.510000000000002,9.030000000000001,39.8,46.3,53.9,40.8,82.6,81.0,81.76666666666667,2.57,3.01,2.86,2.813333333333333,1.84,2.13,0.46,1.7833333333333332
023,2009,10.17,7.3100000000000005,40.2,49.7,53.3,40.8,77.9,79.8,79.5,3.24,2.74,2.56,2.846666666666667,3.0,-0.51,0.3,0.48333333333333334
023,2010,6.17,5.51,43.7,52.8,53.6,41.2,85.0,85.5,84.43333333333334,2.99,3.42,-0.36,2.0166666666666666,0.97,2.23,-1.08,2.5
023,2011,7.029999999999999,6.11,40.6,51.9,52.8,41.1,88.3,83.5,84.46666666666665,2.24,1.67,1.45,1.7866666666666668,1.95,-1.01,-0.16,0.09999999999999998
023,2012,9.700000000000001,10.82,39.5,54.2,52.3,41.3,91.1,83.4,86.23333333333335,-2.96,-3.67,0.48,-2.0500000000000003,-2.24,-3.05,1.45,-1.4799999999999998
023,2013,10.08,4.16,38.9,53.4,53.4,42.8,80.9,81.4,80.8,2.49,1.98,1.23,1.9000000000000004,2.36,-0.77,-1.63,-0.4266666666666666
023,2014,9.14,5.640000000000001,39.2,50.7,51.0,42.4,78.6,81.2,80.63333333333333,1.14,1.04,1.75,1.3099999999999998,1.13,0.06,2.45,0.9700000000000001
023,2015,5.3,4.87,39.3,52.9,56.4,44.0,81.2,80.7,80.36666666666667,3.36,3.94,3.32,3.5399999999999996,1.33,2.77,-0.62,2.8800000000000003
023,2016,9.51,9.19,38.7,49.4,58.0,47.6,82.5,84.0,83.2,1.28,1.53,2.19,1.6666666666666667,0.81,1.15,2.45,1.7533333333333332
023,2017,7.1,4.34,44.6,49.2,54.5,47.4,83.2,79.7,81.66666666666667,3.38,4.56,3.96,3.9666666666666663,2.92,4.59,-0.38,2.1599999999999997
023,2018,7.5,6.8,32.6,57.0,58.4,43.5,83.1,82.8,83.0,2.08,1.76,2.63,2.1566666666666667,1.77,-0.3,3.16,1.4400000000000002
023,2019,9.129999999999999,6.4,40.1,50.8,58.4,43.2,86.5,81.7,82.43333333333334,4.2,3.75,3.44,3.796666666666667,4.41,-0.08,0.24,0.3
023,2020,9.66,4.4399999999999995,36.5,48.5,52.9,41.2,85.3,81.6,83.26666666666667,0.19,0.32,-0.24,0.09000000000000001,0.33,0.47,-0.73,-0.20000000000000004
023,2021,5.28,4.35,39.9,47.6,56.5,50.9,81.6,84.5,82.8,0.04,0.97,0.73,0.58,0.0,2.8,-0.41,0.83
023,2022,8.26,5.12,37.6,52.5,53.4,38.8,84.5,82.5,83.7,-1.0,-1.57,-1.22,-1.2633333333333334,-0.22,-2.01,0.57,-1.2899999999999998
023,2023,7.54,3.65,39.0,48.6,54.0,45.1,83.8,81.0,81.93333333333334,-2.98,-2.46,-2.25,-2.563333333333333,-2.65,0.62,-0.12,-0.4333333333333334
023,2024,7.47,2.51,42.5,55.2,54.2,42.6,81.3,82.5,82.23333333333333,-1.74,-1.25,-1.37,-1.4533333333333334,-1.5,0.94,-0.73,-0.32666666666666666
023,2025,5.78,6.7,39.6,50.2,53.0,44.5,86.6,80.9,83.46666666666667,1.24,1.6,-0.44,0.7999999999999999,0.03,1.45,-1.31,1.2633333333333332
023,2026,3.73,3.32,44.6,47.5,,,84.8,81.5,81.86666666666666,-0.56,-0.55,3.93,0.9400000000000001,-1.71,-0.15,7.82,3.526666666666667
025,1895,,,43.2,50.3,57.0,33.4,86.1,89.1,88.23333333333333,-2.29,-1.56,-1.93,-1.9266666666666667,-2.09,1.48,-1.61,-0.4566666666666667
025,1896,7.640000000000001,10.6,48.2,56.5,52.6,37.7,87.2,87.6,86.3,0.13,0.74,0.61,0.49333333333333335,-2.75,1.89,-0.16,0.7033333333333333
025,1897,10.19,4.73,41.5,44.5,53.7,46.3,88.6,86.5,86.26666666666667,-0.16,-0.32,-1.09,-0.5233333333333333,-0.1,-0.53,-2.39,-1.0433333333333332
025,1898,13.459999999999999,9.36,39.2,53.9,59.4,45.3,89.7,86.9,88.10000000000001,-0.5,-1.22,0.26,-0.48666666666666664,-0.3,-2.3,0.79,-0.7333333333333333
025,1899,8.94,4.68,44.5,56.2,54.0,47.7,89.0,88.2,87.93333333333334,-0.32,-0.51,-0.57,-0.4666666666666666,-0.42,-0.69,-0.32,-0.27666666666666667
025,1900,10.58,6.51,42.1,52.2,61.0,49.8,87.2,92.3,87.39999999999999,-1.13,-1.16,-1.23,-1.1733333333333333,-2.2,-0.45,-0.58,0.5033333333333333
025,1901,4.880000000000001,7.87,37.9,50.0,54.0,41.9,95.8,88.8,90.5,-2.56,-3.6,-3.95,-3.3699999999999997,-2.83,-3.9,-2.18,-2.046666666666667
025,1902,8.51,5.91,40.0,55.7,53.0,46.3,90.1,86.4,86.96666666666665,0.95,-0.83,-0.88,-0.25333333333333335,0.46,-2.5,-0.41,-0.4333333333333333
025,1903,14.71,11.54,42.3,54.2,52.8,43.0,89.3,86.2,85.10000000000001,-0.81,-1.52,-1.38,-1.2366666666666666,-0.79,-2.36,-0.05,-0.9099999999999998
025,1904,8.25,4.03,38.6,51.4,56.9,41.5,86.3,87.2,85.73333333333333,-1.88,-1.96,-2.3,-2.0466666666666664,-1.95,-0.8,-1.64,-0.9466666666666667
025,1905,8.95,4.8100000000000005,43.0,54.7,56.7,44.2,85.1,87.1,85.89999999999999,-3.19,0.44,1.02,-0.5766666666666667,-3.14,1.32,1.87,0.6900000000000001
025,1906,8.38,7.33,44.5,52.2,61.5,44.3,87.3,88.3,86.63333333333333,-1.95,-2.32,0.04,-1.41,-1.75,-1.72,0.11,-0.9166666666666666
025,1907,18.23,12.530000000000001,35.7,48.4,55.4,39.6,88.9,85.3,85.39999999999999,1.87,1.92,2.76,2.183333333333333,1.61,0.73,3.11,1.7033333333333331
025,1908,13.41,8.36,43.3,54.6,54.2,39.2,90.0,89.3,88.13333333333333,-0.6,-1.14,-1.94,-1.2266666666666666,3.21,-1.8,-2.77,-2.1233333333333335
025,1909,12.67,4.02,40.3,50.6,52.6,38.2,84.5,89.1,86.16666666666667,0.89,2.1,-0.41,0.86,1.02,3.92,-1.22,0.8700000000000001
025,1910,11.3,5.970000000000001,41.7,48.4,58.2,45.2,85.4,85.1,84.36666666666666,-0.21,1.56,1.14,0.8300000000000001,0.15,4.68,-0.78,1.0899999999999999
025,1911,7.47,4.5,41.3,53.9,61.2,46.5,89.3,88.5,88.26666666666667,-1.18,-1.99,-2.21,-1.7933333333333332,-1.03,-2.81,-1.27,-1.6133333333333333
025,1912,10.95,7.300000000000001,44.0,53.8,56.4,42.8,87.2,84.2,84.36666666666667,1.43,1.53,2.24,1.7333333333333334,2.02,0.74,2.61,0.73
025,1913,15.559999999999999,3.06,41.6,50.9,56.1,43.3,93.1,92.3,91.56666666666666,-1.77,-2.82,-2.94,-2.51,-1.06,-3.7,-1.24,-2.4633333333333334
025,1914,8.61,6.73,42.7,50.3,54.0,47.1,93.8,87.7,90.83333333333333,-3.82,-4.47,-3.34,-3.8766666666666665,-3.09,-3.14,2.01,-1.4233333333333336
025,1915,9.63,4.82,44.4,52.2,57.3,45.2,85.4,79.0,82.10000000000001,0.79,1.05,2.79,1.5433333333333332,0.73,1.0,5.54,2.32
025,1916,18.77,11.61,41.1,54.0,53.5,40.0,90.4,87.6,86.06666666666668,1.1,0.89,1.23,1.0733333333333335,-1.12,-0.3,1.31,1.4400000000000002
025,1917,11.43,5.430000000000001,40.2,45.9,52.7,36.4,85.5,85.9,84.36666666666666,0.87,-0.19,-0.34,0.1133333333333333,0.66,-0.58,-0.51,-0.08666666666666667
025,1918,7.039999999999999,3.0,41.0,56.5,46.9,47.9,85.2,91.4,87.26666666666667,0.26,0.43,0.42,0.36999999999999994,0.37,0.61,0.08,0.15333333333333335
025,1919,8.74,7.21,42.4,50.6,54.2,50.7,91.7,86.4,88.5,-0.18,-1.11,-0.85,-0.7133333333333334,-0.59,-2.83,0.43,-0.4466666666666667
025,1920,8.23,8.24,39.0,50.6,56.8,43.6,86.3,83.1,84.26666666666667,-0.68,-0.71,0.72,-0.22333333333333338,-0.01,-0.28,2.17,-0.040000000000000036
025,1921,8.89,5.49,44.1,51.6,62.7,41.2,93.5,85.0,88.96666666666665,-1.86,-2.66,0.46,-1.3533333333333335,-1.4,-3.0,1.39,-1.1366666666666667
025,1922,11.969999999999999,14.879999999999999,45.1,55.1,57.1,43.8,86.0,87.0,86.26666666666667,-0.93,-0.74,-1.48,-1.05,-0.58,0.29,-2.45,-1.1266666666666667
025,1923,14.11,9.01,38.7,50.0,56.6,40.4,87.8,85.7,85.69999999999999,-0.29,-0.38,0.83,0.053333333333333344,-0.01,-0.36,2.49,0.4300000000000001
025,1924,11.870000000000001,10.07,43.3,45.8,51.5,44.0,85.0,87.5,85.63333333333333,-0.45,-1.12,-1.0,-0.8566666666666668,-0.34,-2.16,0.04,-0.8533333333333334
025,1925,7.0,4.75,46.8,45.2,63.1,40.4,87.0,88.8,87.86666666666667,-4.3,-4.51,-4.73,-4.513333333333333,-4.39,-1.97,-2.06,-1.6966666666666665
025,1926,6.97,6.77,36.6,50.7,60.0,46.1,89.2,85.6,85.59999999999998,-2.7,-2.85,0.57,-1.6600000000000001,-2.6,-1.28,1.72,-0.23000000000000007
025,1927,9.74,5.58,45.5,52.7,58.4,44.8,86.3,80.5,81.93333333333334,-0.02,-0.23,-0.38,-0.21,3.46,-0.63,-0.54,-0.40666666666666673
025,1928,7.66,8.25,38.7,49.1,50.1,47.4,85.8,86.3,83.2,2.01,-0.38,-0.37,0.41999999999999993,0.07,-1.15,-0.07,1.5466666666666669
025,1929,10.3,5.6899999999999995,45.4,50.0,55.8,42.4,87.6,85.5,85.26666666666667,-0.28,-0.7,-0.84,-0.6066666666666666,1.07,-1.34,-0.64,-0.9400000000000001
025,1930,14.010000000000002,7.290000000000001,43.8,52.0,57.9,41.1,94.3,91.1,90.3,-3.23,-4.41,-4.91,-4.183333333333334,-2.81,-4.55,-2.87,-3.176666666666667
025,1931,5.39,3.65,41.6,48.3,61.1,47.4,91.1,85.0,87.73333333333333,-5.07,-4.73,0.1,-3.233333333333334,-4.88,-0.55,0.3,-0.7733333333333334
025,1932,15.250000000000002,8.48,42.3,50.9,55.7,43.3,90.0,86.6,87.16666666666667,-1.46,-1.65,0.45,-0.8866666666666666,-1.33,-1.02,1.36,-0.15
025,1933,14.28,8.67,41.9,56.2,61.4,43.2,89.8,85.7,88.76666666666667,-1.1,-1.35,-1.63,-1.36,3.47,-1.1,-1.25,-1.8833333333333335
025,1934,5.73,5.21,41.1,51.7,55.5,43.5,91.8,86.6,89.5,-4.18,-4.38,-4.14,-4.233333333333333,-4.38,-1.89,-0.62,-1.0866666666666667
025,1935,7.51,4.5600000000000005,42.1,49.6,53.1,43.8,89.5,86.8,85.03333333333335,-0.83,-0.85,-0.66,-0.7799999999999999,-1.77,-0.33,0.33,0.7566666666666667
025,1936,5.22,4.58,38.0,52.7,60.8,44.2,94.4,94.8,93.0,-3.98,-4.39,-5.42,-4.596666666666667,-3.0,-2.46,-4.45,-3.5866666666666673
025,1937,22.56,7.65,41.5,51.8,51.8,42.8,89.6,90.5,88.39999999999999,-0.65,-1.29,-1.12,-1.02,-0.87,-2.13,0.12,-0.5366666666666666
025,1938,7.65,4.52,45.6,52.0,57.6,42.1,88.2,89.4,86.8,0.29,0.88,0.76,0.6433333333333333,0.11,1.85,-0.08,0.7799999999999999
025,1939,12.239999999999998,4.5600000000000005,40.2,52.4,57.4,44.1,88.6,87.1,87.0,1.05,-0.08,-0.35,0.2066666666666667,-0.96,-0.24,-0.82,0.6966666666666668
025,1940,7.94,3.53,40.8,48.8,50.0,43.5,89.1,89.4,88.09999999999998,-2.2,-2.86,-3.19,-2.75,-2.02,-2.68,-1.88,-1.9066666666666665
025,1941,5.68,6.8,45.7,51.9,57.6,49.1,89.8,89.1,88.46666666666665,-5.33,-5.47,-5.69,-5.496666666666667,-5.66,-2.07,-2.33,-1.7233333333333334
025,1942,8.190000000000001,5.28,43.6,52.5,54.4,43.4,88.8,86.3,86.39999999999999,-1.35,-1.84,-1.82,-1.6700000000000002,-3.29,-1.87,-0.5,0.8033333333333333
025,1943,5.989999999999999,9.39,40.8,54.3,51.8,40.6,90.1,91.6,90.03333333333335,-0.32,-0.09,-1.06,-0.49000000000000005,-0.15,0.58,-2.94,-0.9700000000000001
025,1944,7.0,3.3,42.4,56.9,55.3,41.0,92.4,88.3,90.56666666666666,-2.5,-3.11,-2.38,-2.663333333333333,-2.01,-2.6,1.22,-1.1533333333333333
025,1945,12.42,6.109999999999999,44.2,48.3,59.0,41.1,86.6,86.8,84.93333333333334,3.23,3.12,2.58,2.9766666666666666,2.4,0.67,-0.65,1.0833333333333333
025,1946,9.97,7.13,44.9,51.4,52.8,42.8,88.0,82.0,85.2,0.41,0.35,1.21,0.6566666666666666,0.68,-0.08,2.7,0.6733333333333335
025,1947,8.67,7.970000000000001,44.4,48.2,55.2,48.7,83.9,92.5,86.16666666666667,1.73,1.99,-0.62,1.0333333333333332,1.16,1.34,-1.87,0.5100000000000001
025,1948,7.65,4.1,45.5,50.1,55.8,39.8,88.1,88.2,87.8,-2.02,-1.06,-1.59,-1.5566666666666666,-1.58,2.26,-1.93,-0.48666666666666675
025,1949,17.44,14.2,40.8,50.9,49.0,47.7,90.2,86.4,87.5,2.45,1.62,1.71,1.9266666666666667,1.74,-1.74,0.77,0.5633333333333334
025,1950,25.53,6.140000000000001,37.5,53.1,55.2,46.9,83.9,83.1,83.3,4.87,4.2,4.29,4.453333333333333,4.67,-0.51,1.57,1.03
025,1951,13.219999999999999,9.57,41.2,50.4,52.9,43.8,87.5,88.2,86.56666666666666,3.07,2.5,2.1,2.5566666666666666,2.92,-0.76,-0.44,0.053333333333333365
025,1952,15.459999999999999,13.64,41.5,51.6,50.9,35.0,92.4,89.4,90.93333333333334,-0.29,-1.17,-1.58,-1.0133333333333334,-0.86,-2.74,-1.57,-0.9566666666666667
025,1953,10.889999999999999,6.75,39.9,55.0,50.3,41.5,89.8,91.3,90.63333333333333,-1.98,-1.46,-2.42,-1.9533333333333331,-1.05,0.97,-3.34,-1.83
025,1954,9.35,4.37,47.7,46.2,56.2,46.5,93.6,88.1,90.03333333333335,-4.32,-4.95,-4.4,-4.556666666666667,-4.5,-3.21,0.13,-1.3133333333333335
025,1955,11.93,4.949999999999999,47.3,52.9,56.0,44.0,91.0,90.8,87.03333333333335,-0.14,-0.05,-0.8,-0.33,-0.28,0.2,-2.25,-0.57
025,1956,12.18,5.0600000000000005,40.2,53.1,50.9,46.0,86.3,86.2,85.73333333333333,-0.14,-0.39,-0.49,-0.34,-0.19,-0.77,-0.42,-0.3733333333333333
025,1957,9.399999999999999,4.55,45.8,51.8,55.7,40.3,86.9,87.0,85.83333333333333,2.1,-0.38,-1.11,0.20333333333333337,1.16,-1.13,-2.33,-0.09666666666666668
025,1958,11.97,17.67,42.0,49.9,56.1,42.0,84.9,85.2,83.76666666666667,1.25,3.07,3.15,2.49,0.73,5.86,1.2,2.9466666666666668
025,1959,10.129999999999999,4.25,44.0,56.2,57.5,44.1,87.6,88.2,86.66666666666667,-1.6,-1.65,-1.58,-1.61,-1.23,-0.66,-0.29,-0.8066666666666666
025,1960,9.639999999999999,6.63,44.7,48.7,57.6,43.9,85.3,87.8,85.23333333333333,-0.76,-1.01,-1.46,-1.0766666666666667,-1.97,-0.98,-1.67,0.12333333333333336
025,1961,8.31,5.36,38.5,46.5,57.7,43.1,85.8,84.7,84.10000000000001,2.26,2.96,3.03,2.75,2.34,2.8,1.13,1.4733333333333334
025,1962,15.97,8.76,38.9,57.9,51.9,46.1,86.3,87.6,85.83333333333333,0.33,0.48,0.32,0.3766666666666667,-1.27,0.55,-0.33,0.4033333333333333
025,1963,4.41,4.12,45.2,49.0,52.0,45.1,84.9,85.1,85.03333333333333,-1.3,-0.73,-0.82,-0.9500000000000001,-1.04,1.29,-0.48,-0.09000000000000001
025,1964,4.86,2.15,46.2,53.3,53.9,36.5,86.5,87.8,86.56666666666666,-2.08,-1.97,-2.25,-2.1,-1.97,-0.3,-1.46,-0.8966666666666666
025,1965,12.59,8.35,44.9,56.6,57.6,40.4,85.7,86.0,85.03333333333335,-2.49,-2.6,-2.99,-2.6933333333333334,-2.59,-1.09,-1.97,-1.1900000000000002
025,1966,10.57,2.3200000000000003,41.2,47.0,53.5,37.7,92.0,84.6,87.26666666666665,-0.74,-1.15,-0.74,-0.8766666666666666,-0.12,-1.45,0.87,-0.8266666666666665
025,1967,8.23,8.27,45.3,49.0,50.8,42.4,83.3,81.8,82.60000000000001,-1.1,-1.27,-1.07,-1.1466666666666667,-0.93,-0.85,0.21,-0.47666666666666674
025,1968,8.81,9.469999999999999,43.2,51.0,54.6,41.8,86.6,85.9,85.66666666666667,-0.4,-0.67,-0.48,-0.5166666666666667,0.82,-0.93,0.35,-0.59
025,1969,13.239999999999998,9.3,43.1,51.2,53.1,42.2,87.2,85.0,85.33333333333333,0.18,1.07,1.58,0.9433333333333334,0.0,2.73,1.86,1.7066666666666668
025,1970,6.309999999999999,6.71,44.1,52.9,60.9,44.1,85.3,85.3,84.3,1.19,0.92,1.04,1.05,0.51,-0.44,0.66,0.8033333333333333
025,1971,11.89,5.82,39.6,46.5,59.0,48.9,84.2,84.0,85.0,-1.25,0.7,0.45,-0.03333333333333335,-0.94,2.09,-0.54,0.11333333333333329
025,1972,9.26,5.28,43.2,52.0,60.0,42.8,85.8,85.4,84.5,-0.98,-0.6,-0.35,-0.6433333333333334,-0.32,0.85,0.56,-0.2199999999999999
025,1973,9.17,11.059999999999999,44.1,47.7,58.4,46.9,87.3,86.0,86.06666666666666,1.39,1.65,-0.21,0.9433333333333334,1.25,1.21,-0.64,0.4533333333333333
025,1974,10.85,10.23,43.1,53.8,51.6,39.7,87.0,83.8,83.23333333333333,-0.19,-0.68,1.07,0.06666666666666665,0.58,-1.53,3.21,0.3666666666666667
025,1975,13.420000000000002,8.44,39.0,54.2,53.7,44.4,86.7,86.2,85.60000000000001,2.23,1.62,1.81,1.8866666666666667,2.87,-1.14,1.08,-0.3633333333333333
025,1976,12.419999999999998,8.879999999999999,39.6,45.8,51.2,37.0,86.0,83.8,83.89999999999999,0.74,0.61,0.94,0.7633333333333333,0.24,-0.15,1.17,0.8633333333333333
025,1977,4.55,1.96,44.5,55.1,60.0,40.4,88.9,84.5,85.39999999999999,0.53,0.56,2.24,1.11,-1.27,0.26,5.2,2.3533333333333335
025,1978,9.47,9.27,43.0,50.1,57.7,39.0,87.5,84.9,85.8,1.08,1.95,3.11,2.046666666666667,1.48,2.95,4.08,2.0900000000000003
025,1979,15.77,12.379999999999999,41.1,48.0,54.9,43.3,83.3,83.6,83.43333333333332,3.94,6.3,6.63,5.623333333333334,3.19,8.3,2.91,4.82
025,1980,7.119999999999999,11.379999999999999,39.4,51.3,55.9,39.2,90.8,89.6,88.06666666666666,-0.43,-0.17,-0.28,-0.29333333333333333,-0.35,0.63,-0.36,-0.026666666666666655
025,1981,5.1899999999999995,3.34,47.3,48.5,53.6,41.8,86.8,84.0,85.2,0.37,0.52,0.94,0.61,0.8,0.56,1.43,0.31666666666666665
025,1982,14.469999999999999,6.05,37.3,54.0,54.4,43.5,87.1,83.0,83.26666666666667,0.63,0.59,1.41,0.8766666666666666,0.58,0.1,2.62,1.0133333333333334
025,1983,10.68,11.79,40.7,49.1,54.5,46.4,92.2,93.1,89.96666666666665,-0.56,-1.56,-2.25,-1.4566666666666668,4.83,-3.16,-2.56,-2.466666666666667
025,1984,6.56,9.13,42.3,49.2,52.8,52.0,85.4,85.9,86.10000000000001,-0.94,-0.77,-0.8,-0.8366666666666666,0.75,0.22,-0.32,-0.9699999999999999
