SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%,CENSUS_YEAR,VALUE_NUM,suppressed,series
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,007,007,BENTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, BENTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"111,869",27.0,2017,111869.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,007,007,BENTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, BENTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"1,022",23.4,2017,1022.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,007,007,BENTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, BENTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"46,434",,2017,46434.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,073,073,JASPER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, JASPER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"91,179",27.0,2017,91179.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,073,073,JASPER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, JASPER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"9,139",23.4,2017,9139.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,073,073,JASPER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, JASPER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"27,418",,2017,27418.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,089,089,LAKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"48,281",27.0,2017,48281.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,089,089,LAKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,700,23.4,2017,700.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,089,089,LAKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LAKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"26,019",,2017,26019.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,091,091,LA PORTE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LA PORTE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"87,202",27.0,2017,87202.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,091,091,LA PORTE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LA PORTE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"23,917",23.4,2017,23917.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,091,091,LA PORTE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, LA PORTE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"26,948",,2017,26948.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,111,111,NEWTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, NEWTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"69,644",27.0,2017,69644.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,111,111,NEWTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, NEWTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,111,111,NEWTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, NEWTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"30,082",,2017,30082.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,127,127,PORTER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PORTER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"52,973",27.0,2017,52973.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,127,127,PORTER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PORTER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"3,596",23.4,2017,3596.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,127,127,PORTER,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PORTER",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"19,833",,2017,19833.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,131,131,PULASKI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PULASKI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"78,975",27.0,2017,78975.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,131,131,PULASKI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PULASKI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"6,694",23.4,2017,6694.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,131,131,PULASKI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, PULASKI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"31,224",,2017,31224.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,149,149,STARKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, STARKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"47,254",27.0,2017,47254.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,149,149,STARKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, STARKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"14,797",23.4,2017,14797.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,149,149,STARKE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, STARKE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"16,706",,2017,16706.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,181,181,WHITE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, WHITE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"105,434",27.0,2017,105434.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,10,NORTHWEST,181,181,WHITE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, WHITE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,923,23.4,2017,923.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,10,NORTHWEST,181,181,WHITE,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTHWEST, WHITE",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"38,942",,2017,38942.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,015,015,CARROLL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CARROLL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"91,356",27.0,2017,91356.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,015,015,CARROLL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CARROLL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,015,015,CARROLL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CARROLL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"39,004",,2017,39004.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,017,017,CASS,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"77,277",27.0,2017,77277.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,017,017,CASS,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,(D),(D),2017,,True,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,017,017,CASS,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, CASS",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"31,549",,2017,31549.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,039,039,ELKHART,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, ELKHART",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"45,614",27.0,2017,45614.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,039,039,ELKHART,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, ELKHART",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"6,779",23.4,2017,6779.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,039,039,ELKHART,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, ELKHART",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"13,354",,2017,13354.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,049,049,FULTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, FULTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"77,129",27.0,2017,77129.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,049,049,FULTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, FULTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,489",23.4,2017,5489.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,049,049,FULTON,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, FULTON",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"27,074",,2017,27074.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,085,085,KOSCIUSKO,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, KOSCIUSKO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"95,318",27.0,2017,95318.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,085,085,KOSCIUSKO,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, KOSCIUSKO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"9,300",23.4,2017,9300.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,085,085,KOSCIUSKO,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, KOSCIUSKO",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"34,905",,2017,34905.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,099,099,MARSHALL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"71,418",27.0,2017,71418.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,099,099,MARSHALL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,338",23.4,2017,5338.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,099,099,MARSHALL,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MARSHALL",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"27,992",,2017,27992.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,103,103,MIAMI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MIAMI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"88,562",27.0,2017,88562.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,103,103,MIAMI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MIAMI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,652,23.4,2017,652.0,False,IRRIGATED
CENSUS,DEMOGRAPHICS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,PRODUCERS,PRODUCERS: (GENDER = FEMALE),COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,103,103,MIAMI,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, MIAMI",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"31,431",,2017,31431.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,141,141,ST. JOSEPH,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, ST. JOSEPH",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"53,398",27.0,2017,53398.0,False,TOTAL
CENSUS,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,18,18,IN,INDIANA,20,NORTH CENTRAL,141,141,ST. JOSEPH,,,00000000,,,9000,UNITED STATES,"INDIANA, NORTH CENTRAL, ST. JOSEPH",2017,ANNUAL,00,00,YEAR,,2018-02-01 00:00:00,"5,658",23.4,2017,5658.0,False,IRRIGATED
