fips5,areasymbol,mukey,muacres,cokey,comppct_r,majcompflag,slope_r,drainagecl,taxorder,hydgrp,hzdept_r,hzdepb_r,claytotal_r,sandtotal_r,silttotal_r,om_r,awc_r,ph1to1h2o_r,dbthirdbar_r,ksat_r,cec7_r
27001,MN001,432812,519,27548985,85,Yes,8,Well drained,Alfisols,C,38,56,12,83.7,4.3,0.25,0.04,5.8,1.7,2.82,7.5
27001,MN001,432812,519,27548985,85,Yes,8,Well drained,Alfisols,C,112,152,10,66.9,23.1,0.25,0.02,6.5,1.9,2.12,6
27001,MN001,432812,519,27548985,85,Yes,8,Well drained,Alfisols,C,0,10,8.5,82.2,9.3,0.75,0.11,5.8,1.45,91.74,6
27001,MN001,432812,519,27548985,85,Yes,8,Well drained,Alfisols,C,56,112,10,66.9,23.1,0.25,0.04,6.5,1.7,0.71,6
27001,MN001,432812,519,27548985,85,Yes,8,Well drained,Alfisols,C,10,38,6,77.9,16.1,0.25,0.08,5.8,1.58,91.74,4
27001,MN001,432814,10208,27548990,85,Yes,1,Poorly drained,Alfisols,C/D,81,152,44,26.9,29.1,0.25,0.19,7.9,1.38,2.33,34
27001,MN001,432814,10208,27548990,85,Yes,1,Poorly drained,Alfisols,C/D,10,81,47.5,5.5,47,0.75,0.18,6.5,1.33,2.33,36
27001,MN001,432814,10208,27548990,85,Yes,1,Poorly drained,Alfisols,C/D,0,10,21,26.3,52.7,3,0.23,6.5,1.3,9.17,21.5
27001,MN001,432822,1440,27549000,90,Yes,4,Moderately well drained,Alfisols,C,8,89,47.5,5.5,47,1.25,0.14,6.2,1.35,2.33,27
27001,MN001,432822,1440,27549000,90,Yes,4,Moderately well drained,Alfisols,C,89,152,35,15.5,49.5,0.25,0.14,7.9,1.45,7.76,25
27001,MN001,432822,1440,27549000,90,Yes,4,Moderately well drained,Alfisols,C,0,8,12.5,63.8,23.7,2,0.16,6.5,1.38,28.23,12
27001,MN001,432851,643,27549021,85,Yes,1,Poorly drained,Alfisols,C/D,0,15,8,70.1,21.9,4.5,0.16,5,1.5,28.23,
27001,MN001,432851,643,27549021,85,Yes,1,Poorly drained,Alfisols,C/D,15,30,10,66.9,23.1,1.5,0.16,5,1.55,23.29,
27001,MN001,432851,643,27549021,85,Yes,1,Poorly drained,Alfisols,C/D,30,48,13,67.4,19.6,0.25,0.16,5.8,1.55,9.17,7
27001,MN001,432851,643,27549021,85,Yes,1,Poorly drained,Alfisols,C/D,48,112,11,66,23,0.25,0.04,6.5,1.7,0.92,6
27001,MN001,432851,643,27549021,85,Yes,1,Poorly drained,Alfisols,C/D,112,152,11,66,23,0.25,0.02,6.5,1.9,0.21,6
27001,MN001,432852,641,27549025,90,Yes,5,Well drained,Alfisols,C,0,8,11.5,65.7,22.8,1.25,0.16,5.5,1.5,28.23,9
27001,MN001,432852,641,27549025,90,Yes,5,Well drained,Alfisols,C,33,56,13,67.4,19.6,0.25,0.14,5.8,1.63,9.17,7
27001,MN001,432852,641,27549025,90,Yes,5,Well drained,Alfisols,C,56,114,11,66,23,0.25,0.03,6.2,1.83,0.71,6
27001,MN001,432852,641,27549025,90,Yes,5,Well drained,Alfisols,C,114,152,11,66,23,0.25,0.02,6.5,1.9,0.21,6
27001,MN001,432852,641,27549025,90,Yes,5,Well drained,Alfisols,C,8,33,11.5,65.7,22.8,0.25,0.14,5.8,1.58,28.23,6.5
27001,MN001,432853,151,27549030,90,Yes,12,Well drained,Alfisols,D,0,5,11.5,65.7,22.8,1.25,0.16,5.5,1.5,28.23,9
27001,MN001,432853,151,27549030,90,Yes,12,Well drained,Alfisols,D,13,41,13,67.4,19.6,0.25,0.14,5.8,1.63,9.17,7
27001,MN001,432853,151,27549030,90,Yes,12,Well drained,Alfisols,D,41,86,11,66,23,0.25,0.03,6.2,1.83,0.71,6
27001,MN001,432853,151,27549030,90,Yes,12,Well drained,Alfisols,D,86,152,11,66,23,0.25,0.02,6.5,1.9,0.21,6
27001,MN001,432853,151,27549030,90,Yes,12,Well drained,Alfisols,D,5,13,11.5,65.7,22.8,0.25,0.14,5.8,1.58,28.23,6.5
27001,MN001,432854,1376,27549035,85,Yes,4,Moderately well drained,Inceptisols,C,0,13,13,67.4,19.6,2.25,0.16,5.3,1.5,28.23,
27001,MN001,432854,1376,27549035,85,Yes,4,Moderately well drained,Inceptisols,C,13,69,11.5,65.7,22.8,0.75,0.14,5.5,1.63,9.17,8
27001,MN001,432854,1376,27549035,85,Yes,4,Moderately well drained,Inceptisols,C,69,119,11,66,23,0.25,0.06,6.2,1.83,0.92,7
27001,MN001,432854,1376,27549035,85,Yes,4,Moderately well drained,Inceptisols,C,119,152,11,66,23,0.25,0.02,6.2,1.9,0.21,7
27001,MN001,432856,169,27549040,85,Yes,5,Moderately well drained,Alfisols,B,0,8,11.5,67.5,21,0.75,0.16,5.8,1.5,28.23,8
27001,MN001,432856,169,27549040,85,Yes,5,Moderately well drained,Alfisols,B,8,56,11.5,67.5,21,0.25,0.2,5.8,1.5,28.23,6.5
27001,MN001,432856,169,27549040,85,Yes,5,Moderately well drained,Alfisols,B,56,81,13,67.4,19.6,0.25,0.14,5.8,1.55,9.17,7.5
27001,MN001,432856,169,27549040,85,Yes,5,Moderately well drained,Alfisols,B,81,122,13,67.4,19.6,0.25,0.04,6.5,1.7,0.71,6.5
27001,MN001,432856,169,27549040,85,Yes,5,Moderately well drained,Alfisols,B,122,152,12,68.3,19.7,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432857,16,27549047,85,Yes,12,Well drained,Alfisols,C,0,8,11.5,67.5,21,0.75,0.16,5.8,1.5,28.23,8
27001,MN001,432857,16,27549047,85,Yes,12,Well drained,Alfisols,C,38,51,13,67.4,19.6,0.25,0.14,5.8,1.55,9.17,7.5
27001,MN001,432857,16,27549047,85,Yes,12,Well drained,Alfisols,C,51,114,12,68.3,19.7,0.25,0.04,6.5,1.7,0.71,6.5
27001,MN001,432857,16,27549047,85,Yes,12,Well drained,Alfisols,C,114,152,12,68.3,19.7,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432857,16,27549047,85,Yes,12,Well drained,Alfisols,C,8,38,11.5,67.5,21,0.25,0.2,5.8,1.5,28.23,6.5
27001,MN001,432859,124,27549054,90,Yes,20,Well drained,Alfisols,C,0,10,11.5,67.5,21,0.75,0.16,5.8,1.5,28.23,8
27001,MN001,432859,124,27549054,90,Yes,20,Well drained,Alfisols,C,25,56,13,67.4,19.6,0.25,0.14,5.8,1.55,9.17,7.5
27001,MN001,432859,124,27549054,90,Yes,20,Well drained,Alfisols,C,56,107,12,68.3,19.7,0.25,0.04,6.5,1.7,0.71,6.5
27001,MN001,432859,124,27549054,90,Yes,20,Well drained,Alfisols,C,107,152,12,68.3,19.7,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432859,124,27549054,90,Yes,20,Well drained,Alfisols,C,10,25,11.5,67.5,21,0.25,0.2,5.8,1.5,28.23,6.5
27001,MN001,432862,71,27549060,85,Yes,2,Moderately well drained,Alfisols,C,0,8,10,68.5,21.5,1.75,0.16,5.8,1.45,28.23,8.5
27001,MN001,432862,71,27549060,85,Yes,2,Moderately well drained,Alfisols,C,8,38,12,71.3,16.7,0.25,0.17,5.8,1.55,23.29,6.5
27001,MN001,432862,71,27549060,85,Yes,2,Moderately well drained,Alfisols,C,38,71,13,67.4,19.6,0.25,0.17,6.1,1.58,9.17,7
27001,MN001,432862,71,27549060,85,Yes,2,Moderately well drained,Alfisols,C,71,107,12,68.3,19.7,0.25,0.04,6.5,1.7,0.71,6.5
27001,MN001,432862,71,27549060,85,Yes,2,Moderately well drained,Alfisols,C,107,152,12,68.3,19.7,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432864,34,27549066,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,10,56,11.5,65.7,22.8,1.25,0.16,5.8,1.53,23.29,8.5
27001,MN001,432864,34,27549066,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,0,10,11.5,45.3,43.2,5.5,0.21,5.8,1.45,9.17,17.5
27001,MN001,432864,34,27549066,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,56,89,12,68.3,19.7,0.75,0.16,6.1,1.53,9.17,7.5
27001,MN001,432864,34,27549066,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,89,114,11,66,23,0.25,0.06,6.5,1.73,0.92,6.5
27001,MN001,432864,34,27549066,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,114,152,11,66,23,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432868,5532,27549071,85,Yes,1,Somewhat poorly drained,Spodosols,A/D,86,152,2.5,96.8,0.7,0.25,0.06,5.3,1.6,91.74,
27001,MN001,432868,5532,27549071,85,Yes,1,Somewhat poorly drained,Spodosols,A/D,15,86,5.5,93.2,1.3,0.75,0.08,5.3,1.6,91.74,
27001,MN001,432868,5532,27549071,85,Yes,1,Somewhat poorly drained,Spodosols,A/D,0,15,6,77.9,16.1,1.75,0.12,5,1.5,91.74,
27001,MN001,432872,4299,27549080,85,Yes,4,Somewhat excessively drained,Spodosols,A,5,152,2.5,96.8,0.7,0.25,0.06,6.2,1.58,91.74,2
27001,MN001,432872,4299,27549080,85,Yes,4,Somewhat excessively drained,Spodosols,A,0,5,5.5,78.2,16.3,1.25,0.11,5,1.35,91.74,
27001,MN001,432873,1382,27549086,85,Yes,8,Somewhat excessively drained,Spodosols,A,5,152,2.5,96.8,0.7,0.25,0.06,6.2,1.58,91.74,2
27001,MN001,432873,1382,27549086,85,Yes,8,Somewhat excessively drained,Spodosols,A,0,5,5.5,78.2,16.3,1.25,0.11,5,1.35,91.74,
27001,MN001,432874,474,27549092,85,Yes,18,Somewhat excessively drained,Spodosols,A,5,152,2.5,96.8,0.7,0.25,0.06,6.2,1.58,91.74,2
27001,MN001,432874,474,27549092,85,Yes,18,Somewhat excessively drained,Spodosols,A,0,5,5.5,78.1,16.4,1.25,0.11,5,1.35,91.74,
27001,MN001,432880,1480,27549113,90,Yes,1,Somewhat poorly drained,Entisols,A/D,71,152,2.5,96,1.5,0.25,0.05,5.4,1.65,91.74,
27001,MN001,432880,1480,27549113,90,Yes,1,Somewhat poorly drained,Entisols,A/D,10,71,6.5,91.6,1.9,0.25,0.09,5,1.65,91.74,
27001,MN001,432880,1480,27549113,90,Yes,1,Somewhat poorly drained,Entisols,A/D,0,10,7,83.8,9.2,1.75,0.11,5.4,1.5,28.23,
27001,MN001,432881,17225,27549118,85,Yes,4,Moderately well drained,Alfisols,C,5,43,10,68.5,21.5,0.55,0.14,6.5,1.55,9.17,8
27001,MN001,432881,17225,27549118,85,Yes,4,Moderately well drained,Alfisols,C,43,91,19,42.7,38.3,0.25,0.14,6.5,1.6,9.17,11
27001,MN001,432881,17225,27549118,85,Yes,4,Moderately well drained,Alfisols,C,91,109,22.5,39.8,37.7,0.25,0.14,5.8,1.63,9.17,14.5
27001,MN001,432881,17225,27549118,85,Yes,4,Moderately well drained,Alfisols,C,109,152,15,44.3,40.7,0.25,0.14,7.5,1.68,7.76,8.5
27001,MN001,432881,17225,27549118,85,Yes,4,Moderately well drained,Alfisols,C,0,5,12,45,43,2,0.19,6.5,1.45,9.17,11.5
27001,MN001,432882,6638,27549125,85,Yes,8,Well drained,Alfisols,B,64,112,26.5,37.9,35.6,0.25,0.15,6.5,1.63,9.17,20
27001,MN001,432882,6638,27549125,85,Yes,8,Well drained,Alfisols,B,0,30,12,45,43,2,0.2,6.5,1.5,9.17,13
27001,MN001,432882,6638,27549125,85,Yes,8,Well drained,Alfisols,B,112,152,14.5,44.7,40.8,0.25,0.14,6.8,1.63,2.82,11.5
27001,MN001,432882,6638,27549125,85,Yes,8,Well drained,Alfisols,B,30,64,10,46,44,0.55,0.16,6.5,1.6,9.17,9
27001,MN001,432884,3114,27549132,85,Yes,18,Well drained,Alfisols,C,38,74,26.5,37.9,35.6,0.25,0.15,6.5,1.63,9.17,20
27001,MN001,432884,3114,27549132,85,Yes,18,Well drained,Alfisols,C,0,13,12,45,43,2,0.2,6.5,1.5,9.17,13
27001,MN001,432884,3114,27549132,85,Yes,18,Well drained,Alfisols,C,74,152,14.5,44.7,40.8,0.25,0.14,6.8,1.63,2.82,11.5
27001,MN001,432884,3114,27549132,85,Yes,18,Well drained,Alfisols,C,13,38,10,46,44,0.55,0.16,6.5,1.6,9.17,9
27001,MN001,432886,4745,27549137,85,Yes,1,Poorly drained,Alfisols,C/D,0,18,4.5,94.9,0.6,0.75,0.09,5.6,1.5,91.74,5
27001,MN001,432886,4745,27549137,85,Yes,1,Poorly drained,Alfisols,C/D,71,91,8.5,90.5,1,0.25,0.1,5.8,1.6,23.29,7.5
27001,MN001,432886,4745,27549137,85,Yes,1,Poorly drained,Alfisols,C/D,18,71,5.5,78.2,16.3,0.25,0.08,5.8,1.58,91.74,3
27001,MN001,432886,4745,27549137,85,Yes,1,Poorly drained,Alfisols,C/D,91,137,11,66,23,0.25,0.06,6.5,1.7,0.92,6.5
27001,MN001,432886,4745,27549137,85,Yes,1,Poorly drained,Alfisols,C/D,137,152,11,66,23,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,0,8,12,83.7,4.3,3,0.1,6.3,1.6,28.22,12
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,8,36,10,81.1,8.9,2,0.1,6.3,1.6,28.22,9
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,36,79,10,81.1,8.9,2,0.1,5.8,1.6,28.22,9
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,79,99,30,33.5,36.5,1,0.16,6.3,1.45,2.82,17
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,99,127,25,38.5,36.5,0.5,0.16,8.2,1.45,2.82,13
27001,MN001,432890,5102,27549486,4,No ,4,Moderately well drained,Alfisols,B,127,200,25,38.5,36.5,0,0.16,7.6,1.5,9.17,13
27001,MN001,432890,5102,27549487,2,No ,0.5,Very poorly drained,Histosols,A/D,0,102,,,,65,0.4,,0.25,28,133.4
27001,MN001,432890,5102,27549487,2,No ,0.5,Very poorly drained,Histosols,A/D,102,200,25,35,40,0.25,0.18,7.5,1.45,9,7.8
27001,MN001,432890,5102,27549488,3,No ,1,Poorly drained,Alfisols,C/D,0,25,10.5,68.1,21.4,3,0.18,6.2,1.28,9.17,10
27001,MN001,432890,5102,27549488,3,No ,1,Poorly drained,Alfisols,C/D,25,43,21,41.6,37.4,0.75,0.18,6.2,1.3,9.17,12.5
27001,MN001,432890,5102,27549488,3,No ,1,Poorly drained,Alfisols,C/D,79,152,24,39.1,36.9,0.25,0.17,7.9,1.5,2.82,12.5
27001,MN001,432890,5102,27549488,3,No ,1,Poorly drained,Alfisols,C/D,43,79,28.5,34.2,37.3,0.25,0.18,6.5,1.5,2.82,14
27001,MN001,432890,5102,27549489,85,Yes,4,Well drained,Alfisols,C,0,5,10,65,25,60,0.5,,0.2,92,87.6
27001,MN001,432890,5102,27549489,85,Yes,4,Well drained,Alfisols,C,43,99,30,40,30,0.5,0.17,6.2,1.55,3,23.3
27001,MN001,432890,5102,27549489,85,Yes,4,Well drained,Alfisols,C,99,200,25,40,35,0.3,0.17,7.5,1.5,9,15.8
27001,MN001,432890,5102,27549489,85,Yes,4,Well drained,Alfisols,C,5,33,10,65,25,0.5,0.17,5.8,1.6,9,8.6
27001,MN001,432890,5102,27549489,85,Yes,4,Well drained,Alfisols,C,33,43,10,65,25,0.5,0.17,5.8,1.6,9,8.6
27001,MN001,432890,5102,27549490,6,No ,2,Somewhat poorly drained,Alfisols,C/D,43,99,27.5,55.1,17.4,0.75,0.18,6.5,1.6,3,16
27001,MN001,432890,5102,27549490,6,No ,2,Somewhat poorly drained,Alfisols,C/D,99,152,26,38,36,0.25,0.18,7.5,1.6,3,14
27001,MN001,432890,5102,27549490,6,No ,2,Somewhat poorly drained,Alfisols,C/D,0,43,10,63.8,26.2,2,0.21,5.5,1.25,28,9.5
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,0,8,12,83.7,4.3,3,0.1,6.3,1.6,28.22,12
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,8,36,10,81.1,8.9,2,0.1,6.3,1.6,28.22,9
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,36,79,10,81.1,8.9,2,0.1,5.8,1.6,28.22,9
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,79,99,30,33.5,36.5,1,0.16,6.3,1.45,2.82,17
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,99,127,25,38.5,36.5,0.5,0.16,8.2,1.45,2.82,13
27001,MN001,432891,1296,27549491,4,No ,4,Moderately well drained,Alfisols,B,127,200,25,38.5,36.5,0,0.16,7.6,1.5,9.17,13
27001,MN001,432891,1296,27549492,2,No ,0.5,Very poorly drained,Histosols,A/D,0,102,,,,65,0.4,,0.25,28,133.4
27001,MN001,432891,1296,27549492,2,No ,0.5,Very poorly drained,Histosols,A/D,102,200,25,35,40,0.25,0.18,7.5,1.45,9,7.8
27001,MN001,432891,1296,27549493,85,Yes,10,Well drained,Alfisols,C,0,5,10,65,25,60,0.5,,0.2,92,87.6
27001,MN001,432891,1296,27549493,85,Yes,10,Well drained,Alfisols,C,43,99,30,40,30,0.5,0.17,6.2,1.55,3,23.3
27001,MN001,432891,1296,27549493,85,Yes,10,Well drained,Alfisols,C,99,200,25,40,35,0.3,0.17,7.5,1.5,9,15.8
27001,MN001,432891,1296,27549493,85,Yes,10,Well drained,Alfisols,C,5,33,10,65,25,0.5,0.17,5.8,1.6,9,8.6
27001,MN001,432891,1296,27549493,85,Yes,10,Well drained,Alfisols,C,33,43,10,65,25,0.5,0.17,5.8,1.6,9,8.6
27001,MN001,432891,1296,27549494,3,No ,1,Poorly drained,Alfisols,C/D,0,25,10.5,68.1,21.4,3,0.18,6.2,1.28,9.17,10
27001,MN001,432891,1296,27549494,3,No ,1,Poorly drained,Alfisols,C/D,25,43,21,41.6,37.4,0.75,0.18,6.2,1.3,9.17,12.5
27001,MN001,432891,1296,27549494,3,No ,1,Poorly drained,Alfisols,C/D,79,152,24,39.1,36.9,0.25,0.17,7.9,1.5,2.82,12.5
27001,MN001,432891,1296,27549494,3,No ,1,Poorly drained,Alfisols,C/D,43,79,28.5,34.2,37.3,0.25,0.18,6.5,1.5,2.82,14
27001,MN001,432891,1296,27549495,6,No ,2,Somewhat poorly drained,Alfisols,C/D,43,99,27.5,55.1,17.4,0.75,0.18,6.5,1.6,3,16
27001,MN001,432891,1296,27549495,6,No ,2,Somewhat poorly drained,Alfisols,C/D,99,152,26,38,36,0.25,0.18,7.5,1.6,3,14
27001,MN001,432891,1296,27549495,6,No ,2,Somewhat poorly drained,Alfisols,C/D,0,43,10,63.8,26.2,2,0.21,5.5,1.25,28,9.5
27001,MN001,432892,6724,27549141,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,8,94,27.5,34.7,37.8,0.75,0.18,6.5,1.6,2.82,16
27001,MN001,432892,6724,27549141,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,94,152,26,38,36,0.25,0.18,7.5,1.6,2.82,14
27001,MN001,432892,6724,27549141,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,0,8,10,63.8,26.2,2,0.21,5.5,1.25,28.23,9.5
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,89,119,12,68.3,19.7,0.25,0.06,6.5,1.7,0.71,6.5
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,119,152,12,68.3,19.7,0.25,0.02,6.5,1.9,0.21,6.5
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,53,69,23,39.5,37.5,0.25,0.18,5.6,1.5,9.17,12
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,69,89,23,39.5,37.5,0.25,0.18,5.6,1.58,9.17,12
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,0,15,15,30.1,54.9,1.25,0.22,5.3,1.5,9.17,
27001,MN001,432894,28,27549147,85,Yes,1,Somewhat poorly drained,Alfisols,C/D,15,53,14,30.4,55.6,0.25,0.2,5.3,1.55,9.17,
27001,MN001,432895,3824,27549152,85,Yes,4,Somewhat excessively drained,Inceptisols,B,5,152,4,94.6,1.4,0.25,0.06,6.2,1.48,91.74,2.5
27001,MN001,432895,3824,27549152,85,Yes,4,Somewhat excessively drained,Inceptisols,B,0,5,11.5,67.5,21,1.25,0.17,5.3,1.3,9.17,
27001,MN001,432896,5693,27549157,85,Yes,8,Somewhat excessively drained,Inceptisols,B,5,152,4,94.6,1.4,0.25,0.06,6.2,1.48,91.74,2.5
27001,MN001,432896,5693,27549157,85,Yes,8,Somewhat excessively drained,Inceptisols,B,0,5,11.5,65.7,22.8,1.25,0.17,5.3,1.3,9.17,
27001,MN001,432898,4285,27549160,85,Yes,18,Somewhat excessively drained,Inceptisols,B,5,152,4,94.6,1.4,0.25,0.06,6.2,1.48,91.74,2.5
27001,MN001,432898,4285,27549160,85,Yes,18,Somewhat excessively drained,Inceptisols,B,0,5,11.5,67.5,21,1.25,0.17,5.3,1.3,9.17,
27001,MN001,432899,1357,27549163,85,Yes,30,Somewhat excessively drained,Inceptisols,B,5,152,4,94.6,1.4,0.25,0.06,6.2,1.48,91.74,2.5
27001,MN001,432899,1357,27549163,85,Yes,30,Somewhat excessively drained,Inceptisols,B,0,5,11.5,67.5,21,1.25,0.17,5.3,1.3,9.17,
27001,MN001,432901,23115,27549166,85,Yes,1,Somewhat poorly drained,Alfisols,B/D,0,10,12,45,43,3.5,0.2,6.2,1.45,9.17,15
27001,MN001,432901,23115,27549166,85,Yes,1,Somewhat poorly drained,Alfisols,B/D,36,56,19,42.7,38.3,0.45,0.14,6.2,1.6,9.17,11
27001,MN001,432901,23115,27549166,85,Yes,1,Somewhat poorly drained,Alfisols,B/D,56,132,22.5,39.8,37.7,0.25,0.14,6.2,1.63,9.17,14.5
27001,MN001,432901,23115,27549166,85,Yes,1,Somewhat poorly drained,Alfisols,B/D,132,152,15,44.3,40.7,0.25,0.14,7.9,1.68,7.76,8.5
27001,MN001,432901,23115,27549166,85,Yes,1,Somewhat poorly drained,Alfisols,B/D,10,36,10,46,44,0.75,0.16,6.2,1.55,9.17,8
27001,MN001,432902,7109,27549171,85,Yes,4,Well drained,Alfisols,A,76,152,2.5,96,1.5,0.25,0.03,5.8,1.65,91.74,2.5
27001,MN001,432902,7109,27549171,85,Yes,4,Well drained,Alfisols,A,56,76,8,83,9,0.25,0.1,5.5,1.6,23.29,5.5
27001,MN001,432902,7109,27549171,85,Yes,4,Well drained,Alfisols,A,38,56,10.5,66.3,23.2,0.25,0.14,5.5,1.65,23.29,8
27001,MN001,432902,7109,27549171,85,Yes,4,Well drained,Alfisols,A,0,23,7,70.8,22.2,2,0.14,5.9,1.55,23.29,9
27001,MN001,432902,7109,27549171,85,Yes,4,Well drained,Alfisols,A,23,38,7.5,70.4,22.1,0.5,0.16,5.5,1.6,23.29,5.5
27001,MN001,432903,780,27549174,85,Yes,8,Well drained,Alfisols,A,79,152,2.5,96,1.5,0.25,0.03,5.8,1.65,91.74,2.5
27001,MN001,432903,780,27549174,85,Yes,8,Well drained,Alfisols,A,66,79,8,83,9,0.25,0.1,5.5,1.6,23.29,5.5
27001,MN001,432903,780,27549174,85,Yes,8,Well drained,Alfisols,A,36,66,10.5,66.3,23.2,0.25,0.14,5.5,1.65,23.29,8
27001,MN001,432903,780,27549174,85,Yes,8,Well drained,Alfisols,A,0,5,7,70.8,22.2,2,0.14,5.9,1.55,23.29,9
27001,MN001,432903,780,27549174,85,Yes,8,Well drained,Alfisols,A,5,36,7.5,70.4,22.1,0.5,0.16,5.5,1.6,23.29,5.5
27001,MN001,432905,12986,27549177,85,Yes,0.5,Poorly drained,Alfisols,C/D,0,25,10.5,68.1,21.4,3,0.18,6.2,1.28,9.17,10
27001,MN001,432905,12986,27549177,85,Yes,0.5,Poorly drained,Alfisols,C/D,25,43,21,41.6,37.4,0.75,0.18,6.2,1.3,9.17,12.5
27001,MN001,432905,12986,27549177,85,Yes,0.5,Poorly drained,Alfisols,C/D,43,79,28.5,34.2,37.3,0.25,0.18,6.5,1.5,2.82,14
27001,MN001,432905,12986,27549177,85,Yes,0.5,Poorly drained,Alfisols,C/D,79,152,24,39.1,36.9,0.25,0.17,7.9,1.5,2.82,12.5
27001,MN001,432907,4565,27549181,90,Yes,0.2,Very poorly drained,Inceptisols,C/D,0,10,5,5,90,65,0.42,5.8,0.25,28.23,165
27001,MN001,432907,4565,27549181,90,Yes,0.2,Very poorly drained,Inceptisols,C/D,20,114,47.5,5.5,47,0.25,0.15,6.2,1.48,0.92,36
27001,MN001,432907,4565,27549181,90,Yes,0.2,Very poorly drained,Inceptisols,C/D,114,152,38,12.4,49.6,0.25,0.14,7.9,1.45,0.92,20
27001,MN001,432907,4565,27549181,90,Yes,0.2,Very poorly drained,Inceptisols,C/D,10,20,31,17.4,51.6,12.5,0.21,5.8,1.18,9.17,27
27001,MN001,432911,4043,27549185,90,Yes,4,Excessively drained,Entisols,A,0,8,8.5,81.2,10.3,0.75,0.11,5.8,1.5,91.74,6.5
27001,MN001,432911,4043,27549185,90,Yes,4,Excessively drained,Entisols,A,15,71,5,93.6,1.4,0.25,0.06,5.8,1.6,91.74,3
27001,MN001,432911,4043,27549185,90,Yes,4,Excessively drained,Entisols,A,71,152,5,93.6,1.4,0.25,0.07,6.5,1.6,91.74,3
27001,MN001,432911,4043,27549185,90,Yes,4,Excessively drained,Entisols,A,8,15,5,84,11,0.25,0.07,5.8,1.45,91.74,3
27001,MN001,432912,3684,27549191,90,Yes,8,Excessively drained,Entisols,A,0,10,8.5,81.2,10.3,0.75,0.11,5.8,1.5,91.74,6.5
27001,MN001,432912,3684,27549191,90,Yes,8,Excessively drained,Entisols,A,10,43,5,91.1,3.9,0.25,0.07,5.8,1.45,91.74,3
27001,MN001,432912,3684,27549191,90,Yes,8,Excessively drained,Entisols,A,43,97,5,93.6,1.4,0.25,0.06,5.8,1.6,91.74,3
27001,MN001,432912,3684,27549191,90,Yes,8,Excessively drained,Entisols,A,97,152,5,93.6,1.4,0.25,0.07,6.5,1.6,91.74,3
27001,MN001,432913,3590,27549197,90,Yes,18,Excessively drained,Entisols,A,0,3,8.5,81.2,10.3,0.75,0.11,5.8,1.5,91.74,6.5
27001,MN001,432913,3590,27549197,90,Yes,18,Excessively drained,Entisols,A,36,64,5,93.6,1.4,0.25,0.06,5.8,1.6,91.74,3
27001,MN001,432913,3590,27549197,90,Yes,18,Excessively drained,Entisols,A,64,152,5,93.6,1.4,0.25,0.07,6.5,1.6,91.74,3
27001,MN001,432913,3590,27549197,90,Yes,18,Excessively drained,Entisols,A,3,36,5,84,11,0.25,0.07,5.8,1.45,91.74,3
27001,MN001,432914,2033,27549203,90,Yes,30,Excessively drained,Entisols,A,38,76,5,93.6,1.4,0.25,0.06,5.8,1.6,91.74,3
27001,MN001,432914,2033,27549203,90,Yes,30,Excessively drained,Entisols,A,76,152,5,93.6,1.4,0.25,0.07,6.5,1.6,91.74,3
27001,MN001,432914,2033,27549203,90,Yes,30,Excessively drained,Entisols,A,5,38,5,84,11,0.25,0.07,5.8,1.45,91.74,3
27001,MN001,432914,2033,27549203,90,Yes,30,Excessively drained,Entisols,A,0,5,6,77.7,16.3,0.75,0.08,5.8,1.45,91.74,5
