county_ansi,year,pcp04,pcp05,pcp06,pcp07,pcp08,pcp09,tmp04,tmp05,tmp06,tmp07,tmp08,tmp09
003,1996,1.11,4.49,3.88,3.25,1.9,1.59,40.1,54.3,66.9,68.9,70.0,60.4
003,1997,0.74,2.03,3.69,9.42,4.24,2.22,42.6,52.7,69.1,69.9,67.1,61.9
003,1998,1.77,4.2,5.57,2.96,5.14,1.37,50.0,63.5,64.3,71.5,70.5,65.1
003,1999,2.81,6.59,4.94,5.76,4.13,2.11,47.3,59.5,66.3,74.6,68.8,59.4
003,2000,1.39,2.98,4.47,4.81,2.4,1.26,45.1,59.5,64.4,70.7,70.6,59.6
003,2001,7.33,4.22,3.8,2.54,3.85,2.8,46.8,58.7,67.2,73.5,71.7,59.2
003,2002,3.79,2.92,6.82,6.99,6.59,5.41,44.1,52.8,68.9,75.0,68.9,63.2
003,2003,2.75,5.47,6.31,3.51,0.61,2.8,46.5,56.3,65.5,71.1,72.6,60.6
003,2004,2.47,7.66,3.85,3.43,2.05,5.23,47.9,54.5,63.6,69.6,64.4,65.5
003,2005,1.88,3.57,6.36,2.33,3.54,7.72,49.9,54.6,70.6,73.7,69.6,64.4
003,2006,4.37,3.0,3.49,1.31,5.85,4.2,51.6,59.4,68.0,76.3,70.0,57.5
003,2007,2.46,2.35,2.02,1.88,6.15,4.56,44.8,61.6,69.8,72.9,69.4,62.2
003,2008,4.01,3.17,4.25,2.78,2.26,3.19,42.1,54.2,65.8,71.9,69.6,61.4
003,2009,1.41,0.54,3.41,2.44,6.56,0.6,45.5,57.7,65.1,67.1,67.1,64.8
003,2010,1.93,3.07,6.75,4.18,5.55,6.24,52.5,58.9,66.4,73.2,73.6,57.8
003,2011,3.0,6.08,3.8,7.72,4.52,0.62,44.1,55.9,66.1,75.7,70.3,59.9
003,2012,2.48,10.2,3.37,5.02,1.12,0.38,48.0,61.6,69.2,77.1,69.1,61.0
003,2013,3.75,4.81,6.72,2.95,0.77,1.86,37.4,55.4,65.8,71.4,70.8,64.5
003,2014,6.13,4.69,8.97,2.01,4.51,2.92,40.0,56.3,67.5,69.3,70.1,60.4
003,2015,1.83,5.24,4.18,6.3,4.28,3.26,47.7,56.9,67.1,71.5,68.4,66.3
003,2016,2.65,2.28,3.52,6.86,7.78,5.31,46.4,58.6,68.3,72.0,70.6,63.3
003,2017,3.26,5.32,3.36,2.68,6.61,1.55,47.6,56.0,67.4,71.9,65.8,64.2
003,2018,1.11,2.42,3.5,3.98,3.65,5.15,34.3,64.7,69.5,71.6,70.2,62.6
003,2019,3.12,6.24,3.0,5.44,4.38,4.48,44.2,53.2,66.6,72.3,67.6,63.0
003,2020,1.25,3.43,3.57,2.96,4.22,1.12,42.6,56.5,70.0,73.7,70.5,58.9
003,2021,2.23,2.31,1.07,1.74,3.98,2.34,44.9,57.4,73.4,73.2,72.0,63.4
