county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
001,1942,1.1,0.5800000000000001,32.8,36.9,41.6,31.9,76.1,75.7,74.3,2.0,1.73,2.22,1.9833333333333334,2.01,-0.19,2.02,0.7999999999999999
001,1943,2.29,1.45,26.6,37.9,40.4,30.7,82.0,77.0,77.86666666666666,3.59,-0.2,-0.18,1.0699999999999998,2.64,-0.59,0.0,1.0233333333333334
001,1944,1.18,1.54,23.9,42.6,45.0,32.4,76.8,76.4,75.9,3.09,2.82,3.63,3.1799999999999997,0.92,0.14,3.3,3.403333333333333
001,1945,2.12,1.94,27.6,34.1,43.1,29.5,76.0,75.9,73.23333333333333,2.26,2.45,2.89,2.533333333333333,1.93,1.27,2.08,1.6500000000000001
001,1946,2.02,2.08,31.3,36.6,42.4,33.0,78.3,74.2,75.10000000000001,2.9,2.27,1.2,2.1233333333333335,1.23,-0.99,-2.52,0.63
001,1947,1.8,2.57,26.2,35.5,43.2,40.9,80.5,81.9,77.46666666666667,0.84,-1.11,-1.02,-0.43,0.52,-3.33,-0.07,-0.7533333333333334
001,1948,2.5700000000000003,2.59,31.6,38.2,46.0,32.4,79.1,78.1,76.49999999999999,-1.42,-1.5,-1.45,-1.4566666666666668,-1.12,-0.65,-0.32,-0.7466666666666666
001,1949,3.05,3.04,29.2,40.6,41.0,35.7,78.5,78.4,78.06666666666668,0.15,1.48,0.98,0.87,0.48,4.02,-1.04,0.7133333333333333
001,1950,2.8899999999999997,2.09,22.5,37.4,44.2,35.8,75.6,73.0,74.3,-0.62,-0.65,-1.64,-0.9700000000000001,4.08,-0.28,-3.18,-1.7733333333333334
001,1951,3.0700000000000003,2.34,27.8,42.8,41.9,33.3,77.3,69.7,72.33333333333333,1.04,0.8,2.08,1.3066666666666666,0.77,-0.4,4.11,1.586666666666667
001,1952,2.8,2.65,30.0,38.7,45.0,26.8,77.9,73.5,75.89999999999999,-1.93,2.42,3.09,1.1933333333333334,-1.93,7.26,2.75,3.1366666666666667
001,1953,2.2,1.1,27.4,38.3,44.6,37.5,77.5,77.7,76.66666666666667,2.91,3.3,4.83,3.6799999999999997,2.29,2.07,5.59,3.41
001,1954,3.0500000000000003,3.29,27.6,36.5,44.9,33.2,78.1,74.5,75.63333333333333,-0.48,-0.2,-0.48,-0.38666666666666666,3.13,0.69,-0.88,-0.5466666666666667
001,1955,2.4,0.75,34.2,42.5,44.1,34.0,81.8,79.4,78.36666666666666,-2.46,2.16,2.2,0.6333333333333334,-2.14,6.47,0.78,1.88
001,1956,1.86,2.5,25.4,38.4,39.8,37.9,74.4,74.9,75.3,-1.14,-1.24,-1.07,-1.1500000000000001,0.31,-0.64,0.12,-1.3133333333333332
001,1957,2.02,2.26,27.6,38.6,42.2,33.1,80.9,75.7,76.13333333333333,0.87,1.07,-0.52,0.47333333333333333,0.08,0.87,-1.56,0.57
001,1958,0.98,1.73,30.0,37.4,46.1,34.1,75.5,77.4,73.7,0.46,0.78,1.04,0.7600000000000001,-2.4,1.08,1.03,1.1666666666666667
001,1959,1.22,2.58,27.4,41.8,44.7,31.1,80.4,79.6,78.7,-0.54,-0.84,-0.83,-0.7366666666666667,1.42,-1.06,-0.25,-0.98
