county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
011,1954,2.41,1.83,38.6,42.4,52.7,40.0,88.3,81.0,84.39999999999999,-2.91,-3.68,-1.96,-2.85,-3.07,-3.22,4.02,0.11333333333333313
011,1955,3.09,1.58,42.0,48.9,50.6,39.1,90.3,88.8,85.53333333333335,-1.77,-2.18,-3.06,-2.3366666666666664,-0.93,-1.78,-3.32,-2.6300000000000003
011,1956,1.58,0.75,32.1,48.2,47.0,43.5,84.4,82.3,84.33333333333333,-5.86,-5.03,-4.22,-5.036666666666666,-5.16,0.68,0.88,-0.7133333333333334
011,1957,1.84,2.12,37.8,46.8,48.7,37.0,88.0,83.1,83.46666666666667,-2.94,-2.54,-1.81,-2.43,-2.9,0.3,1.39,0.2233333333333333
011,1958,2.27,3.74,35.9,46.7,51.4,40.4,79.0,82.7,79.03333333333335,0.11,0.96,0.83,0.6333333333333333,-2.71,2.6,-0.09,0.9433333333333334
011,1959,2.6900000000000004,2.2199999999999998,35.8,51.3,52.1,37.5,82.5,85.6,83.26666666666667,1.82,2.18,1.7,1.9000000000000001,2.47,1.64,-0.76,-0.10333333333333335
011,1960,7.23,5.38,38.7,47.1,53.0,38.7,82.7,83.3,80.86666666666667,3.55,3.42,2.96,3.31,4.24,0.7,-0.31,-0.12333333333333335
011,1961,2.5,1.82,31.4,43.2,51.1,41.0,82.8,83.2,82.33333333333333,1.28,1.96,1.68,1.64,1.43,2.42,-0.23,0.7233333333333333
011,1962,4.44,6.6899999999999995,34.2,54.3,47.7,42.8,80.3,82.2,80.5,2.63,3.46,-0.21,1.96,3.67,3.3,-0.64,0.21999999999999995
011,1963,1.67,0.8799999999999999,38.8,46.7,52.1,48.8,83.8,80.2,83.13333333333333,-2.87,-1.62,-1.61,-2.0333333333333337,-1.8,2.84,-0.46,-0.4566666666666667
011,1964,1.06,2.82,37.4,52.9,51.1,35.1,86.8,80.8,82.8,-2.85,-2.58,-2.17,-2.533333333333333,-3.89,-0.08,0.44,0.7633333333333333
011,1965,3.73,2.31,37.0,51.3,49.7,39.9,82.5,80.3,80.33333333333333,1.76,1.78,2.31,1.95,1.55,0.6,2.15,1.2866666666666666
011,1966,3.77,3.48,33.5,42.0,47.5,36.4,86.8,80.6,82.36666666666666,3.1,-0.01,-0.58,0.8366666666666668,2.68,-0.03,-1.73,0.11000000000000003
011,1967,3.51,2.2,38.2,43.0,47.2,38.5,81.6,77.8,79.63333333333333,0.37,-0.44,0.64,0.19000000000000003,-2.39,-1.32,1.92,0.5666666666666667
011,1968,2.0300000000000002,2.6,37.4,43.6,50.0,40.3,83.2,81.6,82.1,-0.66,-0.66,1.05,-0.09000000000000001,-0.61,-0.22,3.15,0.87
011,1969,5.15,3.0,38.7,48.4,51.0,37.3,82.2,83.5,80.2,2.82,4.5,3.87,3.7300000000000004,1.42,5.9,-0.49,3.3533333333333335
011,1970,1.99,1.8199999999999998,37.3,51.2,51.0,40.5,85.3,81.5,82.36666666666666,1.12,1.21,0.94,1.09,1.82,0.62,-0.42,-0.45
011,1971,4.77,2.19,35.5,43.0,52.5,45.1,80.3,82.7,82.93333333333334,-1.45,-0.87,-1.57,-1.2966666666666666,-0.88,1.3,-2.37,-1.0166666666666666
011,1972,4.15,6.529999999999999,34.7,49.7,52.3,36.8,81.6,81.4,80.7,1.18,2.08,2.92,2.06,1.07,3.06,3.16,2.29
011,1973,4.5600000000000005,4.12,36.6,45.6,53.1,44.2,83.6,84.2,83.16666666666667,3.79,2.99,1.92,2.9,4.5,-1.21,-2.29,-1.4166666666666667
011,1974,4.67,4.43,39.0,47.3,45.0,38.4,87.7,78.6,81.0,3.68,3.02,3.8,3.5,3.73,-0.84,3.28,1.15
011,1975,3.84,3.45,33.4,50.0,46.8,38.2,85.5,83.4,82.86666666666666,-0.33,-1.46,-1.55,-1.1133333333333333,-0.58,-3.5,-0.71,-1.2166666666666666
011,1976,2.46,4.04,38.2,44.9,46.7,31.9,85.5,83.0,83.16666666666667,-1.31,-1.86,-2.59,-1.92,-1.1,-2.06,-2.76,-1.9266666666666665
011,1977,1.17,0.36,40.8,53.3,53.2,38.4,88.6,78.1,83.3,-6.14,-5.9,2.76,-3.0933333333333333,-5.94,-1.18,8.27,1.5499999999999998
011,1978,2.7,2.83,36.6,48.6,54.3,36.9,82.2,83.3,82.30000000000001,1.78,2.25,2.1,2.0433333333333334,2.1,1.98,0.25,0.63
011,1979,3.81,4.71,34.6,46.2,50.0,39.6,83.0,80.9,81.5,1.74,2.11,3.27,2.373333333333333,2.32,1.64,4.14,1.5866666666666667
011,1980,3.47,1.8399999999999999,36.0,48.1,51.8,36.1,88.1,84.7,84.33333333333333,-1.64,-2.29,-1.73,-1.8866666666666667,-1.42,-2.46,0.98,-0.86
011,1981,3.76,1.71,40.9,45.2,49.8,36.7,82.2,79.9,80.96666666666667,0.14,0.04,0.62,0.26666666666666666,-2.52,-0.26,1.74,0.6366666666666666
011,1982,3.07,3.71,30.6,52.5,51.0,40.2,83.4,79.6,79.33333333333333,2.42,3.54,3.37,3.11,2.12,4.1,0.58,2.08
011,1983,5.27,7.93,33.4,45.4,50.6,41.1,87.9,89.8,86.56666666666666,3.57,3.01,1.93,2.8366666666666664,4.24,-0.58,-2.3,-1.1933333333333331
011,1984,3.21,6.41,37.4,45.4,48.0,41.7,82.4,84.8,82.7,3.02,3.64,2.5,3.0533333333333332,2.79,2.81,-2.31,0.6799999999999998
011,1985,4.79,4.32,40.8,49.3,53.8,40.1,84.8,79.2,80.76666666666667,-1.93,-2.4,-2.66,-2.33,-1.41,-2.01,-1.51,-1.843333333333333
011,1986,3.4800000000000004,4.4399999999999995,39.9,50.4,55.3,41.0,84.4,77.3,80.89999999999999,2.09,1.77,1.99,1.95,1.66,-0.29,1.21,0.9066666666666666
011,1987,1.57,2.43,39.1,51.9,50.6,33.9,86.8,80.8,83.83333333333333,-1.64,-1.76,1.7,-0.5666666666666667,-0.96,-0.89,5.09,0.6233333333333332
011,1988,3.7800000000000002,5.15,34.2,49.4,51.4,32.8,90.3,88.9,88.90000000000002,-3.47,-4.5,-4.72,-4.23,-2.42,-4.15,-2.07,-3.3733333333333335
011,1989,2.49,3.16,36.1,45.3,47.6,39.5,86.1,81.4,82.2,-5.1,-5.09,-4.59,-4.926666666666667,-5.13,-1.54,-0.07,-1.0333333333333334
011,1990,2.0300000000000002,0.53,37.0,45.4,53.8,38.0,81.3,80.9,80.36666666666666,2.92,3.61,4.01,3.513333333333333,1.29,2.97,2.32,3.5233333333333334
011,1991,2.8,3.48,40.6,55.0,50.2,38.3,85.8,82.4,83.96666666666667,2.35,0.77,0.87,1.33,3.37,-3.99,0.52,-1.8333333333333333
011,1992,4.24,6.13,35.9,46.8,49.3,37.9,77.6,76.6,78.2,-2.14,2.76,2.54,1.0533333333333332,-1.12,8.27,0.19,1.68
011,1993,3.88,7.789999999999999,34.8,49.0,47.5,38.2,80.3,80.3,79.03333333333335,5.15,8.51,10.54,8.066666666666666,3.99,11.66,8.72,8.373333333333333
011,1994,3.5500000000000003,1.87,36.2,46.7,52.7,43.2,80.3,78.8,80.13333333333333,3.08,3.36,3.25,3.23,2.81,1.79,0.71,1.39
011,1995,2.11,3.94,33.5,46.2,48.0,38.8,84.3,87.3,83.86666666666667,-0.25,-0.51,-1.36,-0.7066666666666667,2.91,-0.84,-2.72,-1.4400000000000002
011,1996,2.96,3.44,32.6,46.6,49.8,39.7,81.0,81.0,80.23333333333333,1.73,1.43,1.2,1.4533333333333334,1.63,-0.35,-0.26,0.06333333333333335
011,1997,4.16,3.35,33.2,42.1,52.9,40.1,83.4,79.2,81.16666666666667,-0.18,-0.77,-0.62,-0.5233333333333333,-0.17,-1.82,0.19,-0.5733333333333334
011,1998,3.7800000000000002,1.81,39.5,54.0,55.0,42.2,83.5,82.1,80.6,2.6,1.59,1.94,2.0433333333333334,1.46,-2.22,1.54,1.0666666666666667
011,1999,2.75,1.25,40.1,50.8,48.3,37.4,87.2,80.0,82.03333333333335,1.97,2.34,-0.01,1.4333333333333333,1.97,1.7,-0.04,0.7533333333333333
011,2000,2.56,2.5,36.3,50.4,52.4,43.2,80.8,81.7,80.0,1.03,1.75,-0.38,0.8000000000000002,-2.49,2.5,-1.14,1.4833333333333334
011,2001,6.41,4.16,40.3,50.6,48.9,38.4,84.7,82.9,81.93333333333334,1.31,1.35,1.14,1.2666666666666666,1.43,0.51,-0.19,0.13000000000000003
011,2002,2.58,2.1799999999999997,37.4,44.6,52.4,37.3,86.4,80.9,83.06666666666668,-0.49,0.56,0.83,0.3,-0.09,1.67,0.99,0.48
011,2003,1.0899999999999999,0.46,37.3,46.5,48.6,37.9,82.5,85.6,82.06666666666666,0.77,0.87,-0.68,0.32,0.74,0.54,-2.03,-0.39333333333333326
011,2004,3.55,7.56,36.9,49.7,52.5,40.6,79.7,76.2,77.76666666666667,2.0,1.76,2.34,2.033333333333333,2.48,-0.11,2.27,0.5
011,2005,3.92,3.29,40.9,45.6,54.8,40.0,85.3,83.0,84.10000000000001,-0.56,-0.69,-1.1,-0.7833333333333333,-0.7,-0.57,-1.46,-0.6033333333333334
011,2006,3.2,3.55,40.6,49.4,48.6,36.5,86.2,81.2,82.33333333333333,-1.99,-1.94,0.32,-1.2033333333333334,-1.64,-0.48,0.97,-0.35333333333333344
011,2007,4.88,4.4399999999999995,35.0,53.0,52.1,46.2,83.4,83.8,82.7,0.99,1.3,2.59,1.6266666666666667,1.05,1.23,4.27,1.89
011,2008,6.63,3.3400000000000003,36.6,45.8,52.8,38.8,83.1,80.6,81.26666666666667,6.7,7.08,6.69,6.823333333333334,6.03,3.24,1.01,2.6999999999999997
011,2009,3.8600000000000003,3.84,35.3,48.2,51.1,37.2,77.5,77.4,78.0,3.74,4.2,6.41,4.783333333333334,3.68,2.54,7.94,3.9333333333333336
011,2010,4.95,3.98,42.9,49.6,52.0,38.7,84.0,84.3,83.06666666666666,4.98,5.42,5.42,5.273333333333333,3.83,2.87,1.67,3.0500000000000003
011,2011,3.17,2.54,37.2,48.6,48.9,39.8,87.7,83.2,83.33333333333333,0.54,-0.01,-0.46,0.023333333333333334,0.46,-0.04,-1.35,-0.3333333333333333
011,2012,4.32,5.15,39.4,52.5,47.0,36.6,92.1,83.8,86.56666666666666,-2.27,-3.46,-3.74,-3.1566666666666667,-1.29,-4.26,-1.9,-3.1666666666666665
011,2013,4.26,3.19,34.4,49.6,53.4,39.5,82.8,84.3,82.03333333333335,0.02,-0.28,-1.27,-0.51,4.0,-0.83,-3.07,-1.28
011,2014,3.0300000000000002,2.9899999999999998,34.2,47.7,50.0,38.3,78.5,80.2,79.43333333333334,2.09,2.51,2.35,2.3166666666666664,0.74,1.91,0.27,2.16
011,2015,3.12,2.08,36.6,50.4,56.4,40.3,81.5,78.8,79.7,2.11,2.08,2.2,2.13,0.73,0.56,0.98,1.9666666666666668
011,2016,5.97,8.8,38.2,47.2,56.0,44.4,81.7,81.8,82.5,2.01,2.15,3.44,2.533333333333333,1.73,1.05,4.53,2.3233333333333337
011,2017,3.9999999999999996,3.33,39.5,46.0,52.0,43.2,84.2,78.0,81.53333333333335,-0.49,-0.92,-1.34,-0.9166666666666666,2.79,-1.43,-1.57,-1.4866666666666666
011,2018,3.3000000000000003,0.91,26.4,54.6,54.6,38.4,82.7,81.5,82.46666666666667,0.17,0.28,1.41,0.62,-1.74,0.37,3.48,1.4566666666666668
011,2019,6.109999999999999,3.76,36.9,45.6,57.3,35.5,84.8,79.1,80.63333333333334,4.09,2.99,2.7,3.2600000000000002,4.84,-2.02,0.04,-0.9166666666666666
011,2020,2.95,2.6799999999999997,33.3,46.2,49.4,35.0,84.9,84.0,83.33333333333333,3.31,-0.46,-1.28,0.5233333333333333,2.22,-1.38,-2.61,-0.009999999999999934
011,2021,3.1100000000000003,3.05,38.2,47.6,52.2,45.1,83.6,85.0,84.66666666666667,-1.41,-2.16,-2.04,-1.87,-1.05,-2.68,-0.3,-1.4666666666666666
011,2022,1.79,2.1,32.2,50.0,52.3,34.8,84.5,82.0,83.16666666666667,-2.12,-2.21,-2.29,-2.2066666666666666,-2.02,-0.91,-0.93,-0.9266666666666667
011,2023,5.32,4.36,34.4,48.0,54.5,42.3,84.4,84.4,84.13333333333334,-3.03,-3.44,-4.07,-3.513333333333333,-2.4,-2.16,-2.95,-2.5766666666666667
011,2024,4.22,2.13,37.8,50.2,51.5,39.3,81.2,81.5,82.0,0.53,2.03,-0.15,0.8033333333333332,1.11,4.67,-0.45,0.94
011,2025,1.8399999999999999,4.8100000000000005,37.7,46.7,53.9,45.5,84.5,80.8,82.96666666666665,-1.09,2.08,2.26,1.0833333333333333,-0.87,6.23,1.18,2.1566666666666667
011,2026,2.53,2.51,40.8,46.2,,,85.8,80.9,82.3,1.55,2.32,2.7,2.19,0.69,2.77,1.88,2.486666666666667
013,1895,,,38.5,48.3,54.3,30.6,85.1,84.4,83.66666666666667,-1.61,-2.01,-1.76,-1.7933333333333332,-1.01,-1.7,0.12,-1.2333333333333334
013,1896,2.71,3.2800000000000002,41.2,53.6,45.7,33.2,83.9,82.4,82.63333333333334,0.32,1.51,1.18,1.0033333333333332,1.09,3.68,-0.53,0.3866666666666667
013,1897,2.59,2.6,35.0,43.5,54.6,40.4,85.8,78.9,80.86666666666666,-0.32,-0.29,-0.86,-0.49,-0.34,0.01,-1.82,-0.6233333333333334
013,1898,4.83,2.3600000000000003,33.9,47.8,51.3,37.1,86.0,82.2,82.89999999999999,-1.36,-1.94,-1.66,-1.6533333333333333,-1.52,-2.16,0.22,-0.64
013,1899,1.84,2.04,35.4,47.0,47.9,41.4,83.7,85.2,83.2,-0.09,-0.71,-1.06,-0.62,1.13,-1.89,-1.29,-1.1466666666666667
013,1900,2.96,2.9699999999999998,38.3,50.2,52.2,46.6,83.0,87.7,83.8,0.42,2.04,1.89,1.45,-3.81,4.98,0.17,2.1366666666666667
013,1901,2.71,2.16,36.1,47.1,50.2,40.1,95.2,86.9,88.53333333333335,-1.48,-2.28,-3.16,-2.3066666666666666,-1.06,-2.85,-3.35,-2.596666666666667
013,1902,2.58,1.18,33.1,51.3,46.7,40.3,82.0,77.1,77.46666666666667,2.59,4.22,5.26,4.023333333333333,1.33,5.7,4.41,4.763333333333333
013,1903,3.03,3.87,36.4,51.0,48.4,38.4,81.8,77.4,77.96666666666667,2.16,2.87,3.0,2.676666666666667,2.98,2.8,1.27,0.8433333333333333
013,1904,1.8599999999999999,0.62,31.2,46.4,51.9,39.8,80.0,79.7,78.93333333333334,-1.38,-1.09,-1.36,-1.2766666666666666,-0.56,0.46,-1.16,-1.1166666666666665
013,1905,4.9799999999999995,2.07,34.3,46.0,54.2,37.3,80.4,84.0,81.46666666666667,-0.2,-0.09,-0.44,-0.24333333333333332,1.58,0.25,-1.06,-0.47000000000000003
013,1906,3.97,3.66,38.0,47.4,54.5,37.0,82.5,84.8,82.13333333333333,-1.17,0.55,-0.35,-0.3233333333333333,-1.11,1.66,-1.05,0.029999999999999954
013,1907,4.08,5.17,28.8,39.4,50.4,36.0,82.3,78.4,78.46666666666667,0.85,2.32,3.11,2.0933333333333333,0.29,4.68,3.08,3.1799999999999997
013,1908,2.46,1.49,37.0,48.2,53.2,39.3,83.0,80.2,79.76666666666667,-0.11,-0.29,-0.34,-0.24666666666666667,2.03,-0.58,-0.22,-0.37999999999999995
013,1909,4.1,2.07,31.6,44.5,49.2,35.2,80.9,86.1,81.63333333333334,1.9,-0.35,-0.87,0.2266666666666666,1.63,-1.05,-1.67,-0.4633333333333333
013,1910,5.25,7.72,38.0,42.9,51.3,40.8,88.3,84.7,85.3,-3.0,-4.04,-4.08,-3.706666666666667,-2.31,-4.06,-1.36,-2.7399999999999998
013,1911,3.87,0.65,34.5,52.2,52.2,37.4,86.9,80.3,84.33333333333333,-5.07,-4.84,0.34,-3.19,-4.63,-0.89,1.03,-0.8700000000000001
013,1912,3.9999999999999996,4.16,36.6,49.0,50.4,39.7,85.5,80.3,81.13333333333333,-1.48,-1.47,0.34,-0.8700000000000001,-0.63,-0.45,1.02,-0.7166666666666668
013,1913,2.9,2.16,36.9,47.9,50.8,37.6,87.6,86.9,85.7,-0.96,-1.8,-2.55,-1.7699999999999998,1.69,-2.82,-2.8,-2.8333333333333335
013,1914,2.65,2.64,36.2,49.0,50.8,44.4,87.2,84.5,84.16666666666667,-0.9,-1.51,-2.29,-1.5666666666666667,-1.76,-2.12,-2.79,-0.9533333333333335
013,1915,6.37,1.81,43.1,43.7,51.4,40.6,78.4,76.0,76.43333333333334,1.69,2.65,2.07,2.1366666666666667,2.21,3.4,-0.91,0.5333333333333332
013,1916,3.7,2.55,35.2,47.4,48.9,37.8,91.4,86.1,83.8,-0.49,-1.24,-1.99,-1.24,-0.39,-2.41,-2.63,-1.8233333333333335
013,1917,2.27,2.1,34.5,41.7,49.8,30.1,84.8,81.1,80.33333333333333,-1.18,-1.68,-2.13,-1.6633333333333333,-2.05,-1.85,-1.87,-0.5833333333333334
013,1918,2.33,0.8300000000000001,31.4,52.4,44.0,42.4,82.7,85.4,82.36666666666666,2.05,2.0,-0.27,1.26,1.27,0.48,-0.8,0.8066666666666666
013,1919,3.9299999999999997,2.74,37.5,44.8,53.5,39.7,89.1,82.8,84.2,-0.39,-1.34,-1.86,-1.1966666666666665,-0.48,-2.96,-1.98,-1.6066666666666667
013,1920,1.42,4.15,31.6,46.2,53.6,44.4,81.6,80.0,80.89999999999999,1.17,0.93,1.29,1.1300000000000001,1.74,-0.33,1.37,-0.04999999999999997
013,1921,2.44,4.45,38.7,51.1,54.0,40.7,90.0,81.7,85.39999999999999,-1.25,-2.32,0.54,-1.01,-0.56,-3.59,1.63,-1.4033333333333333
013,1922,3.87,2.07,36.6,51.7,53.1,41.7,80.5,83.9,82.33333333333333,-1.69,1.02,-0.83,-0.5,-0.42,3.05,-2.48,-1.1266666666666667
013,1923,1.6199999999999999,3.87,33.8,46.6,51.9,35.8,88.1,80.1,83.26666666666667,-1.93,-2.51,1.65,-0.9299999999999998,-2.05,-2.31,4.96,0.79
013,1924,3.0,1.62,36.8,41.2,46.0,42.7,80.4,80.2,78.8,0.69,1.32,2.39,1.4666666666666668,-1.11,2.11,3.62,2.5966666666666667
013,1925,2.22,2.39,40.9,41.1,55.6,29.6,84.7,83.2,82.60000000000001,0.68,0.45,0.39,0.5066666666666667,-2.78,-0.47,-0.04,0.51
013,1926,3.6500000000000004,3.08,30.8,48.6,52.2,38.7,84.2,82.6,81.06666666666668,-1.71,0.27,0.12,-0.43999999999999995,-1.46,0.82,-0.39,-0.25333333333333335
013,1927,2.0700000000000003,3.4299999999999997,37.5,46.4,54.4,40.5,84.0,78.4,79.4,-0.99,-1.3,-1.29,-1.1933333333333334,2.3,-1.23,-0.38,-1.5266666666666666
013,1928,3.62,2.49,31.0,48.4,46.8,42.3,84.2,83.1,80.83333333333333,0.18,0.39,1.71,0.7600000000000001,-0.64,0.7,4.07,1.7666666666666668
013,1929,4.76,6.5600000000000005,39.2,45.3,50.2,38.7,84.8,82.2,81.89999999999999,-1.3,-1.1,-1.36,-1.2533333333333336,-0.43,0.2,-1.13,-1.2233333333333334
013,1930,2.4,1.96,37.2,47.6,50.8,38.5,88.9,86.1,84.96666666666667,1.09,-0.21,-1.16,-0.09333333333333327,0.58,-0.62,-2.93,-0.6133333333333334
013,1931,1.57,2.9800000000000004,36.8,43.4,57.6,46.0,90.0,84.6,87.03333333333335,-3.67,-4.13,-4.06,-3.953333333333333,-2.68,-2.5,-1.08,-2.466666666666667
013,1932,5.84,8.86,35.9,48.4,47.4,36.4,86.6,81.4,83.23333333333333,1.93,1.21,1.71,1.6166666666666665,1.87,-1.54,1.85,0.3466666666666667
013,1933,3.38,4.01,35.4,48.9,55.3,36.3,86.8,82.0,86.10000000000001,-1.49,-1.56,-2.34,-1.7966666666666666,1.73,-0.66,-2.83,-2.6566666666666667
013,1934,2.2600000000000002,1.3399999999999999,35.0,52.9,48.0,41.6,89.1,81.7,87.33333333333333,-7.68,-6.88,-6.39,-6.983333333333333,-7.02,0.04,-0.66,-1.5966666666666667
013,1935,3.69,7.46,35.6,44.3,51.0,37.3,89.2,83.5,82.60000000000001,1.67,1.19,0.74,1.2,0.68,-0.91,-0.99,0.42999999999999994
013,1936,4.45,4.6,31.5,53.0,55.2,37.8,96.9,91.0,89.5,-1.8,-3.42,-3.4,-2.873333333333333,-1.71,-5.42,-0.99,-2.4033333333333333
013,1937,4.93,1.96,36.8,49.4,50.0,37.0,87.3,87.8,84.63333333333333,1.43,-0.82,-1.2,-0.19666666666666666,0.94,-2.45,-1.39,-0.6933333333333334
013,1938,4.199999999999999,2.4299999999999997,38.1,48.0,52.4,43.9,86.1,85.6,83.36666666666666,1.82,1.82,1.37,1.67,1.19,0.56,-0.78,0.6833333333333332
013,1939,4.04,4.97,33.5,50.7,52.7,38.2,86.5,81.5,82.86666666666666,-1.57,-1.79,-1.41,-1.59,-1.47,-1.15,0.6,-0.4366666666666667
013,1940,2.6100000000000003,1.1099999999999999,34.7,44.2,50.8,42.1,88.2,78.6,83.2,-3.79,0.85,1.49,-0.48333333333333334,-3.79,2.54,2.19,1.1900000000000002
013,1941,4.03,4.9399999999999995,41.1,52.4,53.0,42.2,86.4,86.8,84.46666666666668,-1.29,-1.89,-2.45,-1.8766666666666667,-1.31,-2.2,-2.26,-1.5999999999999999
013,1942,4.09,3.7699999999999996,39.4,47.7,49.2,37.4,84.0,81.8,81.66666666666667,2.32,3.62,3.8,3.246666666666666,1.31,4.6,1.68,3.2399999999999998
013,1943,3.8,3.92,34.1,45.8,45.7,37.4,85.9,82.5,82.93333333333334,2.84,2.72,2.94,2.8333333333333335,2.99,0.5,1.5,0.8233333333333333
013,1944,3.3400000000000003,1.9,33.9,52.6,52.4,39.2,83.3,81.4,81.73333333333333,3.38,3.42,3.78,3.526666666666667,3.09,1.16,2.13,1.7033333333333331
013,1945,3.8000000000000003,2.9000000000000004,35.7,42.2,49.4,36.8,83.1,81.6,79.43333333333332,2.94,2.13,2.26,2.4433333333333334,3.16,-1.5,1.04,-0.04999999999999997
013,1946,5.279999999999999,4.22,38.3,43.7,50.1,42.7,83.8,79.0,81.0,2.02,1.36,0.6,1.3266666666666667,1.12,-1.35,-1.88,-0.06333333333333331
013,1947,2.5999999999999996,2.31,34.7,42.0,53.1,48.5,83.3,91.7,83.23333333333333,4.62,-0.4,-1.38,0.9466666666666667,2.19,-1.21,-3.07,1.2266666666666668
013,1948,3.92,2.92,40.0,45.7,52.2,35.4,85.9,84.8,83.06666666666666,-0.06,-0.45,-0.97,-0.49333333333333335,-0.16,-1.21,-1.69,-0.8799999999999999
013,1949,5.96,4.4399999999999995,33.5,49.6,44.0,41.6,86.3,84.5,84.5,-1.07,-1.47,-2.38,-1.64,-1.3,-1.54,-3.16,-1.47
013,1950,4.890000000000001,1.83,29.5,47.6,49.4,42.4,81.2,78.3,79.2,2.02,-0.2,-0.95,0.29000000000000004,1.0,-0.61,-2.3,0.1466666666666668
013,1951,4.05,1.64,33.5,49.5,47.2,40.3,81.7,78.0,78.03333333333335,2.14,3.06,3.87,3.0233333333333334,1.95,3.44,3.37,2.6533333333333333
013,1952,3.67,2.48,35.9,46.5,48.1,28.6,86.0,79.4,83.13333333333334,-0.63,-1.13,-1.21,-0.9899999999999999,-0.29,-1.7,-0.59,-1.1266666666666667
013,1953,3.66,4.08,31.8,47.0,47.3,41.4,83.8,83.9,83.46666666666667,-1.11,-0.74,-1.04,-0.9633333333333334,-1.37,0.77,-1.11,0.003333333333333336
013,1954,2.0,2.77,37.9,42.0,52.7,39.8,86.8,80.4,83.16666666666667,1.46,0.23,1.39,1.0266666666666666,1.48,-3.23,3.55,0.23666666666666666
013,1955,2.81,1.36,41.7,48.8,50.1,38.9,89.2,88.0,84.83333333333333,-1.81,-1.5,-2.49,-1.9333333333333336,-0.84,0.38,-3.43,-2.0733333333333337
013,1956,1.24,0.8800000000000001,31.4,47.2,46.4,42.9,82.7,81.5,83.23333333333333,-5.74,-5.3,-4.85,-5.296666666666666,-5.12,-0.44,-0.3,-1.3966666666666667
013,1957,1.3900000000000001,2.01,37.5,46.8,48.3,37.0,86.9,81.8,82.26666666666667,-4.36,-4.24,-3.6,-4.066666666666667,-4.52,-0.99,0.63,-0.42666666666666675
013,1958,1.55,3.75,35.5,45.8,50.7,40.4,78.2,82.0,78.2,0.0,0.65,-0.13,0.17333333333333334,-3.08,1.95,-0.4,0.52
013,1959,2.45,2.66,35.8,51.5,51.9,38.0,82.0,84.8,82.66666666666667,1.4,1.21,1.08,1.23,0.83,-0.16,-0.01,0.6033333333333334
013,1960,5.11,4.9,38.1,47.2,53.0,38.3,82.6,82.8,80.8,2.3,1.8,2.02,2.0399999999999996,3.18,-0.79,1.23,-0.4033333333333333
013,1961,3.1500000000000004,1.5,31.4,42.9,50.7,40.8,81.5,82.8,81.63333333333333,1.42,2.09,1.46,1.6566666666666665,2.44,2.45,-1.26,-0.3699999999999999
013,1962,3.7199999999999998,5.64,33.9,54.0,46.7,42.2,79.0,81.6,79.8,2.03,2.91,2.72,2.5533333333333332,3.06,3.25,0.35,0.48666666666666664
013,1963,1.3800000000000001,0.49,37.9,46.5,51.4,47.9,83.0,80.2,82.56666666666666,-0.92,1.19,0.0,0.08999999999999997,-0.49,3.58,0.0,0.7133333333333334
013,1964,1.0899999999999999,2.58,37.0,52.4,50.3,35.2,87.0,79.9,82.53333333333333,0.77,0.51,0.66,0.6466666666666666,1.07,-0.54,0.6,-0.17333333333333337
013,1965,3.4699999999999998,2.29,35.6,50.3,48.5,39.1,81.5,79.5,79.56666666666666,1.48,1.49,2.33,1.7666666666666666,1.63,0.51,2.97,1.1766666666666667
013,1966,4.77,3.83,33.1,41.2,46.8,35.7,85.9,79.4,81.76666666666667,4.32,4.35,4.1,4.256666666666667,3.62,1.41,0.59,1.7433333333333332
013,1967,3.45,1.52,37.3,42.3,45.8,36.8,81.1,77.7,79.10000000000001,-0.25,-0.7,-0.35,-0.4333333333333333,-0.93,-1.43,0.84,0.39333333333333337
013,1968,2.0700000000000003,2.31,37.6,43.1,49.5,40.2,82.0,80.6,81.3,0.1,1.98,2.98,1.6866666666666668,0.06,5.66,3.61,3.1366666666666667
013,1969,4.94,3.5900000000000003,37.9,48.0,50.1,36.9,82.2,83.4,79.73333333333333,2.91,4.34,-0.75,2.1666666666666665,2.42,5.17,-2.24,1.7166666666666668
013,1970,2.48,2.14,36.8,50.7,51.3,40.5,84.7,81.4,82.26666666666667,-1.39,-1.27,-1.83,-1.4966666666666668,-0.64,-0.09,-2.06,-1.5266666666666666
013,1971,5.89,2.63,34.4,42.2,51.8,44.8,79.7,81.7,82.13333333333333,-1.0,-0.94,-1.8,-1.2466666666666668,-0.5,-0.14,-2.88,-1.5599999999999998
013,1972,3.29,5.25,33.9,48.9,50.9,35.8,80.2,80.6,79.8,0.32,0.86,1.29,0.8233333333333333,0.16,1.7,1.55,1.2633333333333334
013,1973,4.58,3.8,35.5,45.2,52.5,44.0,82.6,83.0,82.46666666666665,3.06,2.57,1.76,2.4633333333333334,3.85,-0.52,-1.64,-1.1199999999999999
013,1974,4.34,4.92,37.6,45.8,44.3,38.4,86.7,78.3,80.66666666666667,2.1,1.53,1.53,1.72,2.07,-1.05,0.47,0.05333333333333331
013,1975,3.8499999999999996,2.79,33.1,50.4,45.8,37.1,84.9,83.1,82.53333333333333,-0.63,-1.63,-1.58,-1.28,-0.66,-3.2,-0.36,-1.2266666666666668
