state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,acres_harvested,acres_planted,production_bu,yield_bu_ac,is_county_estimate
IOWA,19,ADAIR,001,SOUTHWEST,70,1980,56500.0,59300.0,2120000.0,37.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1981,61400.0,61400.0,2639000.0,43.0,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1982,61900.0,62100.0,2026000.0,32.7,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1983,65200.0,65200.0,2290000.0,35.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1984,62900.0,63100.0,1597000.0,25.4,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1985,64000.0,64300.0,2529000.0,39.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1986,69200.0,69400.0,2906000.0,42.0,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1987,63100.0,63400.0,2771000.0,43.9,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1988,67800.0,68100.0,1936000.0,28.6,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1989,67000.0,67900.0,2573000.0,38.4,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1990,65800.0,66200.0,2415000.0,36.7,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1991,68900.0,69400.0,2920000.0,42.4,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1992,69800.0,70000.0,2902000.0,41.6,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1993,76700.0,77000.0,2406000.0,31.4,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1994,76900.0,77000.0,3831000.0,49.8,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1995,85800.0,86000.0,2633000.0,30.7,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1996,95800.0,96000.0,3550000.0,37.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1997,94500.0,95900.0,3791000.0,40.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1998,94500.0,95100.0,4098000.0,43.4,1
IOWA,19,ADAIR,001,SOUTHWEST,70,1999,100800.0,101000.0,4249000.0,42.2,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2000,101800.0,102000.0,4070000.0,40.0,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2001,98400.0,99000.0,3856000.0,39.2,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2002,96300.0,97000.0,4547000.0,47.2,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2003,100600.0,101000.0,2822000.0,28.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2004,97700.0,98000.0,5049000.0,51.7,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2005,96000.0,96500.0,4685400.0,48.8,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2006,101000.0,101500.0,5154100.0,51.0,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2007,90900.0,91000.0,4843000.0,53.3,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2008,105300.0,106000.0,4816000.0,45.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2009,93900.0,94500.0,4836000.0,51.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2010,101300.0,102000.0,4935000.0,48.7,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2011,101900.0,103500.0,5130000.0,50.3,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2012,105200.0,105500.0,4063000.0,38.6,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2013,103500.0,104000.0,3806000.0,36.8,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2014,102700.0,106000.0,5139000.0,50.0,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2015,106100.0,106500.0,5849000.0,55.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2016,106700.0,107000.0,6332000.0,59.3,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2017,109900.0,110500.0,5554000.0,50.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2018,105700.0,106500.0,5300000.0,50.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2019,100900.0,101500.0,5376000.0,53.3,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2020,105200.0,106000.0,5060000.0,48.1,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2022,106800.0,107500.0,5076000.0,47.5,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2024,106300.0,107000.0,6399000.0,60.2,1
IOWA,19,ADAIR,001,SOUTHWEST,70,2025,103200.0,104000.0,6419000.0,62.2,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1980,38900.0,40100.0,1370000.0,35.2,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1981,44100.0,44100.0,1769000.0,40.1,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1982,47500.0,47600.0,1390000.0,29.3,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1983,44500.0,44500.0,1196000.0,26.9,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1984,48600.0,49300.0,954000.0,19.6,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1985,50000.0,50200.0,1923000.0,38.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1986,52500.0,52900.0,2098000.0,40.0,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1987,44000.0,44200.0,1794000.0,40.8,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1988,41900.0,42100.0,949000.0,22.6,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1989,43600.0,43700.0,1549000.0,35.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1990,41700.0,41900.0,1606000.0,38.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1991,44000.0,44100.0,1797000.0,40.8,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1992,43800.0,44000.0,1802000.0,41.1,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1993,44700.0,45000.0,1480000.0,33.1,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1994,44900.0,45000.0,2176000.0,48.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1995,54800.0,55000.0,1572000.0,28.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1996,52900.0,53000.0,2117000.0,40.0,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1997,56400.0,57000.0,2387000.0,42.3,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1998,56300.0,56500.0,2460000.0,43.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,1999,59900.0,60000.0,2359000.0,39.4,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2000,59800.0,60000.0,2494000.0,41.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2001,61500.0,62000.0,2504000.0,40.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2002,58600.0,59000.0,2550000.0,43.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2003,61800.0,62000.0,1702000.0,27.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2004,61800.0,62000.0,3135000.0,50.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2005,60700.0,61000.0,3047300.0,50.2,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2006,60800.0,61000.0,2749600.0,45.2,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2007,56900.0,57000.0,2928000.0,51.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2008,63200.0,63700.0,2472000.0,39.0,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2009,62200.0,62500.0,3172000.0,51.0,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2010,64200.0,65000.0,3064000.0,47.7,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2011,66800.0,67800.0,3134000.0,46.9,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2012,67800.0,68000.0,2770000.0,40.9,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2013,69800.0,70100.0,3075000.0,44.1,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2014,69700.0,70000.0,3315000.0,47.6,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2015,66500.0,66800.0,3348000.0,50.3,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2016,69200.0,69400.0,3907000.0,56.5,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2017,71100.0,71500.0,3742000.0,52.6,1
IOWA,19,ADAMS,003,SOUTHWEST,70,2018,69000.0,69500.0,3674000.0,53.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1980,3400.0,3400.0,130000.0,38.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1981,3800.0,3800.0,146000.0,38.4,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1982,4000.0,4000.0,132000.0,33.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1983,4100.0,4200.0,154000.0,37.6,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1984,4200.0,4200.0,127000.0,30.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1985,3800.0,3900.0,123000.0,32.4,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1986,4200.0,4200.0,161000.0,38.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1987,3600.0,3600.0,158000.0,43.9,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1988,5900.0,6000.0,175000.0,29.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1989,4700.0,4700.0,199000.0,42.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1990,4400.0,4400.0,185000.0,42.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1991,4900.0,4900.0,212000.0,43.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1992,4800.0,5000.0,179000.0,37.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1993,6900.0,7000.0,246000.0,35.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1994,8000.0,8000.0,392000.0,49.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1995,10000.0,10000.0,437000.0,43.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1996,12000.0,12000.0,565000.0,47.1,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1997,19500.0,21200.0,891000.0,45.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1998,22600.0,22800.0,1188000.0,52.6,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,1999,26000.0,26000.0,1229000.0,47.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2000,27900.0,28000.0,1319000.0,47.3,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2001,31700.0,32000.0,1300000.0,41.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2002,26800.0,27000.0,1366000.0,51.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2003,28800.0,29000.0,914000.0,31.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2004,29900.0,30000.0,1275000.0,42.6,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2005,27800.0,28000.0,1578000.0,56.8,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2006,30700.0,31000.0,1500700.0,48.9,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2007,23900.0,24000.0,1156000.0,48.4,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2008,32800.0,33000.0,1374000.0,42.0,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2009,30400.0,30500.0,1390000.0,45.5,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2010,32400.0,32500.0,1690000.0,52.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2011,29700.0,29900.0,1548000.0,52.1,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2012,30400.0,30500.0,1587000.0,52.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2013,31500.0,31700.0,1596000.0,50.7,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2014,30400.0,30600.0,1539000.0,50.6,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2015,34400.0,34600.0,1861000.0,54.1,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2016,31800.0,32200.0,1805000.0,56.8,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2017,34500.0,34700.0,1815000.0,52.6,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2018,32400.0,32700.0,1712000.0,52.8,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2020,30500.0,30800.0,1793000.0,58.8,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2021,34500.0,34700.0,2136000.0,61.9,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2022,36500.0,36700.0,2234000.0,61.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2023,35300.0,35500.0,1843000.0,52.2,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2024,36400.0,36700.0,2078000.0,57.1,1
IOWA,19,ALLAMAKEE,005,NORTHEAST,30,2025,31600.0,31800.0,1956000.0,61.9,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1980,41000.0,41100.0,1130000.0,27.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1981,33500.0,34700.0,1051000.0,31.4,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1982,29000.0,30200.0,754000.0,26.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1983,30600.0,30600.0,612000.0,20.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1984,31100.0,31100.0,730000.0,23.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1985,27900.0,28400.0,999000.0,35.8,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1986,29200.0,29400.0,1099000.0,37.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1987,25600.0,25800.0,972000.0,38.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1988,26100.0,26500.0,610000.0,23.4,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1989,25900.0,26000.0,726000.0,28.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1990,25000.0,25400.0,825000.0,33.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1991,26900.0,27000.0,834000.0,31.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1992,24900.0,25000.0,933000.0,37.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1993,27700.0,28000.0,759000.0,27.4,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1994,24900.0,25000.0,1016000.0,40.8,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1995,37600.0,38000.0,1133000.0,30.1,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1996,28900.0,29000.0,1059000.0,36.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1997,32700.0,33000.0,1378000.0,42.1,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1998,35800.0,36000.0,1449000.0,40.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,1999,36800.0,37000.0,1295000.0,35.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2000,39300.0,39500.0,1629000.0,41.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2001,32700.0,33000.0,1348000.0,41.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2002,38900.0,39000.0,1563000.0,40.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2003,35800.0,36000.0,1117000.0,31.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2004,35300.0,35500.0,1848000.0,52.4,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2005,37700.0,38000.0,1664800.0,44.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2006,39700.0,40000.0,1680800.0,42.3,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2007,32300.0,32500.0,1472000.0,45.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2008,43900.0,44500.0,1371000.0,31.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2009,40600.0,41000.0,1736000.0,43.0,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2010,37700.0,38600.0,1606000.0,42.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2011,44900.0,45500.0,1936000.0,43.1,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2012,49600.0,50100.0,1220000.0,24.6,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2013,45200.0,45400.0,1334000.0,29.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2014,45200.0,45400.0,2112000.0,46.7,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2015,35100.0,35400.0,1692000.0,48.2,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2016,45400.0,45600.0,2539000.0,55.9,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2017,46000.0,46200.0,2332000.0,50.7,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2018,46700.0,47200.0,2106000.0,45.1,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2020,46600.0,47300.0,1823000.0,39.1,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2021,43700.0,44000.0,2513000.0,57.5,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2022,49900.0,50200.0,2016000.0,40.4,1
IOWA,19,APPANOOSE,007,SOUTH CENTRAL,80,2023,42700.0,43100.0,2165000.0,50.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1980,53900.0,54000.0,1910000.0,35.4,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1981,55600.0,55600.0,2434000.0,43.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1982,61900.0,62000.0,2274000.0,36.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1983,64200.0,64200.0,2367000.0,36.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1984,73100.0,73800.0,2242000.0,30.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1985,68000.0,68300.0,2703000.0,39.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1986,70600.0,70800.0,2882000.0,40.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1987,68000.0,68300.0,3049000.0,44.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1988,70400.0,70700.0,2276000.0,32.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1989,72200.0,72400.0,2955000.0,40.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1990,68300.0,68600.0,2742000.0,40.1,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1991,72500.0,73100.0,3255000.0,44.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1992,71900.0,72000.0,3223000.0,44.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1993,74800.0,76000.0,2595000.0,34.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1994,76800.0,77000.0,4020000.0,52.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1995,83600.0,84000.0,3801000.0,45.5,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1996,93800.0,94000.0,3934000.0,41.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1997,102400.0,103200.0,4622000.0,45.1,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1998,100300.0,101000.0,4340000.0,43.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,1999,101800.0,102000.0,4008000.0,39.4,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2000,99800.0,100000.0,3988000.0,40.0,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2001,100400.0,101000.0,4005000.0,39.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2002,96800.0,97000.0,4621000.0,47.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2003,100500.0,101000.0,3093000.0,30.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2004,98100.0,98500.0,5073000.0,51.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2005,99100.0,99500.0,5469000.0,55.2,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2006,99700.0,100000.0,5086800.0,51.0,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2007,89900.0,90000.0,4772000.0,53.1,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2008,93700.0,94000.0,4679000.0,50.0,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2009,92800.0,93000.0,5151000.0,55.5,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2010,96900.0,97000.0,5355000.0,55.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2011,94900.0,95400.0,5229000.0,55.1,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2012,92200.0,92500.0,3571000.0,38.7,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2013,93300.0,93800.0,4203000.0,45.0,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2014,96800.0,97400.0,5345000.0,55.2,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2015,99200.0,99600.0,5729000.0,57.8,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2016,91000.0,91400.0,5639000.0,62.0,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2017,96300.0,96800.0,5506000.0,57.2,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2018,90800.0,91600.0,4746000.0,52.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2019,93200.0,94000.0,5487000.0,58.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2020,91500.0,92300.0,4419000.0,48.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2021,98000.0,98600.0,6595000.0,67.3,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2022,94400.0,95000.0,5466000.0,57.9,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2023,98400.0,99100.0,5274000.0,53.6,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2024,95100.0,95700.0,6143000.0,64.6,1
IOWA,19,AUDUBON,009,WEST CENTRAL,40,2025,95400.0,96100.0,6258000.0,65.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1980,114400.0,114500.0,4730000.0,41.3,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1981,116900.0,117000.0,4956000.0,42.4,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1982,128500.0,129000.0,5100000.0,39.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1983,127000.0,127000.0,4897000.0,38.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1984,125600.0,126000.0,4292000.0,34.2,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1985,126300.0,127000.0,4822000.0,38.2,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1986,129300.0,130000.0,5680000.0,43.9,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1987,122400.0,123000.0,5848000.0,47.8,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1988,130300.0,131000.0,3159000.0,24.2,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1989,131800.0,132000.0,5316000.0,40.3,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1990,126000.0,128000.0,5718000.0,45.4,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1991,133500.0,134000.0,5954000.0,44.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1992,134600.0,135000.0,5965000.0,44.3,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1993,139000.0,140000.0,4982000.0,35.8,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1994,140600.0,141000.0,7247000.0,51.5,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1995,144300.0,145000.0,6444000.0,44.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1996,153600.0,154000.0,7123000.0,46.4,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1997,158700.0,160100.0,8008000.0,50.5,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1998,157900.0,158400.0,8485000.0,53.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,1999,166900.0,167000.0,7866000.0,47.1,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2000,165700.0,166000.0,7246000.0,43.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2001,168100.0,169000.0,8507000.0,50.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2002,163700.0,164000.0,8254000.0,50.4,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2003,164400.0,165000.0,4862000.0,29.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2004,160300.0,161000.0,8027000.0,50.1,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2005,159100.0,160000.0,8530100.0,53.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2006,160100.0,161000.0,8422500.0,52.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2007,140400.0,140500.0,7646000.0,54.5,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2008,153800.0,154500.0,7863000.0,51.0,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2009,151800.0,152500.0,8082000.0,53.0,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2010,151100.0,151500.0,7960000.0,52.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2011,142300.0,143000.0,8154000.0,57.3,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2012,147600.0,148000.0,7017000.0,47.5,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2013,152200.0,153000.0,7088000.0,46.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2014,160300.0,161000.0,8446000.0,52.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2015,159900.0,160500.0,9039000.0,56.5,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2016,149000.0,154000.0,9107000.0,61.1,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2017,158600.0,159500.0,9133000.0,57.6,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2018,152500.0,154000.0,9299000.0,61.0,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2019,147900.0,149000.0,8564000.0,57.9,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2020,149300.0,150500.0,8465000.0,56.7,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2021,159800.0,161000.0,10723000.0,67.1,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2022,152400.0,153500.0,10074000.0,66.1,1
IOWA,19,BENTON,011,EAST CENTRAL,60,2023,151000.0,152000.0,8154000.0,54.0,1
IOWA,19,BLACK HAWK,013,NORTHEAST,30,1980,94500.0,94600.0,3950000.0,41.8,1
IOWA,19,BLACK HAWK,013,NORTHEAST,30,1981,88500.0,88800.0,3692000.0,41.7,1
IOWA,19,BLACK HAWK,013,NORTHEAST,30,1982,94800.0,95100.0,3588000.0,37.8,1
IOWA,19,BLACK HAWK,013,NORTHEAST,30,1983,85600.0,86100.0,3395000.0,39.7,1
