model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio,d_hurs_pct
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18183,2,2.5440903471402407,2.086539793672557,1.2359419003348138,-1.6330791645439575
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18009,2,2.4444878417136806,2.0203999553789345,1.2317212753021682,-1.298874195940968
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18011,2,2.2809546714855173,1.8918506177439554,1.2188556822316203,-1.3603410877050521
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18021,2,2.055503344329111,1.684386950680846,1.2306059285725892,-1.1739380907535946
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18033,2,2.6595281698264444,2.176076550255516,1.2430285528583696,-1.5806531730696491
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18117,2,1.9637882256711805,1.5841769835495256,1.2710666379298043,-0.9606630371421545
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18121,2,2.1359855652447663,1.7625147706727944,1.2067449724790573,-1.3192072091605098
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18127,2,2.432669281287872,1.9786345352292187,1.2255892651588594,-1.8491187982681225
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18135,2,2.4171271528988996,2.0042963022609115,1.2332846711998955,-1.0781063246739535
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18137,2,2.1674260955149407,1.7749367380426975,1.2704963831875302,-0.9923289259603933
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18141,2,2.5442853885638783,2.0732418058704525,1.23633748568388,-1.9910082710334507
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18149,2,2.457538028278634,2.0068970377550954,1.22742696975301,-1.8382321143768507
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18151,2,2.706709716762248,2.208399291892192,1.245301367542112,-1.716157473088515
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18159,2,2.3673675639084877,1.9609651840797255,1.2234737487342484,-1.4146062291593609
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18161,2,2.3060422435446526,1.9028756077150888,1.2551394659250699,-0.9957781989156018
MPI-ESM1-2-LR,r1i1p1f1,ssp585,mid_century,2040,2069,18167,2,2.0127476831194713,1.6496886977261624,1.219899345688416,-1.1843128337656736
