fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
17087,1993,127,185,199,212,213.0,262,199.0,232.0,242.0,304,1,62.0,51,51,,136,699.8119665627502,19.308033437249883,8,1.084742504434663,2.2555529839721387,163.70999999999995,215.61838053879777,29.799999999999994,51.908380538797815,1786.2774931269196,28.734012152560222,444.21000000000004,45,0.21346626381986958,62.689436436329515
17087,1994,145,193,208,217,225.0,264,208.0,247.0,259.0,327,1,68.0,48,48,,120,623.0874688576674,15.152531142332585,4,1.4068950689847437,1.9656822669683733,88.81,224.42516714045726,30.392083333333336,135.61516714045726,1615.202941285358,20.209550399537292,296.39,47,0.15268617531269651,107.61317048799708
17087,1995,133,189,204,215,217.0,263,204.0,234.0,244.0,307,1,63.0,49,49,,131,730.356318520394,24.55920988153882,10,1.316323943037232,2.1707311059949554,114.28000000000002,229.7233755499353,31.376938775510204,115.44337554993528,1794.427227353332,32.442348419438765,511.5,38,0.07776631847830441,111.51362481160437
17087,1996,129,183,201,213,217.0,263,201.0,236.0,246.0,307,1,61.0,51,51,,135,709.484926262743,17.568018368503353,5,1.376861387600257,2.0711619050545482,100.27999999999999,239.90938361121857,30.48137254901961,139.6293836112186,1755.6135617964842,22.73215458492344,452.32000000000005,48,0.10930384232796235,139.21101586013293
17087,1997,149,201,216,221,232.0,267,216.0,255.0,269.0,316,1,47.0,47,47,,119,597.0151096358383,5.313012302479935,0,1.0090150449109843,1.812898600657052,142.76000000000002,184.6020394955113,28.652978723404257,41.84203949551127,1534.8541200392235,16.10400189909497,409.28999999999996,41,0.19959437290999524,59.01140471252703
17087,1998,133,180,195,210,210.0,261,195.0,230.0,241.0,309,1,68.0,52,52,,129,750.4622543217943,22.47774567820574,10,1.3160666224258644,2.605753756555681,116.18,241.9954551091794,30.963076923076922,125.8154551091794,1846.2386906896506,33.18610619837236,473.56,27,0.10157786693489045,81.18979711602067
17087,1999,136,189,204,215,217.0,263,204.0,236.0,246.0,333,1,87.0,49,49,,128,709.5636164767978,43.37638352320215,21,2.251789482784505,3.6990890663086775,32.8,283.9539129099248,33.15163265306123,251.15391290992477,1778.310926322113,81.72108498763212,244.26,49,0.01762031620428468,284.75544467980944
17087,2000,127,184,198,212,215.0,262,198.0,233.0,243.0,316,1,73.0,51,51,,136,756.2987039394011,39.123524950261476,16,1.5646712940868321,2.6661999659283215,110.80999999999999,251.0601120628367,32.152156862745095,140.2501120628367,1820.711984002711,51.43031494356928,467.96000000000004,48,0.12642212259187713,133.84719557289404
17087,2001,122,179,194,210,208.0,261,194.0,225.0,236.0,324,1,88.0,52,52,,140,767.7298252597936,23.870174740206302,8,1.3828167228623192,1.9421313476075879,162.65,251.25432477175767,31.359615384615385,88.60432477175766,1903.9035731884665,57.80956785445274,484.68000000000006,42,0.24346297416536913,67.34304423485142
17087,2002,131,187,202,214,215.0,263,202.0,233.0,243.0,306,1,63.0,50,50,,133,772.6644087146999,34.27559128530003,17,1.5466448706959233,2.5847532895179253,132.42,240.4799798155277,32.345,108.05997981552773,1849.488789071653,45.85667430903329,385.97,50,0.061967297502921175,192.39594505491277
17087,2003,125,187,203,214,219.0,263,203.0,237.0,247.0,328,1,81.0,50,50,,139,694.5444409242034,21.69000529655665,11,1.2037958959052144,2.1446583860087207,150.07,224.7669932279918,30.280400000000004,74.69699322799181,1726.2165307855003,25.09961546611662,492.03,39,0.10722515249163592,97.3083848286645
17087,2004,131,182,197,211,213.0,261,197.0,235.0,246.0,330,1,84.0,51,51,,131,698.1970944171187,11.267905582881097,3,1.2726862298314328,2.2432847659313153,114.11,234.13854569353967,30.108823529411765,120.02854569353967,1772.412063214651,18.60293678534872,399.49,49,0.1404134787064568,109.565767918665
17087,2005,132,184,200,213,214.0,262,200.0,230.0,240.0,320,1,80.0,50,50,,131,780.0108694197157,39.24913058028429,16,1.5507002584422112,2.603768378288742,166.09000000000003,248.07456859028824,32.58500000000001,81.9845685902882,1871.0304138465185,70.41883433610347,396.11,49,0.16977369275960574,103.14636524664664
17087,2006,145,192,206,216,220.0,264,206.0,237.0,249.0,297,1,48.0,49,49,,120,672.6830155875476,25.4015734359496,11,1.3533915840480897,2.3145057236247664,134.34999999999997,216.2064841413361,30.404081632653057,81.85648414133613,1715.2455634711423,51.809025552354896,359.66999999999996,49,0.1865426361754082,102.94334361722015
17087,2007,124,179,195,210,211.0,261,195.0,226.0,235.0,311,1,76.0,52,52,,138,837.392823970142,76.6235091876662,29,2.0681644370853123,3.444290006557024,75.55000000000001,291.2130402754752,34.330576923076926,215.66304027547517,1929.4378359934976,83.82060259830104,301.87,52,0.07202773539954413,236.89914716042168
