fips5,soil_clay_topsoil,soil_sand_topsoil,soil_silt_topsoil,soil_om_topsoil,soil_awc_topsoil,soil_ph_topsoil,soil_bd_topsoil,soil_ksat_topsoil,soil_cec_topsoil,soil_clay_subsoil,soil_sand_subsoil,soil_silt_subsoil,soil_om_subsoil,soil_awc_subsoil,soil_ph_subsoil,soil_bd_subsoil,soil_ksat_subsoil,soil_cec_subsoil,soil_aws_0_100cm,soil_slope,soil_drain_poorly_pct,soil_drain_somewhat_poorly_pct,soil_drain_well_pct,soil_drain_mod_well_pct,soil_mollisol_pct
17001,24.14583891186996,9.761685038553836,66.09308722221563,1.9653998114829685,0.20290223767634963,6.272974187800325,1.3923617515482096,7.827495632301864,19.400576496222477,30.311429730018247,10.337969121252156,59.35090653124536,0.6547080146263069,0.17711954449849387,6.0552901235881365,1.43441807412006,6.8111472641833,22.822940808519412,4.870067167305652,6.589877507007949,12.940011292174237,41.95914335105887,28.730360061130554,16.269130230817783,26.970715698534843
17003,25.629584484524994,14.200158654810213,60.17025686066479,1.916471253325361,0.18602847048586427,6.19801168558279,1.3727614109860569,10.448577213393078,18.588749022332124,28.300564392512996,16.864655945649066,54.834779661837935,0.6257671440707053,0.16460828606950012,6.105627347032527,1.4403602623690925,14.263434653710194,18.305669486323243,5.467973736645088,9.457426690146237,25.97385163390829,14.848575001549506,38.89835606549488,4.009442870632672,25.524108487281293
17005,20.24016797874345,12.001763666714046,67.7580683545425,1.7130285178878288,0.21123999650457367,6.1373331183165885,1.4054649352510602,7.060547700465271,15.428260914438754,31.702203991268696,10.210743018792595,58.087052989938705,0.47115978836826855,0.1577286284530654,5.899208192908609,1.4529391033597272,3.33932085045093,20.936479695793928,4.285888942818536,4.547424597325957,25.872172207518457,51.86842980398342,14.022158688930336,7.385302847126717,8.818454334596893
17007,22.800581371013283,14.919207513654516,62.20670953848219,3.8790573638623926,0.21049133190990818,6.458087790515411,1.3502166912169358,11.356887900150511,20.264588620585332,27.689108952231543,22.509121310827076,49.70944194838976,1.7962723020378777,0.173064386166042,6.400778159558415,1.4352543134903726,16.475216827016645,20.630578887410227,4.529509063335743,2.252182759101486,24.658032305460623,20.61648073156143,43.39690790390993,8.884241062701628,54.3920906482976
17009,22.641779749773473,10.58562635457536,66.77259389565117,1.6547223557715913,0.20122182673397698,6.189540390917571,1.4113601740783888,8.372990223739828,16.522553281954803,29.932239431854278,11.020262582758253,59.04749798538746,0.5528214522190198,0.1778227067322184,5.898956876638747,1.4470393989139838,6.943338295898828,21.414600895772963,4.585237021614388,13.128724294647759,8.178524083075564,26.85678169230975,62.03591906693984,2.514950655472087,14.337953105960178
17011,23.948761919660843,12.944472376546079,62.969535598606,3.6913338069534842,0.20522391123398265,6.5161192748913335,1.3635661627371602,11.164840910461043,21.581831524028384,27.253051960421494,16.349777491108775,56.34369383302882,1.8010991373876304,0.17470829175083336,6.46433450321041,1.4131509600224086,14.834645070568566,22.178425349236495,4.907792552583309,4.536490458289893,22.281579957187926,14.617266751295443,43.33970451898964,14.720610861964461,48.52623445493842
17013,21.790487495245852,7.128973883823817,71.08209050041202,1.607385181900582,0.20587139718115477,6.178690574618762,1.3344951504787297,9.411882424079758,18.41272799731979,25.844606288688322,6.894263528035846,67.26203130823943,0.7537769821643944,0.19371232346372305,5.995639286487626,1.3948956949765499,8.527474514488732,19.384485585471495,5.88435399469814,18.677553968631855,12.883695661878702,12.075627273292966,69.7427726433389,1.2744787395926997,21.64976755816907
17015,22.294889277588304,10.76754167182849,66.93720170631275,2.296730336447772,0.21101651464437227,6.310671071817034,1.3752599473186629,11.187985987683428,18.62915247578257,26.82951659194948,13.38006871981906,59.773476802821754,0.8822721082969547,0.18411703517022293,6.091611285907163,1.40696747207421,13.301964956916207,20.418394213015755,5.046207003283497,8.913709063725737,5.871382852230945,10.98244661217861,78.60909778879227,0.49069832316713863,39.88003804283025
17017,21.274764780284272,20.013749603640587,58.70862900364422,2.4049925559992373,0.19381426132611762,6.500640166951279,1.3853344168854593,16.897724045401315,17.483104827826825,23.78875846554727,20.62047947021996,55.589388509928746,0.8833221083687831,0.1783637931875698,6.546056121323818,1.4230616240375886,17.682293824914332,18.269939634504833,5.277834674485405,6.828485146577276,19.454880464943006,19.01891509519161,41.224939506140885,1.8000518484262806,47.22283296056931
17019,28.610630439163995,8.442365293404375,62.94240041900407,4.294118364689592,0.18874894817932397,6.546832535049619,1.3398444950332644,8.48376136176112,25.006648414074874,31.977813136735897,9.928835466638304,58.08694555165951,1.308428954825354,0.16150643256550815,6.606130237573137,1.403455193927836,7.481715071446502,23.83772714739478,3.8981382699192184,1.3734100630842887,49.82871101511927,30.717339311471182,5.253821206076795,12.179512700229186,87.81560145374515
