fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
27083,1986,134,195,211,217,260.0,262,211.0,,,286,0,,46,46,,129,333.26557036708033,0.08081701433381562,0,0.637356472340708,1.0590372196964901,237.67000000000002,142.3848261057656,22.477391304347822,-95.28517389423442,1122.2344831535597,1.9915795822071676,541.64,0.0,0.6516007297262554,0.0
27083,1987,129,178,197,210,221.0,256,197.0,249.0,274.0,282,1,8.0,47,47,,128,494.91973534552164,13.555654991253935,6,1.2264232393874488,2.5325043250483454,73.89,200.87093192371455,27.053404255319155,126.98093192371455,1437.2960005332438,26.183781923925924,340.16999999999996,43.0,0.17976151998894016,75.85279403741835
27083,1988,126,172,187,204,211.0,252,187.0,229.0,243.0,279,1,36.0,49,49,,127,649.9939313232532,39.764088873111994,15,1.968882105638405,4.156378258630689,113.34,263.64724940895474,31.228163265306122,150.30724940895473,1636.1126704546864,94.14496582110765,218.53,49.0,0.06511764247212205,283.9879794516509
27083,1989,135,187,204,213,232.0,259,204.0,261.0,300.0,276,0,-24.0,47,47,,125,504.1092351847338,6.288885718577438,2,1.2718468752116936,2.4682510216206897,118.35,204.85237649558104,27.05297872340426,86.50237649558105,1371.146357543821,28.429165188358212,310.0,47.0,0.21538148986887123,85.13871465267366
27083,1990,148,195,215,219,245.0,264,215.0,279.0,,291,0,,46,46,,117,537.9816579166476,8.967910188882813,2,1.244182147294639,2.4914033172712955,98.65999999999998,189.67712192366113,28.171304347826084,91.01712192366115,1314.2199239646156,18.064002755645465,365.66,26.0,0.2269428645413185,32.58458128619112
27083,1991,133,180,198,210,233.0,257,198.0,256.0,,288,0,,48,48,,125,535.4384810210715,5.805316973250867,4,1.0025880386147155,2.339566808436542,190.99,191.99945536758702,26.917916666666667,1.0094553675870088,1403.1385867641072,11.499429948408801,552.4899999999999,18.0,0.23416053245429863,26.71020674832466
27083,1992,132,196,220,222,269.0,266,220.0,,,289,0,,45,45,,135,342.08794745041047,0.5514107571656408,0,0.8187501334284294,1.342420000900467,116.69000000000001,150.899882536923,23.67466666666667,34.20988253692299,1095.3691256242735,0.5878476408088472,440.77,1.0,0.48645190117300136,0.016647426076286553
27083,1993,129,203,224,224,,268,224.0,,,275,0,,45,45,,140,307.70143312572907,0.00878750564882493,0,0.4899038803485436,0.968039005764056,161.95000000000002,127.6451965377196,21.661555555555555,-34.30480346228042,1036.2896947092954,0.07880941689761632,638.85,0.0,0.6979748548353711,0.0
27083,1994,136,189,211,217,253.0,262,211.0,,,298,0,,46,46,,127,414.7654061271698,0.3091761093082982,0,0.7253418110099207,1.4646272800477877,192.68999999999997,155.5925326231919,24.67326086956522,-37.09746737680808,1210.814954397396,1.1440238650539012,435.33000000000004,3.0,0.44958683268674093,0.5325277936300546
27083,1995,154,203,221,222,254.0,266,221.0,,,294,0,,45,45,,113,417.58944745966323,1.2125367837065175,0,0.7389393287814032,1.2044265873120894,108.96999999999998,149.66553116737614,24.492666666666672,40.69553116737616,1160.5224301300811,4.10633608835794,372.97,2.0,0.4774718236004569,0.12687503590091342
27083,1996,140,199,218,221,252.0,265,218.0,,,296,0,,45,45,,126,408.5105757096517,0.13319173227413145,0,0.8958357403377332,1.4340902888536153,94.51,170.36031207952323,24.912888888888887,75.85031207952322,1177.03067285694,2.180076789597469,369.15000000000003,23.0,0.2551244163124363,22.88244522688144
27083,1997,153,199,215,219,251.0,264,215.0,289.0,,294,0,,46,46,,112,455.06234420927,0.8589905883320458,0,1.0102901438541885,1.738117238841239,88.67999999999999,174.73061284328546,25.95195652173913,86.05061284328546,1228.5643343790389,3.3372746279373326,344.11,23.0,0.2937891269848507,22.711525910554563
27083,1998,131,187,202,212,232.0,258,202.0,255.0,271.0,307,1,36.0,47,47,,128,584.643033210733,9.120561544673675,4,1.3956617711460315,2.500693347743584,91.54,216.89434811103453,29.130638297872338,125.35434811103453,1436.2160315498186,13.297903475298911,336.15,42.0,0.13670017243986465,92.02962006035378
27083,1999,140,193,208,215,237.0,261,208.0,273.0,,275,0,,47,47,,122,508.6729154230487,4.903129842036192,2,1.2631076072288037,2.2357415657792212,110.82,202.0606666953808,27.372127659574463,91.24066669538081,1339.7670633030673,19.45286190169606,331.67,47.0,0.21293745238860223,86.2601446646029
