state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1980,1.0,500.0,500.0,9300.0,19.0,1277.7683375285155,253.10415,202.34282100000001
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1981,1.0,500.0,400.0,7200.0,18.0,1210.5173723954356,195.95159999999998,161.8742568
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1982,1.0,500.0,500.0,12000.0,24.0,1614.0231631939141,326.586,202.34282100000001
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1991,1.0,1000.0,1000.0,29000.0,29.0,1950.277988859313,789.2495,404.68564200000003
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1992,1.0,1100.0,900.0,9900.0,11.0,739.7606164638773,269.43345,364.2170778
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1995,1.0,1800.0,1600.0,52800.0,33.0,2219.281849391632,1436.9784,647.4970272
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1996,1.0,1600.0,1500.0,42000.0,28.0,1883.0270237262332,1143.051,607.028463
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,1997,1.0,1700.0,1700.0,44200.0,26.0,1748.5250934600738,1202.9251,687.9655914
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2002,1.0,3500.0,3400.0,102000.0,30.0,2017.5289539923929,2775.981,1375.9311828
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2003,1.0,3800.0,3700.0,125800.0,34.0,2286.5328145247117,3423.7099,1497.3368754
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2010,1.0,5000.0,4900.0,194000.0,39.6,2663.1382192699584,5279.807,1982.9596458
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2011,1.0,6200.0,6200.0,191000.0,30.8,2071.3297260988566,5198.1605,2509.0509804000003
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2012,1.0,9100.0,8000.0,227000.0,28.4,1909.927409779465,6177.9185,3237.4851360000002
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2015,1.0,6100.0,6000.0,192000.0,32.0,2152.0308842585523,5225.376,2428.113852
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2017,1.0,7700.0,7470.0,228000.0,30.5,2051.1544365589325,6205.134,3023.00174574
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2018,1.0,5900.0,5840.0,167000.0,28.6,1923.3776028060813,4544.9885,2363.36414928
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2020,1.0,8300.0,7650.0,295000.0,38.6,2595.8872541368787,8028.5725,3095.8451613
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2022,1.0,4800.0,4760.0,132000.0,27.7,1862.8517341863094,3592.446,1926.30365592
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2023,1.0,8900.0,8740.0,277000.0,31.7,2131.8555947186283,7538.6935,3536.95251108
MINNESOTA,27,AITKIN,001,27001,EAST CENTRAL,60,2024,1.0,6000.0,5940.0,194000.0,32.7,2199.1065598517084,5279.807,2403.83271348
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1980,1.0,6200.0,6000.0,165400.0,28.0,1883.0270237262332,4501.4437,2428.113852
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1981,1.0,5900.0,5900.0,147500.0,25.0,1681.274128326994,4014.28625,2387.6452878
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1982,1.0,6800.0,6600.0,184800.0,27.2,1829.2262516197693,5029.4244,2670.9252372
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1983,1.0,4900.0,4300.0,111800.0,22.8,1533.3220050342186,3042.6929,1740.1482606
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1984,1.0,8300.0,8100.0,202500.0,25.0,1681.274128326994,5511.13875,3277.9537002
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1985,1.0,9500.0,9100.0,209300.0,23.0,1546.7721980608344,5696.20415,3682.6393422
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1986,1.0,10000.0,9800.0,284200.0,29.0,1950.277988859313,7734.6451,3965.9192916
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1987,1.0,3400.0,3300.0,102300.0,31.0,2084.7799191254726,2784.14565,1335.4626186
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1988,1.0,3300.0,2500.0,47500.0,19.0,1277.7683375285155,1292.73625,1011.714105
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1989,1.0,4200.0,4000.0,84000.0,21.0,1412.270267794675,2286.102,1618.7425680000001
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1990,1.0,3800.0,3700.0,99900.0,27.0,1815.7760585931535,2718.8284499999995,1497.3368754
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1991,1.0,4100.0,4000.0,120000.0,30.0,2017.5289539923929,3265.86,1618.7425680000001
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1992,1.0,4000.0,3300.0,66000.0,20.0,1345.0193026615952,1796.223,1335.4626186
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1993,1.0,4500.0,4100.0,102500.0,25.0,1681.274128326994,2789.58875,1659.2111322
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1994,1.0,4100.0,4100.0,131200.0,32.0,2152.0308842585523,3570.6735999999996,1659.2111322
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1995,1.0,3900.0,3800.0,125400.0,33.0,2219.281849391632,3412.8237,1537.8054396
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1996,1.0,4300.0,4200.0,84000.0,20.0,1345.0193026615952,2286.102,1699.6796964
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1997,1.0,5500.0,5400.0,151200.0,28.0,1883.0270237262332,4114.9836,2185.3024668000003
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1998,1.0,14200.0,14000.0,434000.0,31.0,2084.7799191254726,11811.527,5665.598988
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,1999,1.0,4800.0,4700.0,173900.0,37.0,2488.285709923951,4732.77545,1902.0225174
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2000,1.0,6000.0,5900.0,159300.0,27.0,1815.7760585931535,4335.429149999999,2387.6452878
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2001,1.0,5900.0,5800.0,168200.0,29.0,1950.277988859313,4577.647099999999,2347.1767236
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2002,1.0,5000.0,4900.0,156800.0,32.0,2152.0308842585523,4267.390399999999,1982.9596458
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2003,1.0,5300.0,5200.0,93600.0,18.0,1210.5173723954356,2547.3707999999997,2104.3653384
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2004,1.0,3900.0,3700.0,70300.0,19.0,1277.7683375285155,1913.24965,1497.3368754
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2005,1.0,3300.0,3200.0,83200.0,26.0,1748.5250934600738,2264.3296,1294.9940544
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2006,1.0,3300.0,3200.0,96000.0,30.0,2017.5289539923929,2612.688,1294.9940544
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2007,1.0,2100.0,1800.0,48600.0,27.0,1815.7760585931535,1322.6733000000002,728.4341556
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2010,1.0,3000.0,3000.0,122000.0,40.7,2737.1142809163466,3320.291,1214.056926
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2012,1.0,3600.0,3580.0,127000.0,35.5,2387.4092622243315,3456.3685,1448.77459836
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2013,1.0,3400.0,3330.0,73400.0,22.0,1479.5212329277547,1997.6177,1347.60318786
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2015,1.0,4100.0,4000.0,170000.0,42.5,2858.1660181558896,4626.635,1618.7425680000001
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2016,1.0,3800.0,3800.0,190000.0,50.0,3362.548256653988,5170.945,1537.8054396
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2017,1.0,4100.0,4090.0,145000.0,35.5,2387.4092622243315,3946.2475,1655.16427578
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2018,1.0,5100.0,5030.0,159000.0,31.6,2125.1304982053207,4327.2645,2035.5687792600002
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2020,1.0,3300.0,3240.0,148000.0,45.7,3073.369106581745,4027.894,1311.18148008
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2021,1.0,3400.0,3370.0,116000.0,34.4,2313.433200577944,3156.998,1363.79061354
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2022,1.0,3700.0,3670.0,167000.0,45.5,3059.918913555129,4544.9885,1485.19630614
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2023,1.0,2700.0,2630.0,105000.0,39.9,2683.3135088098825,2857.6275,1064.32323846
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2024,1.0,4000.0,3980.0,157000.0,39.4,2649.6880262433424,4272.8335,1610.64885516
MINNESOTA,27,ANOKA,003,27003,EAST CENTRAL,60,2025,1.0,4200.0,4180.0,188000.0,45.0,3026.293430988589,5116.514,1691.5859835600002
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1980,1.0,4400.0,4400.0,73600.0,17.0,1143.2664072623559,2003.0607999999997,1780.6168248000001
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1981,1.0,6200.0,6200.0,155000.0,25.0,1681.274128326994,4218.4025,2509.0509804000003
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1982,1.0,13900.0,13300.0,332500.0,23.9,1607.298066680606,9049.15375,5382.319038600001
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1983,1.0,21500.0,21000.0,735000.0,35.0,2353.7837796577915,20003.3925,8498.398482
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1984,1.0,40700.0,40500.0,1012500.0,25.0,1681.274128326994,27555.69375,16389.768501000002
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1985,1.0,41900.0,39100.0,586500.0,15.0,1008.7644769961964,15961.89075,15823.2086022
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1986,1.0,33600.0,33400.0,1002000.0,30.0,2017.5289539923929,27269.931,13516.500442800001
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1987,1.0,21300.0,21200.0,742000.0,35.0,2353.7837796577915,20193.901,8579.3356104
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1988,1.0,24400.0,23400.0,678600.0,29.0,1950.277988859313,18468.4383,9469.644022800001
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1989,1.0,36200.0,35100.0,737100.0,21.0,1412.270267794675,20060.54505,14204.4660342
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1990,1.0,29100.0,27900.0,809100.0,29.0,1950.277988859313,22020.06105,11290.7294118
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1991,1.0,37400.0,36700.0,1284500.0,35.0,2353.7837796577915,34958.30975,14851.9630614
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1992,1.0,39600.0,36400.0,764400.0,21.0,1412.270267794675,20803.5282,14730.5573688
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1993,1.0,36300.0,31000.0,527000.0,17.0,1143.2664072623559,14342.5685,12545.254902
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1994,1.0,40200.0,37900.0,985400.0,26.0,1748.5250934600738,26818.1537,15337.585831800001
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1995,1.0,40500.0,39900.0,1236900.0,31.0,2084.7799191254726,33662.85195,16146.9571158
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1996,1.0,49700.0,49200.0,1476000.0,30.0,2017.5289539923929,40170.078,19910.5335864
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1997,1.0,60000.0,59800.0,1913600.0,32.0,2152.0308842585523,52079.580799999996,24200.2013916
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1998,1.0,62700.0,61000.0,1708000.0,28.0,1883.0270237262332,46484.074,24685.824162
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,1999,1.0,59700.0,59000.0,1652000.0,28.0,1883.0270237262332,44960.006,23876.452878
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2000,1.0,80900.0,79700.0,2391000.0,30.0,2017.5289539923929,65072.2605,32253.4456674
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2001,1.0,73100.0,72200.0,2382600.0,33.0,2219.281849391632,64843.650299999994,29218.303352400002
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2002,1.0,84600.0,82400.0,2801600.0,34.0,2286.5328145247117,76246.9448,33346.0969008
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2003,1.0,86800.0,86100.0,2324700.0,27.0,1815.7760585931535,63267.87284999999,34843.4337762
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2004,1.0,86300.0,80200.0,1042600.0,13.0,874.2625467300369,28374.880299999997,32455.7884884
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2005,1.0,75700.0,74400.0,2455200.0,33.0,2219.281849391632,66819.4956,30108.6117648
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2006,1.0,88200.0,87000.0,3132000.0,36.0,2421.034744790871,85238.946,35207.650854
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2007,1.0,74000.0,73300.0,2565500.0,35.0,2353.7837796577915,69821.36525,29663.4575586
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2008,1.0,84000.0,82900.0,2244000.0,27.0,1815.7760585931535,61071.582,33548.4397218
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2009,1.0,96000.0,94900.0,2638000.0,28.0,1883.0270237262332,71794.489,38404.6674258
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2010,1.0,87300.0,85400.0,2879000.0,33.7,2266.357524984788,78353.4245,34560.1538268
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2011,1.0,86400.0,86100.0,2870000.0,33.3,2239.4571389315556,78108.485,34843.4337762
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2012,1.0,88100.0,87600.0,3067000.0,35.0,2353.7837796577915,83469.9385,35450.4622392
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2013,1.0,83900.0,83100.0,2894000.0,34.8,2340.3335866311754,78761.657,33629.3768502
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2014,1.0,92200.0,91500.0,2951000.0,32.3,2172.206173798476,80312.9405,37028.736243
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2016,1.0,75100.0,74600.0,3345000.0,44.8,3012.843237961973,91035.8475,30189.5488932
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2017,1.0,84000.0,83400.0,3166000.0,38.0,2555.536675057031,86164.273,33750.7825428
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2018,1.0,77000.0,76400.0,3401000.0,44.5,2992.6679484220494,92559.9155,30917.9830488
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2019,1.0,73000.0,72400.0,2549000.0,35.2,2367.233972684408,69372.3095,29299.2404808
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2020,1.0,72400.0,71800.0,2807000.0,39.1,2629.512736703419,76393.9085,29056.4290956
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2021,1.0,77500.0,76800.0,2926000.0,38.1,2562.261771570339,79632.553,31079.857305600002
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2022,1.0,76000.0,75400.0,3267000.0,43.3,2911.9667902623532,88913.0385,30513.2974068
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2023,1.0,69900.0,69300.0,2675000.0,38.6,2595.8872541368787,72801.4625,28044.7149906
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2024,1.0,68400.0,67800.0,2610000.0,38.5,2589.1621576235707,71032.455,27437.686527600003
MINNESOTA,27,BECKER,005,27005,NORTHWEST,10,2025,1.0,65500.0,64800.0,2760000.0,42.6,2864.891114669198,75114.78,26223.6296016
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,1980,1.0,100.0,100.0,1900.0,19.0,1277.7683375285155,51.70945,40.4685642
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,1981,1.0,100.0,100.0,2300.0,23.0,1546.7721980608344,62.59564999999999,40.4685642
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,1986,1.0,100.0,100.0,2100.0,21.0,1412.270267794675,57.15255,40.4685642
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2002,1.0,1000.0,1000.0,34000.0,34.0,2286.5328145247117,925.327,404.68564200000003
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2003,1.0,3600.0,3500.0,87500.0,25.0,1681.274128326994,2381.35625,1416.399747
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2006,1.0,6000.0,5800.0,110200.0,19.0,1277.7683375285155,2999.1480999999994,2347.1767236
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2019,1.0,21700.0,21400.0,701000.0,32.8,2205.831656365016,19078.0655,8660.2727388
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2020,1.0,24100.0,23900.0,863000.0,36.1,2427.759841304179,23486.9765,9671.9868438
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2021,1.0,27300.0,26300.0,684000.0,26.0,1748.5250934600738,18615.402,10643.2323846
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2022,1.0,22200.0,22000.0,783000.0,35.6,2394.1343587376396,21309.7365,8903.084124
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2023,1.0,28200.0,27900.0,960000.0,34.4,2313.433200577944,26126.88,11290.7294118
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2024,1.0,21500.0,21200.0,611000.0,28.8,1936.8277958326971,16628.6705,8579.3356104
MINNESOTA,27,BELTRAMI,007,27007,NORTH CENTRAL,20,2025,1.0,30500.0,30400.0,1152000.0,37.9,2548.8115785437226,31352.256,12302.4435168
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1980,1.0,5600.0,5600.0,137800.0,25.0,1681.274128326994,3750.2959,2266.2395952
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1981,1.0,4200.0,4200.0,105000.0,25.0,1681.274128326994,2857.6275,1699.6796964
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1982,1.0,5000.0,4900.0,137200.0,28.0,1883.0270237262332,3733.9665999999997,1982.9596458
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1983,1.0,5100.0,5000.0,130000.0,25.5,1714.899610893534,3538.015,2023.42821
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1984,1.0,5800.0,5700.0,125400.0,22.0,1479.5212329277547,3412.8237,2306.7081594
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1985,1.0,5600.0,5400.0,156600.0,29.0,1950.277988859313,4261.9473,2185.3024668000003
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1986,1.0,7300.0,6800.0,204000.0,30.0,2017.5289539923929,5551.962,2751.8623656
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1987,1.0,5800.0,5700.0,176700.0,31.0,2084.7799191254726,4808.9788499999995,2306.7081594
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1988,1.0,7500.0,7300.0,153300.0,21.0,1412.270267794675,4172.13615,2954.2051866
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1989,1.0,8800.0,8600.0,189200.0,22.0,1479.5212329277547,5149.1726,3480.2965212
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1990,1.0,10700.0,10500.0,325500.0,31.0,2084.7799191254726,8858.64525,4249.199241
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1991,1.0,10000.0,9800.0,284200.0,29.0,1950.277988859313,7734.6451,3965.9192916
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1992,1.0,12100.0,11400.0,228000.0,20.0,1345.0193026615952,6205.134,4613.4163188
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1993,1.0,9400.0,9200.0,257600.0,28.0,1883.0270237262332,7010.7128,3723.1079064
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1994,1.0,12800.0,12700.0,444500.0,35.0,2353.7837796577915,12097.28975,5139.5076534
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1995,1.0,13300.0,13100.0,445400.0,34.0,2286.5328145247117,12121.7837,5301.3819102
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1996,1.0,14300.0,14000.0,378000.0,27.0,1815.7760585931535,10287.459,5665.598988
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1997,1.0,17400.0,17000.0,595000.0,35.0,2353.7837796577915,16193.2225,6879.655914
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1998,1.0,17900.0,17700.0,654900.0,37.0,2488.285709923951,17823.430949999998,7162.9358634
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,1999,1.0,19700.0,19500.0,780000.0,40.0,2690.0386053231905,21228.09,7891.370019
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2000,1.0,25600.0,25000.0,825000.0,33.0,2219.281849391632,22452.7875,10117.14105
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2001,1.0,19000.0,18000.0,450000.0,25.0,1681.274128326994,12246.975,7284.341556
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2002,1.0,25400.0,24900.0,946200.0,38.0,2555.536675057031,25751.306099999998,10076.6724858
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2003,1.0,30300.0,30000.0,720000.0,24.0,1614.0231631939141,19595.16,12140.56926
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2004,1.0,30200.0,30000.0,900000.0,30.0,2017.5289539923929,24493.95,12140.56926
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2005,1.0,21800.0,21100.0,738500.0,35.0,2353.7837796577915,20098.64675,8538.867046200001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2006,1.0,31800.0,31400.0,1099000.0,35.0,2353.7837796577915,29909.8345,12707.1291588
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2007,1.0,27500.0,25000.0,475000.0,19.0,1277.7683375285155,12927.3625,10117.14105
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2008,1.0,31500.0,31300.0,1071500.0,34.0,2286.5328145247117,29161.40825,12666.6605946
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2009,1.0,29500.0,29200.0,1108000.0,38.0,2555.536675057031,30154.774,11816.8207464
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2010,1.0,33000.0,32800.0,1404000.0,42.8,2878.3413076958136,38210.562,13273.6890576
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2011,1.0,34100.0,33900.0,1142000.0,33.7,2266.357524984788,31080.101,13718.843263800001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2012,1.0,31200.0,31000.0,1260000.0,40.6,2730.389184403038,34291.53,12545.254902
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2013,1.0,26800.0,26400.0,672000.0,25.5,1714.899610893534,18288.816,10683.7009488
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2014,1.0,19900.0,19800.0,534000.0,27.0,1815.7760585931535,14533.077,8012.7757116
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2015,1.0,33100.0,32900.0,1557000.0,47.3,3180.9706507946726,42374.5335,13314.157621800001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2016,1.0,34700.0,33400.0,1649000.0,49.4,3322.19767757414,44878.3595,13516.500442800001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2017,1.0,36100.0,35900.0,1456000.0,40.6,2730.389184403038,39625.768,14528.2145478
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2018,1.0,37600.0,36600.0,1668000.0,45.6,3066.644010068437,45395.454,14811.494497200001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2020,1.0,37300.0,37000.0,1954000.0,52.8,3550.8509590266112,53179.087,14973.368754000001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2021,1.0,33400.0,33100.0,1152000.0,34.8,2340.3335866311754,31352.256,13395.0947502
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2022,1.0,34200.0,33900.0,1553000.0,45.8,3080.0942030950528,42265.6715,13718.843263800001
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2023,1.0,31900.0,31400.0,1234000.0,39.3,2642.9629297300344,33583.927,12707.1291588
MINNESOTA,27,BENTON,009,27009,CENTRAL,50,2024,1.0,34000.0,33700.0,1651000.0,49.0,3295.2972915209084,44932.7905,13637.9061354
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1980,1.0,43100.0,42800.0,1011200.0,24.0,1614.0231631939141,27520.313599999998,17320.5454776
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1981,1.0,53500.0,53500.0,1444500.0,27.0,1815.7760585931535,39312.78975,21650.681847
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1982,1.0,54000.0,53200.0,1436400.0,27.0,1815.7760585931535,39092.34419999999,21529.276154400002
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1983,1.0,52000.0,51800.0,1657600.0,31.9,2145.3057877452443,45112.4128,20962.7162556
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1984,1.0,68400.0,67800.0,2034000.0,30.0,2017.5289539923929,55356.327,27437.686527600003
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1985,1.0,67500.0,66800.0,2070800.0,31.0,2084.7799191254726,56357.8574,27033.000885600002
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1986,1.0,65300.0,64700.0,2135100.0,33.0,2219.281849391632,58107.81404999999,26183.1610374
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1987,1.0,68900.0,68800.0,2132800.0,31.0,2084.7799191254726,58045.2184,27842.3721696
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1988,1.0,73900.0,68600.0,960400.0,14.0,941.5135118631166,26137.7662,27761.435041200002
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1989,1.0,77700.0,77100.0,2621400.0,34.0,2286.5328145247117,71342.7117,31201.2629982
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1990,1.0,78400.0,76300.0,2594200.0,34.0,2286.5328145247117,70602.45009999999,30877.5144846
MINNESOTA,27,BIG STONE,011,27011,WEST CENTRAL,40,1991,1.0,88700.0,86200.0,3275600.0,38.0,2555.536675057031,89147.0918,34883.9023404
