fips5,areasymbol,mukey,muacres,cokey,comppct_r,majcompflag,slope_r,drainagecl,taxorder,hydgrp,hzdept_r,hzdepb_r,claytotal_r,sandtotal_r,silttotal_r,om_r,awc_r,ph1to1h2o_r,dbthirdbar_r,ksat_r,cec7_r
17001,IL001,2378564,1501,26915796,90,Yes,3.5,Somewhat poorly drained,Alfisols,C/D,74,152,38,19,43,0.5,0.13,6.2,1.65,0.92,28.8
17001,IL001,2378564,1501,26915796,90,Yes,3.5,Somewhat poorly drained,Alfisols,C/D,152,203,36,29,35,0.5,0.13,7.3,1.65,0.92,27.4
17001,IL001,2378564,1501,26915796,90,Yes,3.5,Somewhat poorly drained,Alfisols,C/D,0,18,24,5,71,1.5,0.23,6.2,1.4,9.17,19.9
17001,IL001,2378564,1501,26915796,90,Yes,3.5,Somewhat poorly drained,Alfisols,C/D,18,74,31,5,64,0.5,0.19,5.9,1.5,9.17,24
17001,IL001,2378565,4660,26915797,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,129,203,36,29,35,0.5,0.13,7.3,1.65,0.92,27.4
17001,IL001,2378565,4660,26915797,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,81,129,38,29,33,0.25,0.13,6.2,1.65,0.92,28
17001,IL001,2378565,4660,26915797,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,0,15,25,5,70,1.5,0.17,6.2,1.4,9.17,20.6
17001,IL001,2378565,4660,26915797,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,15,81,31,5,64,0.5,0.19,5.9,1.5,9.17,24
17001,IL001,2378566,3494,26915798,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,69,173,38,29,33,0.5,0.13,6.2,1.65,0.92,28.8
17001,IL001,2378566,3494,26915798,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,173,208,38,29,33,0.5,0.13,7.3,1.65,0.92,28.8
17001,IL001,2378566,3494,26915798,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,0,12,31,5,64,0.75,0.21,6.2,1.45,9.17,24.4
17001,IL001,2378566,3494,26915798,90,Yes,7.5,Somewhat poorly drained,Alfisols,C/D,12,69,31,5,64,0.5,0.19,5.9,1.5,9.17,24
17001,IL001,2378567,878,26915799,90,Yes,14,Somewhat poorly drained,Alfisols,D,56,173,38,25,37,0.25,0.13,6.2,1.65,0.92,25
17001,IL001,2378567,878,26915799,90,Yes,14,Somewhat poorly drained,Alfisols,D,173,208,38,25,37,0.15,0.13,7.3,1.65,0.92,25
17001,IL001,2378567,878,26915799,90,Yes,14,Somewhat poorly drained,Alfisols,D,0,13,25,5,70,2,0.23,6.2,1.4,9.17,18
17001,IL001,2378567,878,26915799,90,Yes,14,Somewhat poorly drained,Alfisols,D,13,56,31,5,64,0.5,0.19,5.9,1.5,9.17,19.5
17001,IL001,2378568,642,26915800,90,Yes,14,Somewhat poorly drained,Alfisols,C/D,69,173,40.1,29,30.9,0.5,0.13,6.2,1.65,0.92,25
17001,IL001,2378568,642,26915800,90,Yes,14,Somewhat poorly drained,Alfisols,C/D,173,208,40.1,29,30.9,0.5,0.13,7.3,1.65,0.92,25
17001,IL001,2378568,642,26915800,90,Yes,14,Somewhat poorly drained,Alfisols,C/D,0,8,31,6.9,62.1,0.75,0.21,6.2,1.45,9.17,20
17001,IL001,2378568,642,26915800,90,Yes,14,Somewhat poorly drained,Alfisols,C/D,8,69,31,6.9,62.1,0.5,0.19,5.9,1.5,9.17,19.5
17001,IL001,2378569,606,26915801,10,No ,8,Moderately well drained,Alfisols,C,0,23,18,5,77,1.25,0.22,5.9,1.5,9.17,9.7
17001,IL001,2378569,606,26915801,10,No ,8,Moderately well drained,Alfisols,C,23,71,31,3,66,0.5,0.17,5,1.5,2.82,
17001,IL001,2378569,606,26915801,10,No ,8,Moderately well drained,Alfisols,C,71,91,31,3,66,0.4,0.17,5,1.6,0.21,
17001,IL001,2378569,606,26915801,10,No ,8,Moderately well drained,Alfisols,C,163,200,26,15,59,0.1,0.08,5.3,1.68,0.91,
17001,IL001,2378569,606,26915801,10,No ,8,Moderately well drained,Alfisols,C,91,163,20,10,70,0.25,0.07,5,1.65,0.21,
17001,IL001,2378569,606,26915802,90,Yes,8,Somewhat poorly drained,Alfisols,D,18,74,37,18,45,0.5,0.13,5.9,1.48,0.21,27.5
17001,IL001,2378569,606,26915802,90,Yes,8,Somewhat poorly drained,Alfisols,D,0,18,22,18,60,2,0.23,5.9,1.39,2.82,18.4
17001,IL001,2378569,606,26915802,90,Yes,8,Somewhat poorly drained,Alfisols,D,74,200,33,18,49,0.5,0.13,6.2,1.46,0.21,24.9
17001,IL001,2378570,2058,26915803,90,Yes,8,Somewhat poorly drained,Alfisols,D,0,15,35,18,47,2,0.21,5.9,1.42,2.82,27.4
17001,IL001,2378570,2058,26915803,90,Yes,8,Somewhat poorly drained,Alfisols,D,15,74,37,18,45,0.5,0.13,5.9,1.5,0.21,27.5
17001,IL001,2378570,2058,26915803,90,Yes,8,Somewhat poorly drained,Alfisols,D,74,200,33,18,49,0.5,0.13,6.2,1.5,0.21,24.9
17001,IL001,2378570,2058,26915804,10,No ,8,Moderately well drained,Alfisols,C,0,23,18,5,77,1.25,0.22,5.9,1.5,9.17,9.7
17001,IL001,2378570,2058,26915804,10,No ,8,Moderately well drained,Alfisols,C,71,91,31,3,66,0.4,0.17,5,1.6,0.21,
17001,IL001,2378570,2058,26915804,10,No ,8,Moderately well drained,Alfisols,C,23,71,31,3,66,0.5,0.17,5,1.5,2.82,
17001,IL001,2378570,2058,26915804,10,No ,8,Moderately well drained,Alfisols,C,163,200,26,15,59,0.1,0.08,5.3,1.68,0.91,
17001,IL001,2378570,2058,26915804,10,No ,8,Moderately well drained,Alfisols,C,91,163,20,10,70,0.25,0.07,5,1.65,0.21,
17001,IL001,2378571,7274,26915805,3,No ,22,Well drained,Alfisols,D,91,116,,,,,,,,0.74,
17001,IL001,2378571,7274,26915805,3,No ,22,Well drained,Alfisols,D,0,23,20,8,72,2,0.22,5.8,1.42,9.17,10.8
17001,IL001,2378571,7274,26915805,3,No ,22,Well drained,Alfisols,D,23,91,34,8,58,0.25,0.14,5,1.47,0.91,
17001,IL001,2378571,7274,26915806,3,No ,14,Somewhat poorly drained,Alfisols,D,18,74,37,18,45,0.5,0.13,5.9,1.5,0.21,27.5
17001,IL001,2378571,7274,26915806,3,No ,14,Somewhat poorly drained,Alfisols,D,0,18,22,18,60,2,0.23,5.9,1.37,2.82,18.4
17001,IL001,2378571,7274,26915806,3,No ,14,Somewhat poorly drained,Alfisols,D,74,200,33,18,49,0.5,0.13,6.2,1.5,0.21,24.9
17001,IL001,2378571,7274,26915807,2,No ,14,Well drained,Alfisols,B,0,15,19,4,77,1.5,0.23,6.2,1.45,9.17,16.1
17001,IL001,2378571,7274,26915807,2,No ,14,Well drained,Alfisols,B,15,124,31,4,65,0.25,0.19,5.5,1.45,9.17,
17001,IL001,2378571,7274,26915807,2,No ,14,Well drained,Alfisols,B,124,147,24,4,72,0.25,0.21,6,1.41,9.17,18.5
17001,IL001,2378571,7274,26915807,2,No ,14,Well drained,Alfisols,B,147,152,24,4,72,0.25,0.21,6.6,1.35,9.17,18.5
17001,IL001,2378571,7274,26915808,2,No ,2,Somewhat poorly drained,Entisols,B/D,0,20,14,8,78,2,0.23,6.2,1.41,9.17,12.4
17001,IL001,2378571,7274,26915808,2,No ,2,Somewhat poorly drained,Entisols,B/D,48,160,14,8,78,0.5,0.23,6.5,1.44,9.17,11.7
17001,IL001,2378571,7274,26915808,2,No ,2,Somewhat poorly drained,Entisols,B/D,160,185,14,21,65,0.25,0.21,7,1.47,9.17,11.4
17001,IL001,2378571,7274,26915808,2,No ,2,Somewhat poorly drained,Entisols,B/D,20,48,14,8,78,0.5,0.23,5.8,1.44,9.17,11.7
17001,IL001,2378571,7274,26915809,90,Yes,22,Well drained,Alfisols,B,100,117,27,33,40,0.1,0.13,6.8,1.58,9.17,13.9
17001,IL001,2378571,7274,26915809,90,Yes,22,Well drained,Alfisols,B,13,67,30,33,37,0.6,0.18,5.9,1.49,9.17,15.9
17001,IL001,2378571,7274,26915809,90,Yes,22,Well drained,Alfisols,B,67,100,28,36,36,0.3,0.18,6,1.57,9.17,14.7
17001,IL001,2378571,7274,26915809,90,Yes,22,Well drained,Alfisols,B,0,13,20,25,55,1.5,0.2,6.2,1.51,9.17,10.8
17001,IL001,2378571,7274,26915809,90,Yes,22,Well drained,Alfisols,B,117,152,23,33,44,0.1,0.15,7.3,1.47,9.17,11.9
17001,IL001,2378572,10662,26915810,2,No ,2,Somewhat poorly drained,Entisols,B/D,0,20,14,8,78,2,0.23,6.2,1.41,9.17,12.4
17001,IL001,2378572,10662,26915810,2,No ,2,Somewhat poorly drained,Entisols,B/D,48,160,14,8,78,0.5,0.23,6.5,1.44,9.17,11.7
17001,IL001,2378572,10662,26915810,2,No ,2,Somewhat poorly drained,Entisols,B/D,160,185,14,21,65,0.25,0.21,7,1.47,9.17,11.4
17001,IL001,2378572,10662,26915810,2,No ,2,Somewhat poorly drained,Entisols,B/D,20,48,14,8,78,0.5,0.23,5.8,1.44,9.17,11.7
17001,IL001,2378572,10662,26915811,3,No ,14,Somewhat poorly drained,Alfisols,D,18,74,37,18,45,0.5,0.13,5.9,1.5,0.21,27.5
17001,IL001,2378572,10662,26915811,3,No ,14,Somewhat poorly drained,Alfisols,D,0,18,22,18,60,2,0.23,5.9,1.39,2.82,18.4
17001,IL001,2378572,10662,26915811,3,No ,14,Somewhat poorly drained,Alfisols,D,74,200,33,18,49,0.5,0.13,6.2,1.5,0.21,24.9
17001,IL001,2378572,10662,26915812,3,No ,27,Well drained,Alfisols,D,91,116,,,,,,,,0.74,
17001,IL001,2378572,10662,26915812,3,No ,27,Well drained,Alfisols,D,0,23,20,8,72,2,0.22,5.8,1.3,9.17,10.8
17001,IL001,2378572,10662,26915812,3,No ,27,Well drained,Alfisols,D,23,91,34,8,58,0.25,0.14,5,1.48,0.91,
17001,IL001,2378572,10662,26915813,90,Yes,27,Well drained,Alfisols,B,0,10,15,25,60,4,0.2,5.8,1.34,9.17,8.2
17001,IL001,2378572,10662,26915813,90,Yes,27,Well drained,Alfisols,B,117,152,27,33,40,0.1,0.13,5.8,1.59,9.17,13.9
17001,IL001,2378572,10662,26915813,90,Yes,27,Well drained,Alfisols,B,66,117,28,36,36,0.3,0.18,5.4,1.56,9.17,
17001,IL001,2378572,10662,26915813,90,Yes,27,Well drained,Alfisols,B,30,66,30,33,37,0.6,0.18,5.4,1.44,9.17,
17001,IL001,2378572,10662,26915813,90,Yes,27,Well drained,Alfisols,B,10,30,13,42,45,1,0.23,5.8,1.48,9.17,7
17001,IL001,2378572,10662,26915814,2,No ,8,Well drained,Alfisols,B,0,18,19,4,77,2,0.21,6,1.35,9.17,16.3
17001,IL001,2378572,10662,26915814,2,No ,8,Well drained,Alfisols,B,18,71,31,4,65,0.25,0.19,6.2,1.45,9.17,23.3
17001,IL001,2378572,10662,26915814,2,No ,8,Well drained,Alfisols,B,71,132,24,4,72,0.25,0.21,6.2,1.45,9.17,18.5
17001,IL001,2378572,10662,26915814,2,No ,8,Well drained,Alfisols,B,132,152,24,4,72,0.25,0.21,7,1.35,9.17,18.5
17001,IL001,2378573,798,26915815,3,No ,14,Somewhat poorly drained,Alfisols,D,18,74,37,18,45,0.5,0.13,5.9,1.5,0.21,27.5
17001,IL001,2378573,798,26915815,3,No ,14,Somewhat poorly drained,Alfisols,D,0,18,22,18,60,2,0.23,5.9,1.39,2.82,18.4
17001,IL001,2378573,798,26915815,3,No ,14,Somewhat poorly drained,Alfisols,D,74,200,33,18,49,0.5,0.13,6.2,1.5,0.21,24.9
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,0,10,15,25,60,4,0.2,6.8,1.34,9.17,8.2
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,127,140,27,33,40,0.1,0.13,7.2,1.59,9.17,13.9
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,79,127,28,36,36,0.3,0.18,5.8,1.56,9.17,14.7
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,23,79,30,33,37,0.6,0.18,5.4,1.44,9.17,
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,140,152,21,41,38,0.1,0.13,7.4,1.5,9.17,10.9
17001,IL001,2378573,798,26915816,90,Yes,48,Well drained,Alfisols,B,10,23,13,42,45,1,0.23,6.5,1.48,9.17,7
17001,IL001,2378573,798,26915817,3,No ,48,Well drained,Alfisols,D,91,116,,,,,,,,0.74,
17001,IL001,2378573,798,26915817,3,No ,48,Well drained,Alfisols,D,0,23,20,8,72,2,0.22,5.8,1.3,9.17,10.8
17001,IL001,2378573,798,26915817,3,No ,48,Well drained,Alfisols,D,23,91,34,8,58,0.25,0.14,5,1.48,0.91,
17001,IL001,2378573,798,26915818,2,No ,8,Well drained,Alfisols,B,0,18,19,4,77,2,0.21,6,1.35,9.17,16.3
17001,IL001,2378573,798,26915818,2,No ,8,Well drained,Alfisols,B,18,71,31,4,65,0.25,0.19,6.2,1.45,9.17,23.3
17001,IL001,2378573,798,26915818,2,No ,8,Well drained,Alfisols,B,71,132,24,4,72,0.25,0.21,6.2,1.45,9.17,18.5
17001,IL001,2378573,798,26915818,2,No ,8,Well drained,Alfisols,B,132,152,24,4,72,0.25,0.21,7,1.35,9.17,18.5
17001,IL001,2378573,798,26915819,2,No ,2,Somewhat poorly drained,Entisols,B/D,0,20,14,8,78,2,0.23,6.2,1.41,9.17,12.4
17001,IL001,2378573,798,26915819,2,No ,2,Somewhat poorly drained,Entisols,B/D,160,185,14,21,65,0.25,0.21,7,1.47,9.17,11.4
17001,IL001,2378573,798,26915819,2,No ,2,Somewhat poorly drained,Entisols,B/D,20,48,14,8,78,0.5,0.23,5.8,1.44,9.17,11.7
17001,IL001,2378573,798,26915819,2,No ,2,Somewhat poorly drained,Entisols,B/D,48,160,14,8,78,0.5,0.23,6.5,1.44,9.17,11.7
17001,IL001,2378574,1164,26915820,90,Yes,0.5,Poorly drained,Alfisols,D,33,81,39,4,57,0.25,0.15,5.5,1.4,0.25,28.1
17001,IL001,2378574,1164,26915820,90,Yes,0.5,Poorly drained,Alfisols,D,81,127,36,3.5,60.5,0.25,0.16,6.2,1.5,0.74,26.3
17001,IL001,2378574,1164,26915820,90,Yes,0.5,Poorly drained,Alfisols,D,0,18,20,3.5,76.5,2,0.23,5.9,1.35,9.17,17
17001,IL001,2378574,1164,26915820,90,Yes,0.5,Poorly drained,Alfisols,D,127,203,24,3.5,72.5,0.25,0.19,7,1.48,2.8,18.5
17001,IL001,2378574,1164,26915820,90,Yes,0.5,Poorly drained,Alfisols,D,18,33,16,3.5,80.5,0.5,0.18,5.9,1.4,0.92,13.4
17001,IL001,2378575,11046,26915821,1,No ,0.5,Poorly drained,Mollisols,B/D,0,58,32,1.7,66.3,4.5,0.19,6,1.3,9.17,26.9
17001,IL001,2378575,11046,26915821,1,No ,0.5,Poorly drained,Mollisols,B/D,58,97,31,3,66,0.68,0.14,7.2,1.42,9.17,24.3
17001,IL001,2378575,11046,26915821,1,No ,0.5,Poorly drained,Mollisols,B/D,97,119,26.6,2.5,70.9,0.3,0.15,7.6,1.46,9.17,20.5
17001,IL001,2378575,11046,26915821,1,No ,0.5,Poorly drained,Mollisols,B/D,119,152,22.9,1.3,75.8,0.1,0.21,7.8,1.38,9.17,17.1
17001,IL001,2378575,11046,26915822,2,No ,0.5,Poorly drained,Alfisols,C/D,41,117,39,4,57,0.25,0.17,5.6,1.42,0.92,28.1
17001,IL001,2378575,11046,26915822,2,No ,0.5,Poorly drained,Alfisols,C/D,0,23,23,4,73,2.5,0.23,6.2,1.35,9.17,19.3
17001,IL001,2378575,11046,26915822,2,No ,0.5,Poorly drained,Alfisols,C/D,117,152,31,4,65,0.25,0.21,6.6,1.5,2.82,23.1
17001,IL001,2378575,11046,26915822,2,No ,0.5,Poorly drained,Alfisols,C/D,23,41,18,4,78,0.5,0.19,6,1.46,2.82,14.8
17001,IL001,2378575,11046,26915824,5,No ,4,Well drained,Alfisols,B,0,18,19,4,77,2,0.23,6.8,1.41,9.17,16.3
17001,IL001,2378575,11046,26915824,5,No ,4,Well drained,Alfisols,B,28,114,31,4,65,0.25,0.19,5.5,1.45,9.17,23.3
17001,IL001,2378575,11046,26915824,5,No ,4,Well drained,Alfisols,B,114,140,24,4,72,0.25,0.21,6,1.42,9.17,18.5
17001,IL001,2378575,11046,26915824,5,No ,4,Well drained,Alfisols,B,18,28,19,4,77,0.55,0.23,6.6,1.46,9.17,15.5
17001,IL001,2378575,11046,26915824,5,No ,4,Well drained,Alfisols,B,140,152,24,4,72,0.25,0.21,6.2,1.35,9.17,18.5
17001,IL001,2378575,11046,26915825,90,Yes,0.9,Somewhat poorly drained,Alfisols,C/D,33,71,38,2,60,0.5,0.17,5.2,1.42,0.915,
17001,IL001,2378575,11046,26915825,90,Yes,0.9,Somewhat poorly drained,Alfisols,C/D,71,122,35,1,64,0.3,0.18,6,1.4,2.82,22.2
17001,IL001,2378575,11046,26915825,90,Yes,0.9,Somewhat poorly drained,Alfisols,C/D,0,15,16,4,80,2,0.22,6.5,1.44,9.17,13.7
17001,IL001,2378575,11046,26915825,90,Yes,0.9,Somewhat poorly drained,Alfisols,C/D,122,152,24,3,73,0.1,0.2,6.5,1.42,9.17,18
17001,IL001,2378575,11046,26915825,90,Yes,0.9,Somewhat poorly drained,Alfisols,C/D,15,33,20,4,76,0.65,0.19,5.7,1.45,2.82,11.6
17001,IL001,2378576,20277,26915826,5,No ,4,Well drained,Alfisols,B,0,18,19,4,77,2,0.23,6.8,1.41,9.17,16.3
17001,IL001,2378576,20277,26915826,5,No ,4,Well drained,Alfisols,B,28,114,31,4,65,0.25,0.19,5.5,1.45,9.17,23.3
17001,IL001,2378576,20277,26915826,5,No ,4,Well drained,Alfisols,B,114,140,24,4,72,0.25,0.21,6,1.42,9.17,18.5
17001,IL001,2378576,20277,26915826,5,No ,4,Well drained,Alfisols,B,18,28,19,4,77,0.55,0.23,6.6,1.46,9.17,15.5
17001,IL001,2378576,20277,26915826,5,No ,4,Well drained,Alfisols,B,140,152,24,4,72,0.25,0.21,6.2,1.35,9.17,18.5
17001,IL001,2378576,20277,26915827,4,No ,0.5,Poorly drained,Mollisols,B/D,0,58,32,1.7,66.3,4.5,0.19,6,1.3,9.17,26.9
17001,IL001,2378576,20277,26915827,4,No ,0.5,Poorly drained,Mollisols,B/D,58,97,31,3,66,0.68,0.14,7.2,1.42,9.17,24.3
17001,IL001,2378576,20277,26915827,4,No ,0.5,Poorly drained,Mollisols,B/D,97,119,26.6,2.5,70.9,0.3,0.15,7.6,1.46,9.17,20.5
17001,IL001,2378576,20277,26915827,4,No ,0.5,Poorly drained,Mollisols,B/D,119,152,22.9,1.3,75.8,0.1,0.21,7.8,1.38,9.17,17.1
17001,IL001,2378576,20277,26915828,90,Yes,4,Somewhat poorly drained,Alfisols,C/D,28,53,38,2,60,0.5,0.17,5.2,1.42,0.915,
17001,IL001,2378576,20277,26915828,90,Yes,4,Somewhat poorly drained,Alfisols,C/D,53,150,35,1,64,0.3,0.18,6,1.4,2.82,22.2
17001,IL001,2378576,20277,26915828,90,Yes,4,Somewhat poorly drained,Alfisols,C/D,0,18,16,4,80,2,0.22,7.2,1.44,9.17,13.7
17001,IL001,2378576,20277,26915828,90,Yes,4,Somewhat poorly drained,Alfisols,C/D,150,183,24,3,73,0.1,0.2,6.8,1.42,9.17,18
17001,IL001,2378576,20277,26915828,90,Yes,4,Somewhat poorly drained,Alfisols,C/D,18,28,20,4,76,0.65,0.19,7,1.45,2.82,11.6
17001,IL001,2378577,18418,26915830,90,Yes,0.5,Poorly drained,Mollisols,C/D,0,41,31,4,65,4.5,0.16,6.7,1.31,9.17,25.4
17001,IL001,2378577,18418,26915830,90,Yes,0.5,Poorly drained,Mollisols,C/D,41,124,39,4,57,1,0.16,6.7,1.38,2.82,29.4
17001,IL001,2378577,18418,26915830,90,Yes,0.5,Poorly drained,Mollisols,C/D,124,152,31,4,65,0.25,0.2,7,1.43,2.82,23.1
17001,IL001,2378577,18418,26915831,4,No ,0.9,Somewhat poorly drained,Mollisols,C/D,0,25,25,5,70,4.25,0.23,5.8,1.35,9.17,21.1
17001,IL001,2378577,18418,26915831,4,No ,0.9,Somewhat poorly drained,Mollisols,C/D,46,79,37,5,58,1,0.16,6.1,1.4,2.82,28.1
17001,IL001,2378577,18418,26915831,4,No ,0.9,Somewhat poorly drained,Mollisols,C/D,25,46,33,5,62,2.5,0.19,5.8,1.3,9.17,26.3
17001,IL001,2378577,18418,26915831,4,No ,0.9,Somewhat poorly drained,Mollisols,C/D,79,127,31,5,64,0.3,0.19,7.6,1.45,9.17,23.2
17001,IL001,2378577,18418,26915831,4,No ,0.9,Somewhat poorly drained,Mollisols,C/D,127,152,21,5,74,0.25,0.21,8.2,1.5,9.17,16.5
17001,IL001,2378577,18418,26915832,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,33,99,38,4,58,0.6,0.15,5.5,1.42,2.82,28.3
17001,IL001,2378577,18418,26915832,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,0,33,24,4,72,3.5,0.23,6.6,1.36,9.17,20.2
17001,IL001,2378577,18418,26915832,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,99,152,32,4,64,0.3,0.18,6.5,1.44,2.82,23.9
17001,IL001,2378577,18418,26915832,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,152,200,25,15,60,0.2,0.2,6.7,1.37,2.82,19
17001,IL001,2378577,18418,26915833,1,No ,0.9,Somewhat poorly drained,Mollisols,C/D,0,30,25,5,70,3.5,0.23,6.1,1.35,9.17,20.9
17001,IL001,2378577,18418,26915833,1,No ,0.9,Somewhat poorly drained,Mollisols,C/D,43,69,37,5,58,1,0.16,5.8,1.4,2.82,28.1
17001,IL001,2378577,18418,26915833,1,No ,0.9,Somewhat poorly drained,Mollisols,C/D,30,43,25,5,70,2,0.23,6.1,1.35,9.17,20.5
17001,IL001,2378577,18418,26915833,1,No ,0.9,Somewhat poorly drained,Mollisols,C/D,69,104,31,5,64,0.3,0.19,6.1,1.45,9.17,23.2
17001,IL001,2378577,18418,26915833,1,No ,0.9,Somewhat poorly drained,Mollisols,C/D,104,152,25,5,70,0.25,0.19,7,1.46,9.17,19.2
17001,IL001,2378578,1033,26915835,90,Yes,7.5,Well drained,Inceptisols,B,0,15,20,8,72,1.5,0.22,7,1.3,9.17,12
17001,IL001,2378578,1033,26915835,90,Yes,7.5,Well drained,Inceptisols,B,15,79,22,8,70,0.3,0.21,6.5,1.35,9.17,14
17001,IL001,2378578,1033,26915835,90,Yes,7.5,Well drained,Inceptisols,B,79,203,18,10,72,0.2,0.17,7,1.4,9.17,10.5
17001,IL001,2378579,8757,26915836,90,Yes,3.5,Well drained,Alfisols,B,0,20,22,4,74,2,0.23,6.2,1.33,9.17,18.6
17001,IL001,2378579,8757,26915836,90,Yes,3.5,Well drained,Alfisols,B,36,102,31,4,65,0.25,0.19,6.2,1.43,9.17,23.3
17001,IL001,2378579,8757,26915836,90,Yes,3.5,Well drained,Alfisols,B,20,36,25,4,71,0.75,0.2,6.2,1.38,9.17,20.1
17001,IL001,2378579,8757,26915836,90,Yes,3.5,Well drained,Alfisols,B,102,203,18,4,78,0.25,0.21,6.2,1.38,9.17,14.3
17001,IL001,2378580,4471,26915837,90,Yes,7.5,Well drained,Alfisols,B,0,22,22,4,74,1.5,0.23,6.2,1.33,9.17,18.4
17001,IL001,2378580,4471,26915837,90,Yes,7.5,Well drained,Alfisols,B,22,95,31,4,65,0.25,0.19,6.2,1.43,9.17,23.3
17001,IL001,2378580,4471,26915837,90,Yes,7.5,Well drained,Alfisols,B,95,203,18,4,78,0.25,0.21,6.2,1.38,9.17,14.3
17001,IL001,2378581,2155,26915838,90,Yes,7.5,Well drained,Alfisols,B,0,15,31,4,65,0.5,0.19,6.2,1.38,9.17,18
17001,IL001,2378581,2155,26915838,90,Yes,7.5,Well drained,Alfisols,B,15,100,31,4,65,0.25,0.19,6.2,1.43,9.17,19
17001,IL001,2378581,2155,26915838,90,Yes,7.5,Well drained,Alfisols,B,100,203,18,4,78,0.25,0.21,6.2,1.38,9.17,7.5
17001,IL001,2378582,1608,26915839,90,Yes,14,Well drained,Alfisols,B,0,20,22,4,74,1.5,0.23,6.2,1.33,9.17,18.4
17001,IL001,2378582,1608,26915839,90,Yes,14,Well drained,Alfisols,B,20,112,31,4,65,0.25,0.19,5.9,1.43,9.17,23.3
17001,IL001,2378582,1608,26915839,90,Yes,14,Well drained,Alfisols,B,112,203,18,4,78,0.25,0.21,6.2,1.38,9.17,14.3
17001,IL001,2378583,779,26915840,90,Yes,14,Well drained,Alfisols,B,0,10,31,4,65,0.5,0.19,6.2,1.38,9.17,24
17001,IL001,2378583,779,26915840,90,Yes,14,Well drained,Alfisols,B,10,107,31,4,65,0.25,0.19,5.9,1.43,9.17,23.3
17001,IL001,2378583,779,26915840,90,Yes,14,Well drained,Alfisols,B,107,203,18,4,78,0.25,0.21,6.2,1.38,9.17,14.3
17001,IL001,2378584,4032,26915841,1,No ,0.5,Poorly drained,Alfisols,C/D,41,117,39,4,57,0.25,0.17,5.6,1.42,0.92,28.1
17001,IL001,2378584,4032,26915841,1,No ,0.5,Poorly drained,Alfisols,C/D,0,23,23,4,73,2.5,0.23,6.2,1.35,9.17,19.3
17001,IL001,2378584,4032,26915841,1,No ,0.5,Poorly drained,Alfisols,C/D,117,152,31,4,65,0.25,0.21,6.6,1.5,2.82,23.1
17001,IL001,2378584,4032,26915841,1,No ,0.5,Poorly drained,Alfisols,C/D,23,41,18,4,78,0.5,0.19,6,1.46,2.82,14.8
17001,IL001,2378584,4032,26915842,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,0,25,25,5,70,4.25,0.23,5.8,1.35,9.17,21.1
17001,IL001,2378584,4032,26915842,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,46,79,37,5,58,1,0.16,6.1,1.4,2.82,28.1
17001,IL001,2378584,4032,26915842,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,25,46,33,5,62,2.5,0.19,5.8,1.3,9.17,26.3
17001,IL001,2378584,4032,26915842,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,79,127,31,5,64,0.3,0.19,7.6,1.45,9.17,23.2
17001,IL001,2378584,4032,26915842,3,No ,0.9,Somewhat poorly drained,Mollisols,C/D,127,152,21,5,74,0.25,0.21,8.2,1.5,9.17,16.5
17001,IL001,2378584,4032,26915843,90,Yes,4,Well drained,Mollisols,B,0,36,24,4,72,3.5,0.23,6,1.35,9.17,20.5
17001,IL001,2378584,4032,26915843,90,Yes,4,Well drained,Mollisols,B,36,140,31,4,65,0.5,0.19,5.6,1.39,9.17,24
17001,IL001,2378584,4032,26915843,90,Yes,4,Well drained,Mollisols,B,140,152,24,4,72,0.25,0.19,6.7,1.38,9.17,18.5
17001,IL001,2378584,4032,26915844,3,No ,0.5,Poorly drained,Mollisols,B/D,0,58,32,1.7,66.3,4.5,0.19,6,1.3,9.17,26.9
17001,IL001,2378584,4032,26915844,3,No ,0.5,Poorly drained,Mollisols,B/D,58,97,31,3,66,0.68,0.14,7.2,1.42,9.17,24.3
17001,IL001,2378584,4032,26915844,3,No ,0.5,Poorly drained,Mollisols,B/D,97,119,26.6,2.5,70.9,0.3,0.15,7.6,1.46,9.17,20.5
